date,completely_home_device_count_percentage,median_home_dwell_time_percentage,part_time_work_behavior_devices_percentage,full_time_work_behavior_devices_percentage,completely_home_device_count,device_count,part_time_work_behavior_devices,full_time_work_behavior_devices
2020-01-28,20.449463327370303,48.888888888888886,13.327370304114492,12.444096601073346,1829.0,8943.0,1192.0,1113.0
2020-01-29,22.201117318435752,48.125,15.899441340782122,11.865921787709498,1987.0,8949.0,1423.0,1062.0
2020-01-30,20.429031899522062,48.19444444444444,14.982772035122819,12.504168056018672,1838.0,8996.0,1348.0,1125.0
2020-01-31,18.718550821871855,43.958333333333336,14.536509001453652,12.00939282120094,1674.0,8942.0,1300.0,1074.0
2020-02-01,28.8748519542045,50.138888888888886,8.140544808527437,3.750493485984998,3657.0,12664.0,1031.0,475.0
2020-02-02,31.210966015086385,50.65972222222223,7.875740124908752,2.749614729499554,3848.0,12328.0,971.0,339.0
2020-02-03,26.83137933747738,43.888888888888886,11.763317334172633,9.512943583287434,3410.0,12708.0,1495.0,1209.0
2020-02-04,26.507129158675895,43.75,12.440590344367548,11.781872759109481,3179.0,11992.0,1492.0,1413.0
2020-02-05,33.00801673056814,51.59722222222223,9.628790519344719,6.387242941791565,3788.0,11475.0,1105.0,733.0
2020-02-06,25.43005369982707,46.94444444444444,14.398834986802585,12.45107854737417,2794.0,10986.0,1582.0,1368.0
2020-02-07,25.12073272273106,38.19444444444444,12.239800166527894,9.641965029142382,3017.0,12009.0,1470.0,1158.0
2020-02-08,28.882112190032906,48.125,8.089238423882513,3.7797929540165316,3599.0,12460.0,1008.0,471.0
2020-02-09,32.17160401626421,56.041666666666664,6.746328105551407,2.5889967637540456,3877.0,12050.0,813.0,312.0
2020-02-10,24.217205009887937,44.82638888888889,11.865524060646012,11.255767963085036,2939.0,12135.0,1440.0,1366.0
2020-02-11,23.873195784999556,47.43055555555556,13.37996989285398,12.060568493757193,2696.0,11292.0,1511.0,1362.0
2020-02-12,25.41939879076897,48.229166666666664,13.386698458656221,9.035169888444178,2985.0,11742.0,1572.0,1061.0
2020-02-13,32.65029635901778,40.173611111111114,8.137171888230313,6.020321761219305,3856.0,11809.0,961.0,711.0
2020-02-14,23.151360233704583,40.69444444444444,10.31586635019171,6.0434544458645245,2536.0,10953.0,1130.0,662.0
2020-02-15,28.239881173412552,45.0,7.927961381359079,3.9825473449684368,3042.0,10771.0,854.0,429.0
2020-02-16,28.53467987804878,52.5,7.660060975609756,2.9916158536585367,2995.0,10495.0,804.0,314.0
2020-02-17,27.645851656405746,45.34722222222222,10.11433597185576,7.075149027655623,2829.0,10232.0,1035.0,724.0
2020-02-18,22.23157009149227,47.46527777777778,13.524029866442316,13.019244925859713,2114.0,9508.0,1286.0,1238.0
2020-02-19,23.190532081377153,42.15277777777778,13.29225352112676,10.015649452269171,2371.0,10223.0,1359.0,1024.0
2020-02-20,21.3860825228968,41.041666666666664,12.652251912000755,11.207629119063355,2265.0,10590.0,1340.0,1187.0
2020-02-21,21.235113330772187,38.54166666666667,13.86861313868613,11.304264310411064,2211.0,10411.0,1444.0,1177.0
2020-02-22,25.528253179080217,45.97222222222222,8.394684004206903,3.6141122478248398,2670.0,10458.0,878.0,378.0
2020-02-23,28.69938065745593,50.763888888888886,8.118151500714626,3.334921391138637,3012.0,10494.0,852.0,350.0
2020-02-24,24.967197750702905,42.01388888888889,13.074039362699155,12.024367385192129,2664.0,10669.0,1395.0,1283.0
2020-02-25,34.49043168669337,32.56944444444444,8.233199821984869,5.7854917668001775,3875.0,11234.0,925.0,650.0
2020-02-26,20.35123022043355,40.486111111111114,14.863258026159334,8.991127778285923,2225.0,10932.0,1625.0,983.0
2020-02-27,20.70768368966483,39.201388888888886,13.77088973952012,11.530202595462608,2218.0,10710.0,1475.0,1235.0
2020-02-28,19.326646141622803,36.90972222222222,13.08968119972192,10.4379779521303,1946.0,10068.0,1318.0,1051.0
