INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2020-10-29T08:00:00-00:00,2020-10-29T09:00:00-00:00,2020-10-29,2,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,34.03303,1
2020-10-29T10:00:00-00:00,2020-10-29T11:00:00-00:00,2020-10-29,4,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,34.48734,1
2020-10-29T18:00:00-00:00,2020-10-29T19:00:00-00:00,2020-10-29,12,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,31.46135,1
2020-10-29T17:00:00-00:00,2020-10-29T18:00:00-00:00,2020-10-29,11,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,33.6854,1
2020-10-29T16:00:00-00:00,2020-10-29T17:00:00-00:00,2020-10-29,10,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,34.63529,1
2020-10-29T11:00:00-00:00,2020-10-29T12:00:00-00:00,2020-10-29,5,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,36.10018,1
2020-10-29T07:00:00-00:00,2020-10-29T08:00:00-00:00,2020-10-29,1,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,34.65,1
2020-10-30T05:00:00-00:00,2020-10-30T06:00:00-00:00,2020-10-29,23,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,42.93525,1
2020-10-30T03:00:00-00:00,2020-10-30T04:00:00-00:00,2020-10-29,21,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,50.89895,1
2020-10-29T19:00:00-00:00,2020-10-29T20:00:00-00:00,2020-10-29,13,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,31.32456,1
2020-10-29T09:00:00-00:00,2020-10-29T10:00:00-00:00,2020-10-29,3,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,34.53636,1
2020-10-30T02:00:00-00:00,2020-10-30T03:00:00-00:00,2020-10-29,20,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,54.64002,1
2020-10-30T04:00:00-00:00,2020-10-30T05:00:00-00:00,2020-10-29,22,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,48.17051,1
2020-10-30T01:00:00-00:00,2020-10-30T02:00:00-00:00,2020-10-29,19,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,65.55047,1
2020-10-29T21:00:00-00:00,2020-10-29T22:00:00-00:00,2020-10-29,15,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,34.42955,1
2020-10-29T20:00:00-00:00,2020-10-29T21:00:00-00:00,2020-10-29,14,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,33.79466,1
2020-10-29T14:00:00-00:00,2020-10-29T15:00:00-00:00,2020-10-29,8,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,51.81632,1
2020-10-29T15:00:00-00:00,2020-10-29T16:00:00-00:00,2020-10-29,9,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,41.22128,1
2020-10-30T06:00:00-00:00,2020-10-30T07:00:00-00:00,2020-10-29,24,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,40.55842,1
2020-10-29T12:00:00-00:00,2020-10-29T13:00:00-00:00,2020-10-29,6,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,41.56182,1
2020-10-29T23:00:00-00:00,2020-10-30T00:00:00-00:00,2020-10-29,17,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,41.99671,1
2020-10-29T13:00:00-00:00,2020-10-29T14:00:00-00:00,2020-10-29,7,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,49.38223,1
2020-10-30T00:00:00-00:00,2020-10-30T01:00:00-00:00,2020-10-29,18,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,55.58569,1
