INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2020-05-21T07:00:00-00:00,2020-05-21T08:00:00-00:00,2020-05-21,1,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,18.88026,1
2020-05-22T06:00:00-00:00,2020-05-22T07:00:00-00:00,2020-05-21,24,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,23.00273,1
2020-05-21T14:00:00-00:00,2020-05-21T15:00:00-00:00,2020-05-21,8,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,6.05604,1
2020-05-21T16:00:00-00:00,2020-05-21T17:00:00-00:00,2020-05-21,10,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,10.69561,1
2020-05-22T01:00:00-00:00,2020-05-22T02:00:00-00:00,2020-05-21,19,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,25.71431,1
2020-05-21T11:00:00-00:00,2020-05-21T12:00:00-00:00,2020-05-21,5,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,15.15497,1
2020-05-21T12:00:00-00:00,2020-05-21T13:00:00-00:00,2020-05-21,6,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,20.43395,1
2020-05-21T15:00:00-00:00,2020-05-21T16:00:00-00:00,2020-05-21,9,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,5.2844,1
2020-05-21T22:00:00-00:00,2020-05-21T23:00:00-00:00,2020-05-21,16,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,11.98034,1
2020-05-22T05:00:00-00:00,2020-05-22T06:00:00-00:00,2020-05-21,23,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,25.25232,1
2020-05-21T08:00:00-00:00,2020-05-21T09:00:00-00:00,2020-05-21,2,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,14.79132,1
2020-05-21T09:00:00-00:00,2020-05-21T10:00:00-00:00,2020-05-21,3,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,10.46359,1
2020-05-21T13:00:00-00:00,2020-05-21T14:00:00-00:00,2020-05-21,7,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,15.26628,1
2020-05-21T19:00:00-00:00,2020-05-21T20:00:00-00:00,2020-05-21,13,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,6.83531,1
2020-05-22T00:00:00-00:00,2020-05-22T01:00:00-00:00,2020-05-21,18,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,17.19527,1
