INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2021-05-20T06:00:00-00:00,2021-05-20T07:00:00-00:00,2021-05-19,24,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,45.99323,1
2021-05-19T10:00:00-00:00,2021-05-19T11:00:00-00:00,2021-05-19,4,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,39.16629,1
2021-05-20T00:00:00-00:00,2021-05-20T01:00:00-00:00,2021-05-19,18,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,37.75185,1
2021-05-19T18:00:00-00:00,2021-05-19T19:00:00-00:00,2021-05-19,12,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,41.73541,1
2021-05-19T07:00:00-00:00,2021-05-19T08:00:00-00:00,2021-05-19,1,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,43.28655,1
2021-05-19T09:00:00-00:00,2021-05-19T10:00:00-00:00,2021-05-19,3,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,39.44049,1
2021-05-19T21:00:00-00:00,2021-05-19T22:00:00-00:00,2021-05-19,15,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,32.42912,1
2021-05-20T02:00:00-00:00,2021-05-20T03:00:00-00:00,2021-05-19,20,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,55.54568,1
2021-05-19T15:00:00-00:00,2021-05-19T16:00:00-00:00,2021-05-19,9,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,42.48887,1
2021-05-20T05:00:00-00:00,2021-05-20T06:00:00-00:00,2021-05-19,23,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,49.40063,1
2021-05-20T04:00:00-00:00,2021-05-20T05:00:00-00:00,2021-05-19,22,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,52.62157,1
2021-05-20T03:00:00-00:00,2021-05-20T04:00:00-00:00,2021-05-19,21,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,60.07401,1
2021-05-19T23:00:00-00:00,2021-05-20T00:00:00-00:00,2021-05-19,17,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,26.88815,1
2021-05-19T22:00:00-00:00,2021-05-19T23:00:00-00:00,2021-05-19,16,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,28.64272,1
2021-05-19T17:00:00-00:00,2021-05-19T18:00:00-00:00,2021-05-19,11,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,43.79844,1
2021-05-19T16:00:00-00:00,2021-05-19T17:00:00-00:00,2021-05-19,10,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,43.4805,1
2021-05-19T14:00:00-00:00,2021-05-19T15:00:00-00:00,2021-05-19,8,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,43.77468,1
2021-05-20T01:00:00-00:00,2021-05-20T02:00:00-00:00,2021-05-19,19,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,47.56136,1
2021-05-19T19:00:00-00:00,2021-05-19T20:00:00-00:00,2021-05-19,13,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,38.53332,1
2021-05-19T13:00:00-00:00,2021-05-19T14:00:00-00:00,2021-05-19,7,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,46.74372,1
2021-05-19T12:00:00-00:00,2021-05-19T13:00:00-00:00,2021-05-19,6,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,48.15975,1
2021-05-19T11:00:00-00:00,2021-05-19T12:00:00-00:00,2021-05-19,5,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,40.71656,1
2021-05-19T08:00:00-00:00,2021-05-19T09:00:00-00:00,2021-05-19,2,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,42.86522,1
2021-05-19T20:00:00-00:00,2021-05-19T21:00:00-00:00,2021-05-19,14,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,36.74785,1
