INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2020-10-24T18:00:00-00:00,2020-10-24T19:00:00-00:00,2020-10-24,12,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,31.65323,1
2020-10-24T15:00:00-00:00,2020-10-24T16:00:00-00:00,2020-10-24,9,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,37.35933,1
2020-10-24T23:00:00-00:00,2020-10-25T00:00:00-00:00,2020-10-24,17,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,34.00149,1
2020-10-25T05:00:00-00:00,2020-10-25T06:00:00-00:00,2020-10-24,23,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,37.63482,1
2020-10-24T19:00:00-00:00,2020-10-24T20:00:00-00:00,2020-10-24,13,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,30.2294,1
2020-10-25T02:00:00-00:00,2020-10-25T03:00:00-00:00,2020-10-24,20,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,47.41504,1
2020-10-25T06:00:00-00:00,2020-10-25T07:00:00-00:00,2020-10-24,24,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,35.57488,1
2020-10-24T16:00:00-00:00,2020-10-24T17:00:00-00:00,2020-10-24,10,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,34.40938,1
2020-10-24T17:00:00-00:00,2020-10-24T18:00:00-00:00,2020-10-24,11,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,32.83691,1
2020-10-25T00:00:00-00:00,2020-10-25T01:00:00-00:00,2020-10-24,18,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,45.33718,1
2020-10-24T12:00:00-00:00,2020-10-24T13:00:00-00:00,2020-10-24,6,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,38.13172,1
2020-10-24T20:00:00-00:00,2020-10-24T21:00:00-00:00,2020-10-24,14,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,29.59911,1
2020-10-24T08:00:00-00:00,2020-10-24T09:00:00-00:00,2020-10-24,2,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,39.51361,1
2020-10-24T09:00:00-00:00,2020-10-24T10:00:00-00:00,2020-10-24,3,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,36.80616,1
2020-10-24T10:00:00-00:00,2020-10-24T11:00:00-00:00,2020-10-24,4,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,36.43861,1
2020-10-24T11:00:00-00:00,2020-10-24T12:00:00-00:00,2020-10-24,5,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,36.40648,1
2020-10-24T14:00:00-00:00,2020-10-24T15:00:00-00:00,2020-10-24,8,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,41.27316,1
2020-10-25T04:00:00-00:00,2020-10-25T05:00:00-00:00,2020-10-24,22,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,42.2821,1
