INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2020-06-24T08:00:00-00:00,2020-06-24T09:00:00-00:00,2020-06-24,2,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,24.15364,1
2020-06-24T23:00:00-00:00,2020-06-25T00:00:00-00:00,2020-06-24,17,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,34.62902,1
2020-06-24T21:00:00-00:00,2020-06-24T22:00:00-00:00,2020-06-24,15,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,31.17965,1
2020-06-25T03:00:00-00:00,2020-06-25T04:00:00-00:00,2020-06-24,21,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,45.02934,1
2020-06-25T00:00:00-00:00,2020-06-25T01:00:00-00:00,2020-06-24,18,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,37.91144,1
2020-06-24T19:00:00-00:00,2020-06-24T20:00:00-00:00,2020-06-24,13,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,25.82791,1
2020-06-24T13:00:00-00:00,2020-06-24T14:00:00-00:00,2020-06-24,7,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,29.88799,1
2020-06-24T12:00:00-00:00,2020-06-24T13:00:00-00:00,2020-06-24,6,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,27.79704,1
2020-06-24T07:00:00-00:00,2020-06-24T08:00:00-00:00,2020-06-24,1,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,25.13222,1
2020-06-24T11:00:00-00:00,2020-06-24T12:00:00-00:00,2020-06-24,5,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,LMP,LMP_PRC,BAYSHOR2_1_N001,ALL,1,23.66967,1
