Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
06/04/2019 00:00,CAPITL,61757,22.16,0.47,-13.66
06/04/2019 00:00,CENTRL,61754,9.87,0.11,-1.73
06/04/2019 00:00,DUNWOD,61760,18.91,0.83,-10.04
06/04/2019 00:00,GENESE,61753,9.23,-0.23,-1.43
06/04/2019 00:00,H Q,61844,7.76,-0.26,0.00
06/04/2019 00:00,HUD VL,61758,18.57,0.74,-9.80
06/04/2019 00:00,LONGIL,61762,19.90,1.13,-10.74
06/04/2019 00:00,MHK VL,61756,9.76,0.11,-1.62
06/04/2019 00:00,MILLWD,61759,19.06,0.80,-10.23
06/04/2019 00:00,N.Y.C.,61761,19.03,0.94,-10.07
06/04/2019 00:00,NORTH,61755,7.63,-0.39,0.00
06/04/2019 00:00,NPX,61845,20.57,0.62,-11.92
06/04/2019 00:00,O H,61846,4.00,-0.23,3.79
06/04/2019 00:00,PJM,61847,14.50,0.39,-6.09
06/04/2019 00:00,WEST,61752,9.82,-0.08,-1.87
06/04/2019 01:00,CAPITL,61757,20.15,0.43,-12.43
06/04/2019 01:00,CENTRL,61754,8.98,0.12,-1.57
06/04/2019 01:00,DUNWOD,61760,17.19,0.76,-9.14
06/04/2019 01:00,GENESE,61753,8.45,-0.14,-1.30
06/04/2019 01:00,H Q,61844,7.04,-0.26,0.00
06/04/2019 01:00,HUD VL,61758,16.89,0.68,-8.92
06/04/2019 01:00,LONGIL,61762,18.77,1.03,-10.45
06/04/2019 01:00,MHK VL,61756,8.85,0.09,-1.48
06/04/2019 01:00,MILLWD,61759,17.34,0.74,-9.31
06/04/2019 01:00,N.Y.C.,61761,17.30,0.85,-9.16
06/04/2019 01:00,NORTH,61755,6.88,-0.41,0.00
06/04/2019 01:00,NPX,61845,18.71,0.57,-10.85
06/04/2019 01:00,O H,61846,4.00,-0.13,3.16
06/04/2019 01:00,PJM,61847,13.21,0.38,-5.54
06/04/2019 01:00,WEST,61752,9.00,0.01,-1.70
06/04/2019 02:00,CAPITL,61757,19.31,0.38,-12.28
06/04/2019 02:00,CENTRL,61754,8.30,0.11,-1.55
06/04/2019 02:00,DUNWOD,61760,16.36,0.69,-9.03
06/04/2019 02:00,GENESE,61753,7.81,-0.12,-1.29
06/04/2019 02:00,H Q,61844,6.41,-0.23,0.00
06/04/2019 02:00,HUD VL,61758,16.07,0.62,-8.82
06/04/2019 02:00,LONGIL,61762,18.38,0.94,-10.80
06/04/2019 02:00,MHK VL,61756,8.16,0.07,-1.46
06/04/2019 02:00,MILLWD,61759,16.51,0.67,-9.20
06/04/2019 02:00,N.Y.C.,61761,16.47,0.78,-9.05
06/04/2019 02:00,NORTH,61755,6.27,-0.37,0.00
06/04/2019 02:00,NPX,61845,17.89,0.52,-10.72
06/04/2019 02:00,O H,61846,4.00,-0.08,2.56
06/04/2019 02:00,PJM,61847,12.48,0.36,-5.47
06/04/2019 02:00,WEST,61752,8.37,0.05,-1.68
06/04/2019 03:00,CAPITL,61757,18.71,0.43,-11.54
06/04/2019 03:00,CENTRL,61754,8.31,0.11,-1.46
06/04/2019 03:00,DUNWOD,61760,15.91,0.67,-8.49
06/04/2019 03:00,GENESE,61753,7.83,-0.12,-1.21
06/04/2019 03:00,H Q,61844,6.51,-0.24,0.00
06/04/2019 03:00,HUD VL,61758,15.64,0.61,-8.28
06/04/2019 03:00,LONGIL,61762,17.85,0.93,-10.18
06/04/2019 03:00,MHK VL,61756,8.20,0.08,-1.37
06/04/2019 03:00,MILLWD,61759,16.05,0.65,-8.65
06/04/2019 03:00,N.Y.C.,61761,16.01,0.76,-8.51
06/04/2019 03:00,NORTH,61755,6.38,-0.37,0.00
06/04/2019 03:00,NPX,61845,17.35,0.53,-10.08
06/04/2019 03:00,O H,61846,4.00,-0.09,2.65
06/04/2019 03:00,PJM,61847,12.24,0.35,-5.14
06/04/2019 03:00,WEST,61752,8.37,0.04,-1.58
06/04/2019 04:00,CAPITL,61757,18.26,0.47,-10.24
06/04/2019 04:00,CENTRL,61754,8.97,0.12,-1.30
06/04/2019 04:00,DUNWOD,61760,15.84,0.76,-7.53
06/04/2019 04:00,GENESE,61753,8.48,-0.14,-1.07
06/04/2019 04:00,H Q,61844,7.29,-0.26,0.00
06/04/2019 04:00,HUD VL,61758,15.58,0.68,-7.35
06/04/2019 04:00,LONGIL,61762,17.23,1.05,-8.62
06/04/2019 04:00,MHK VL,61756,8.86,0.09,-1.22
06/04/2019 04:00,MILLWD,61759,15.95,0.73,-7.67
06/04/2019 04:00,N.Y.C.,61761,15.95,0.85,-7.55
06/04/2019 04:00,NORTH,61755,7.14,-0.42,0.00
06/04/2019 04:00,NPX,61845,17.08,0.59,-8.94
06/04/2019 04:00,O H,61846,4.00,-0.11,3.45
06/04/2019 04:00,PJM,61847,12.52,0.40,-4.56
06/04/2019 04:00,WEST,61752,9.00,0.05,-1.40
06/04/2019 05:00,CAPITL,61757,18.19,0.56,-8.91
06/04/2019 05:00,CENTRL,61754,10.00,0.16,-1.13
06/04/2019 05:00,DUNWOD,61760,16.16,0.89,-6.55
06/04/2019 05:00,GENESE,61753,9.43,-0.22,-0.93
06/04/2019 05:00,H Q,61844,8.41,-0.31,0.00
06/04/2019 05:00,HUD VL,61758,15.92,0.80,-6.40
06/04/2019 05:00,LONGIL,61762,17.57,1.21,-7.64
06/04/2019 05:00,MHK VL,61756,9.92,0.14,-1.06
06/04/2019 05:00,MILLWD,61759,16.25,0.85,-6.68
06/04/2019 05:00,N.Y.C.,61761,16.28,0.99,-6.57
06/04/2019 05:00,NORTH,61755,8.23,-0.49,0.00
06/04/2019 05:00,NPX,61845,17.17,0.67,-7.78
06/04/2019 05:00,O H,61846,4.00,-0.14,4.58
06/04/2019 05:00,PJM,61847,13.15,0.46,-3.97
06/04/2019 05:00,WEST,61752,10.00,0.06,-1.22
06/04/2019 06:00,CAPITL,61757,20.29,0.96,-5.21
06/04/2019 06:00,CENTRL,61754,15.22,0.32,-0.78
06/04/2019 06:00,DUNWOD,61760,19.36,1.41,-3.83
06/04/2019 06:00,GENESE,61753,13.60,-0.45,0.07
06/04/2019 06:00,H Q,61844,13.59,-0.52,0.00
06/04/2019 06:00,HUD VL,61758,19.15,1.30,-3.74
06/04/2019 06:00,LONGIL,61762,20.00,1.92,-3.96
06/04/2019 06:00,MHK VL,61756,15.03,0.30,-0.62
06/04/2019 06:00,MILLWD,61759,19.43,1.41,-3.90
06/04/2019 06:00,N.Y.C.,61761,19.49,1.54,-3.84
06/04/2019 06:00,NORTH,61755,13.34,-0.78,0.00
06/04/2019 06:00,NPX,61845,19.74,1.07,-4.55
06/04/2019 06:00,O H,61846,4.00,-0.42,9.69
06/04/2019 06:00,PJM,61847,17.27,0.68,-2.48
06/04/2019 06:00,WEST,61752,17.82,-0.03,-3.74
06/04/2019 07:00,CAPITL,61757,22.68,1.28,-5.34
06/04/2019 07:00,CENTRL,61754,18.20,0.42,-1.73
06/04/2019 07:00,DUNWOD,61760,21.66,1.69,-3.92
06/04/2019 07:00,GENESE,61753,13.00,-0.50,2.56
06/04/2019 07:00,H Q,61844,15.44,-0.61,0.00
06/04/2019 07:00,HUD VL,61758,21.40,1.51,-3.84
06/04/2019 07:00,LONGIL,61762,22.39,2.28,-4.06
06/04/2019 07:00,MHK VL,61756,17.11,0.42,-0.64
06/04/2019 07:00,MILLWD,61759,21.73,1.67,-4.00
06/04/2019 07:00,N.Y.C.,61761,21.77,1.78,-3.93
06/04/2019 07:00,NORTH,61755,15.14,-0.91,0.00
06/04/2019 07:00,NPX,61845,22.31,1.38,-4.87
06/04/2019 07:00,O H,61846,8.67,-0.26,7.13
06/04/2019 07:00,PJM,61847,19.82,0.88,-2.88
06/04/2019 07:00,WEST,61752,24.90,0.24,-8.60
06/04/2019 08:00,CAPITL,61757,20.78,1.54,-0.68
06/04/2019 08:00,CENTRL,61754,20.73,0.46,-1.71
06/04/2019 08:00,DUNWOD,61760,21.12,2.06,-0.50
06/04/2019 08:00,GENESE,61753,13.00,-0.58,4.98
06/04/2019 08:00,H Q,61844,15.60,-0.74,2.22
06/04/2019 08:00,HUD VL,61758,20.90,1.86,-0.49
06/04/2019 08:00,LONGIL,61762,21.72,2.65,-0.50
06/04/2019 08:00,MHK VL,61756,19.10,0.46,-0.08
06/04/2019 08:00,MILLWD,61759,21.11,2.04,-0.51
06/04/2019 08:00,N.Y.C.,61761,21.27,2.21,-0.50
06/04/2019 08:00,NORTH,61755,17.45,-1.11,0.00
06/04/2019 08:00,NPX,61845,20.82,1.67,-0.59
