Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/17/2020 00:00,CAPITL,61757,12.64,0.59,-0.06
05/17/2020 00:00,CENTRL,61754,12.00,0.01,0.00
05/17/2020 00:00,DUNWOD,61760,13.26,1.27,0.00
05/17/2020 00:00,GENESE,61753,11.76,-0.23,0.00
05/17/2020 00:00,H Q,61844,11.30,-0.31,0.38
05/17/2020 00:00,HUD VL,61758,13.05,1.07,0.00
05/17/2020 00:00,LONGIL,61762,15.25,1.52,-1.74
05/17/2020 00:00,MHK VL,61756,11.97,0.19,0.21
05/17/2020 00:00,MILLWD,61759,13.21,1.22,0.00
05/17/2020 00:00,N.Y.C.,61761,13.38,1.39,0.00
05/17/2020 00:00,NORTH,61755,10.03,-0.44,1.51
05/17/2020 00:00,NPX,61845,12.55,0.56,0.00
05/17/2020 00:00,O H,61846,11.09,-0.90,0.00
05/17/2020 00:00,PJM,61847,12.38,0.40,0.00
05/17/2020 00:00,WEST,61752,11.33,-0.66,0.00
05/17/2020 01:00,CAPITL,61757,11.58,0.54,-0.03
05/17/2020 01:00,CENTRL,61754,10.99,-0.02,0.00
05/17/2020 01:00,DUNWOD,61760,12.18,1.17,0.00
05/17/2020 01:00,GENESE,61753,10.72,-0.29,0.00
05/17/2020 01:00,H Q,61844,10.53,-0.26,0.21
05/17/2020 01:00,HUD VL,61758,12.00,0.99,0.00
05/17/2020 01:00,LONGIL,61762,14.47,1.42,-2.04
05/17/2020 01:00,MHK VL,61756,11.06,0.17,0.12
05/17/2020 01:00,MILLWD,61759,12.14,1.13,0.00
05/17/2020 01:00,N.Y.C.,61761,12.30,1.29,0.00
05/17/2020 01:00,NORTH,61755,9.76,-0.40,0.85
05/17/2020 01:00,NPX,61845,11.55,0.54,0.00
05/17/2020 01:00,O H,61846,10.11,-0.90,0.00
05/17/2020 01:00,PJM,61847,11.35,0.34,0.00
05/17/2020 01:00,WEST,61752,10.30,-0.70,0.00
05/17/2020 02:00,CAPITL,61757,10.39,0.49,0.00
05/17/2020 02:00,CENTRL,61754,9.88,-0.02,0.00
05/17/2020 02:00,DUNWOD,61760,10.92,1.03,0.00
05/17/2020 02:00,GENESE,61753,9.66,-0.24,0.00
05/17/2020 02:00,H Q,61844,9.66,-0.24,0.00
05/17/2020 02:00,HUD VL,61758,10.78,0.88,0.00
05/17/2020 02:00,LONGIL,61762,12.99,1.26,-1.84
05/17/2020 02:00,MHK VL,61756,10.03,0.14,0.00
05/17/2020 02:00,MILLWD,61759,10.89,0.99,0.00
