Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/06/2020 00:00,CAPITL,61757,15.46,0.72,-2.12
05/06/2020 00:00,CENTRL,61754,13.04,0.01,-0.42
05/06/2020 00:00,DUNWOD,61760,15.30,1.15,-1.54
05/06/2020 00:00,GENESE,61753,12.78,-0.23,-0.39
05/06/2020 00:00,H Q,61844,12.30,-0.31,0.00
05/06/2020 00:00,HUD VL,61758,15.16,1.00,-1.55
05/06/2020 00:00,LONGIL,61762,21.07,1.31,-7.14
05/06/2020 00:00,MHK VL,61756,13.13,0.25,-0.26
05/06/2020 00:00,MILLWD,61759,15.27,1.10,-1.56
05/06/2020 00:00,N.Y.C.,61761,15.43,1.27,-1.55
05/06/2020 00:00,NORTH,61755,12.24,-0.38,0.00
05/06/2020 00:00,NPX,61845,15.30,0.87,-1.82
05/06/2020 00:00,O H,61846,8.95,-1.30,2.37
05/06/2020 00:00,PJM,61847,13.63,0.19,-0.83
05/06/2020 00:00,WEST,61752,15.07,-0.96,-3.41
05/06/2020 01:00,CAPITL,61757,13.27,0.69,0.00
05/06/2020 01:00,CENTRL,61754,12.65,-0.05,-0.13
05/06/2020 01:00,DUNWOD,61760,13.68,1.11,0.00
05/06/2020 01:00,GENESE,61753,12.44,-0.30,-0.16
05/06/2020 01:00,H Q,61844,12.30,-0.28,0.00
05/06/2020 01:00,HUD VL,61758,13.52,0.94,0.00
05/06/2020 01:00,LONGIL,61762,18.98,1.27,-5.14
05/06/2020 01:00,MHK VL,61756,12.79,0.21,0.00
05/06/2020 01:00,MILLWD,61759,13.63,1.06,0.00
05/06/2020 01:00,N.Y.C.,61761,13.80,1.22,0.00
05/06/2020 01:00,NORTH,61755,12.26,-0.31,0.00
05/06/2020 01:00,NPX,61845,13.44,0.87,0.00
05/06/2020 01:00,O H,61846,8.95,-1.38,2.24
05/06/2020 01:00,PJM,61847,12.59,0.13,0.11
05/06/2020 01:00,WEST,61752,14.21,-1.04,-2.68
05/06/2020 02:00,CAPITL,61757,12.79,0.67,0.00
05/06/2020 02:00,CENTRL,61754,12.18,-0.06,-0.12
05/06/2020 02:00,DUNWOD,61760,13.14,1.02,0.00
05/06/2020 02:00,GENESE,61753,11.98,-0.30,-0.16
05/06/2020 02:00,H Q,61844,11.88,-0.24,0.00
05/06/2020 02:00,HUD VL,61758,12.99,0.87,0.00
05/06/2020 02:00,LONGIL,61762,17.32,1.20,-4.00
05/06/2020 02:00,MHK VL,61756,12.33,0.21,0.00
05/06/2020 02:00,MILLWD,61759,13.10,0.98,0.00
05/06/2020 02:00,N.Y.C.,61761,13.25,1.13,0.00
05/06/2020 02:00,NORTH,61755,11.85,-0.27,0.00
05/06/2020 02:00,NPX,61845,12.93,0.81,0.00
05/06/2020 02:00,O H,61846,8.63,-1.36,2.13
