Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
04/18/2019 00:00,CAPITL,61757,21.94,0.91,-8.50
04/18/2019 00:00,CENTRL,61754,14.07,0.24,-1.30
04/18/2019 00:00,DUNWOD,61760,19.87,1.27,-6.07
04/18/2019 00:00,GENESE,61753,13.48,-0.10,-1.04
04/18/2019 00:00,H Q,61844,12.17,-0.36,0.00
04/18/2019 00:00,HUD VL,61758,19.73,1.17,-6.03
04/18/2019 00:00,LONGIL,61762,21.11,1.55,-7.02
04/18/2019 00:00,MHK VL,61756,13.98,0.16,-1.28
04/18/2019 00:00,MILLWD,61759,19.86,1.22,-6.11
04/18/2019 00:00,N.Y.C.,61761,22.43,1.38,-8.52
04/18/2019 00:00,NORTH,61755,11.72,-0.81,0.00
04/18/2019 00:00,NPX,61845,21.34,0.79,-8.01
04/18/2019 00:00,O H,61846,13.56,-0.24,-1.27
04/18/2019 00:00,PJM,61847,16.89,0.54,-3.82
04/18/2019 00:00,WEST,61752,13.85,0.04,-1.28
04/18/2019 01:00,CAPITL,61757,18.05,0.90,-4.62
04/18/2019 01:00,CENTRL,61754,13.50,0.28,-0.71
04/18/2019 01:00,DUNWOD,61760,17.10,1.28,-3.30
04/18/2019 01:00,GENESE,61753,13.04,-0.05,-0.57
04/18/2019 01:00,H Q,61844,12.13,-0.39,0.00
04/18/2019 01:00,HUD VL,61758,16.97,1.16,-3.28
04/18/2019 01:00,LONGIL,61762,19.15,1.74,-4.89
04/18/2019 01:00,MHK VL,61756,13.38,0.16,-0.70
04/18/2019 01:00,MILLWD,61759,17.07,1.23,-3.32
04/18/2019 01:00,N.Y.C.,61761,17.26,1.40,-3.33
04/18/2019 01:00,NORTH,61755,11.70,-0.83,0.00
04/18/2019 01:00,NPX,61845,17.70,0.81,-4.36
04/18/2019 01:00,O H,61846,13.10,-0.11,-0.69
04/18/2019 01:00,PJM,61847,15.12,0.61,-1.98
04/18/2019 01:00,WEST,61752,13.39,0.18,-0.70
