Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
07/29/2017 00:00,CAPITL,61757,18.54,1.05,0.00
07/29/2017 00:00,CENTRL,61754,17.51,0.02,0.00
07/29/2017 00:00,DUNWOD,61760,19.43,1.94,0.00
07/29/2017 00:00,GENESE,61753,17.00,-0.49,0.00
07/29/2017 00:00,H Q,61844,5.16,-0.54,11.79
07/29/2017 00:00,HUD VL,61758,19.19,1.70,0.00
07/29/2017 00:00,LONGIL,61762,30.96,2.55,-10.92
07/29/2017 00:00,MHK VL,61756,17.79,0.30,0.00
07/29/2017 00:00,MILLWD,61759,19.33,1.84,0.00
07/29/2017 00:00,N.Y.C.,61761,19.64,2.15,0.00
07/29/2017 00:00,NORTH,61755,16.44,-1.05,0.00
07/29/2017 00:00,NPX,61845,18.77,1.28,0.00
07/29/2017 00:00,O H,61846,16.65,-0.84,0.00
07/29/2017 00:00,PJM,61847,18.01,0.52,0.00
07/29/2017 00:00,WEST,61752,16.95,-0.54,0.00
07/29/2017 01:00,CAPITL,61757,18.72,0.62,-0.39
07/29/2017 01:00,CENTRL,61754,17.56,-0.19,-0.04
07/29/2017 01:00,DUNWOD,61760,19.45,1.45,-0.29
07/29/2017 01:00,GENESE,61753,17.00,-0.74,-0.04
07/29/2017 01:00,H Q,61844,11.91,-3.08,2.71
07/29/2017 01:00,HUD VL,61758,19.24,1.24,-0.29
07/29/2017 01:00,LONGIL,61762,26.21,2.05,-6.45
07/29/2017 01:00,MHK VL,61756,17.67,-0.09,-0.05
07/29/2017 01:00,MILLWD,61759,19.37,1.36,-0.29
07/29/2017 01:00,N.Y.C.,61761,19.62,1.63,-0.29
07/29/2017 01:00,NORTH,61755,0.41,-2.92,14.38
07/29/2017 01:00,NPX,61845,18.83,0.78,-0.34
07/29/2017 01:00,O H,61846,15.73,-1.13,0.84
07/29/2017 01:00,PJM,61847,18.03,0.16,-0.16
07/29/2017 01:00,WEST,61752,16.89,-0.87,-0.05
07/29/2017 02:00,CAPITL,61757,17.04,0.55,-0.77
07/29/2017 02:00,CENTRL,61754,15.65,-0.16,-0.09
07/29/2017 02:00,DUNWOD,61760,17.59,1.29,-0.58
07/29/2017 02:00,GENESE,61753,15.15,-0.65,-0.07
07/29/2017 02:00,H Q,61844,0.11,-2.77,12.84
07/29/2017 02:00,HUD VL,61758,17.40,1.10,-0.58
07/29/2017 02:00,LONGIL,61762,19.82,1.78,-2.32
07/29/2017 02:00,MHK VL,61756,15.72,-0.11,-0.10
07/29/2017 02:00,MILLWD,61759,17.52,1.21,-0.58
07/29/2017 02:00,N.Y.C.,61761,17.75,1.45,-0.58
07/29/2017 02:00,NORTH,61755,0.35,-2.64,12.73
07/29/2017 02:00,NPX,61845,17.10,0.69,-0.68
07/29/2017 02:00,O H,61846,14.75,-0.99,-0.02
07/29/2017 02:00,PJM,61847,16.20,0.16,-0.32
07/29/2017 02:00,WEST,61752,15.06,-0.75,-0.09
07/29/2017 03:00,CAPITL,61757,15.99,0.57,-0.74
07/29/2017 03:00,CENTRL,61754,14.61,-0.15,-0.09
07/29/2017 03:00,DUNWOD,61760,16.40,1.17,-0.56
07/29/2017 03:00,GENESE,61753,14.14,-0.60,-0.07
07/29/2017 03:00,H Q,61844,0.11,-2.58,11.98
07/29/2017 03:00,HUD VL,61758,16.24,1.01,-0.56
07/29/2017 03:00,LONGIL,61762,16.82,1.58,-0.57
07/29/2017 03:00,MHK VL,61756,14.65,-0.12,-0.10
07/29/2017 03:00,MILLWD,61759,16.34,1.10,-0.56
07/29/2017 03:00,N.Y.C.,61761,16.53,1.31,-0.56
07/29/2017 03:00,NORTH,61755,0.31,-2.48,11.88
07/29/2017 03:00,NPX,61845,15.98,0.64,-0.66
07/29/2017 03:00,O H,61846,13.88,-0.88,-0.09
07/29/2017 03:00,PJM,61847,15.14,0.16,-0.31
07/29/2017 03:00,WEST,61752,14.10,-0.66,-0.09
07/29/2017 04:00,CAPITL,61757,16.41,0.51,-2.89
07/29/2017 04:00,CENTRL,61754,13.23,-0.12,-0.33
07/29/2017 04:00,DUNWOD,61760,16.22,1.04,-2.17
07/29/2017 04:00,GENESE,61753,12.76,-0.52,-0.26
07/29/2017 04:00,H Q,61844,0.09,-2.32,10.60
07/29/2017 04:00,HUD VL,61758,16.07,0.90,-2.16
07/29/2017 04:00,LONGIL,61762,16.71,1.50,-2.20
07/29/2017 04:00,MHK VL,61756,13.30,-0.10,-0.39
07/29/2017 04:00,MILLWD,61759,16.19,0.99,-2.19
07/29/2017 04:00,N.Y.C.,61761,16.33,1.16,-2.17
07/29/2017 04:00,NORTH,61755,0.28,-2.23,10.50
07/29/2017 04:00,NPX,61845,16.15,0.57,-2.56
07/29/2017 04:00,O H,61846,12.63,-0.74,-0.36
07/29/2017 04:00,PJM,61847,14.37,0.16,-1.20
07/29/2017 04:00,WEST,61752,12.80,-0.56,-0.35
07/29/2017 05:00,CAPITL,61757,14.68,0.49,-1.51
07/29/2017 05:00,CENTRL,61754,12.74,-0.11,-0.17
07/29/2017 05:00,DUNWOD,61760,14.81,1.00,-1.13
07/29/2017 05:00,GENESE,61753,12.30,-0.52,-0.14
07/29/2017 05:00,H Q,61844,0.08,-2.24,10.35
07/29/2017 05:00,HUD VL,61758,14.66,0.85,-1.13
07/29/2017 05:00,LONGIL,61762,18.47,1.41,-4.38
07/29/2017 05:00,MHK VL,61756,12.80,-0.09,-0.21
07/29/2017 05:00,MILLWD,61759,14.76,0.94,-1.14
07/29/2017 05:00,N.Y.C.,61761,14.91,1.10,-1.13
07/29/2017 05:00,NORTH,61755,0.25,-2.17,10.26
07/29/2017 05:00,NPX,61845,14.59,0.57,-1.34
07/29/2017 05:00,O H,61846,12.14,-0.72,-0.19
07/29/2017 05:00,PJM,61847,13.46,0.15,-0.63
07/29/2017 05:00,WEST,61752,12.31,-0.54,-0.18
07/29/2017 06:00,CAPITL,61757,15.13,0.49,-2.17
07/29/2017 06:00,CENTRL,61754,12.63,-0.09,-0.25
07/29/2017 06:00,DUNWOD,61760,15.07,0.97,-1.63
07/29/2017 06:00,GENESE,61753,12.20,-0.47,-0.20
07/29/2017 06:00,H Q,61844,0.08,-2.32,10.07
07/29/2017 06:00,HUD VL,61758,14.93,0.84,-1.62
07/29/2017 06:00,LONGIL,61762,17.02,1.41,-3.14
07/29/2017 06:00,MHK VL,61756,12.67,-0.10,-0.29
07/29/2017 06:00,MILLWD,61759,15.00,0.89,-1.64
07/29/2017 06:00,N.Y.C.,61761,15.16,1.06,-1.62
07/29/2017 06:00,NORTH,61755,0.25,-2.24,9.98
07/29/2017 06:00,NPX,61845,14.97,0.57,-1.92
07/29/2017 06:00,O H,61846,12.08,-0.66,-0.27
07/29/2017 06:00,PJM,61847,13.54,0.17,-0.90
07/29/2017 06:00,WEST,61752,12.26,-0.47,-0.26
07/29/2017 07:00,CAPITL,61757,15.35,0.47,-1.78
07/29/2017 07:00,CENTRL,61754,13.20,-0.11,-0.20
07/29/2017 07:00,DUNWOD,61760,15.49,1.05,-1.34
07/29/2017 07:00,GENESE,61753,12.65,-0.62,-0.16
07/29/2017 07:00,H Q,61844,0.10,-2.37,10.63
07/29/2017 07:00,HUD VL,61758,15.30,0.86,-1.33
07/29/2017 07:00,LONGIL,61762,19.85,1.49,-5.26
07/29/2017 07:00,MHK VL,61756,13.29,-0.05,-0.24
07/29/2017 07:00,MILLWD,61759,15.42,0.97,-1.35
07/29/2017 07:00,N.Y.C.,61761,15.59,1.15,-1.33
07/29/2017 07:00,NORTH,61755,0.31,-2.25,10.54
07/29/2017 07:00,NPX,61845,15.30,0.62,-1.58
07/29/2017 07:00,O H,61846,12.44,-0.88,-0.22
07/29/2017 07:00,PJM,61847,13.98,0.14,-0.74
07/29/2017 07:00,WEST,61752,12.62,-0.69,-0.21
07/29/2017 08:00,CAPITL,61757,17.53,0.61,0.00
07/29/2017 08:00,CENTRL,61754,16.77,-0.15,0.00
07/29/2017 08:00,DUNWOD,61760,18.34,1.42,0.00
07/29/2017 08:00,GENESE,61753,16.06,-0.86,0.00
07/29/2017 08:00,H Q,61844,0.12,-3.00,13.80
07/29/2017 08:00,HUD VL,61758,18.07,1.15,0.00
07/29/2017 08:00,LONGIL,61762,31.36,1.93,-12.51
07/29/2017 08:00,MHK VL,61756,16.90,-0.02,0.00
07/29/2017 08:00,MILLWD,61759,18.24,1.32,0.00
07/29/2017 08:00,N.Y.C.,61761,18.49,1.57,0.00
07/29/2017 08:00,NORTH,61755,0.39,-2.84,13.69
07/29/2017 08:00,NPX,61845,17.71,0.80,0.00
07/29/2017 08:00,O H,61846,15.65,-1.27,0.00
07/29/2017 08:00,PJM,61847,17.05,0.13,0.00
07/29/2017 08:00,WEST,61752,15.92,-1.00,0.00
07/29/2017 09:00,CAPITL,61757,19.41,0.64,0.00
07/29/2017 09:00,CENTRL,61754,18.64,-0.13,0.00
07/29/2017 09:00,DUNWOD,61760,20.31,1.54,0.00
07/29/2017 09:00,GENESE,61753,17.89,-0.88,0.00
07/29/2017 09:00,H Q,61844,0.15,-3.30,15.31
07/29/2017 09:00,HUD VL,61758,20.05,1.28,0.00
07/29/2017 09:00,LONGIL,61762,33.07,2.12,-12.18
07/29/2017 09:00,MHK VL,61756,18.79,0.02,0.00
07/29/2017 09:00,MILLWD,61759,20.20,1.43,0.00
07/29/2017 09:00,N.Y.C.,61761,20.49,1.73,0.00
07/29/2017 09:00,NORTH,61755,0.45,-3.13,15.18
07/29/2017 09:00,NPX,61845,19.61,0.85,0.00
07/29/2017 09:00,O H,61846,17.40,-1.37,0.00
07/29/2017 09:00,PJM,61847,18.90,0.13,0.00
07/29/2017 09:00,WEST,61752,17.76,-1.01,0.00
07/29/2017 10:00,CAPITL,61757,20.64,0.79,0.00
07/29/2017 10:00,CENTRL,61754,19.67,-0.18,0.00
07/29/2017 10:00,DUNWOD,61760,21.61,1.77,0.00
07/29/2017 10:00,GENESE,61753,18.87,-0.97,0.00
07/29/2017 10:00,H Q,61844,0.67,-3.49,15.68
07/29/2017 10:00,HUD VL,61758,21.31,1.47,0.00
07/29/2017 10:00,LONGIL,61762,30.40,2.34,-8.21
07/29/2017 10:00,MHK VL,61756,19.88,0.04,0.00
07/29/2017 10:00,MILLWD,61759,21.49,1.65,0.00
07/29/2017 10:00,N.Y.C.,61761,21.81,1.97,0.00
07/29/2017 10:00,NORTH,61755,1.00,-3.29,15.55
07/29/2017 10:00,NPX,61845,20.86,1.01,0.00
07/29/2017 10:00,O H,61846,18.32,-1.53,0.00
07/29/2017 10:00,PJM,61847,20.00,0.16,0.00
07/29/2017 10:00,WEST,61752,18.73,-1.11,0.00
07/29/2017 11:00,CAPITL,61757,21.19,0.70,0.00
07/29/2017 11:00,CENTRL,61754,20.33,-0.16,0.00
07/29/2017 11:00,DUNWOD,61760,22.34,1.85,0.00
07/29/2017 11:00,GENESE,61753,19.53,-0.96,0.00
07/29/2017 11:00,H Q,61844,0.66,-3.69,16.15
07/29/2017 11:00,HUD VL,61758,22.05,1.56,0.00
07/29/2017 11:00,LONGIL,61762,37.59,2.44,-14.66
07/29/2017 11:00,MHK VL,61756,20.50,0.00,0.00
07/29/2017 11:00,MILLWD,61759,22.22,1.72,0.00
07/29/2017 11:00,N.Y.C.,61761,22.54,2.05,0.00
07/29/2017 11:00,NORTH,61755,1.00,-3.48,16.01
07/29/2017 11:00,NPX,61845,21.52,1.02,0.00
07/29/2017 11:00,O H,61846,19.00,-1.50,0.00
07/29/2017 11:00,PJM,61847,20.72,0.23,0.00
07/29/2017 11:00,WEST,61752,19.43,-1.07,0.00
07/29/2017 12:00,CAPITL,61757,21.54,0.69,0.00
07/29/2017 12:00,CENTRL,61754,20.68,-0.17,0.00
07/29/2017 12:00,DUNWOD,61760,22.73,1.88,0.00
07/29/2017 12:00,GENESE,61753,19.89,-0.96,0.00
07/29/2017 12:00,H Q,61844,0.15,-3.75,16.95
07/29/2017 12:00,HUD VL,61758,22.44,1.58,0.00
07/29/2017 12:00,LONGIL,61762,39.07,2.54,-15.67
07/29/2017 12:00,MHK VL,61756,20.85,0.00,0.00
07/29/2017 12:00,MILLWD,61759,22.62,1.77,0.00
07/29/2017 12:00,N.Y.C.,61761,22.96,2.11,0.00
07/29/2017 12:00,NORTH,61755,0.48,-3.57,16.81
07/29/2017 12:00,NPX,61845,21.87,1.02,0.00
07/29/2017 12:00,O H,61846,19.31,-1.54,0.00
07/29/2017 12:00,PJM,61847,21.06,0.21,0.00
