Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/04/2020 00:00,CAPITL,61757,12.81,0.51,-3.12
05/04/2020 00:00,CENTRL,61754,9.66,0.02,-0.46
05/04/2020 00:00,DUNWOD,61760,12.28,0.84,-2.27
05/04/2020 00:00,GENESE,61753,9.44,-0.11,-0.37
05/04/2020 00:00,H Q,61844,8.94,-0.24,0.00
05/04/2020 00:00,HUD VL,61758,12.16,0.72,-2.27
05/04/2020 00:00,LONGIL,61762,17.48,1.02,-7.28
05/04/2020 00:00,MHK VL,61756,9.73,0.14,-0.41
05/04/2020 00:00,MILLWD,61759,12.26,0.79,-2.29
05/04/2020 00:00,N.Y.C.,61761,12.38,0.93,-2.27
05/04/2020 00:00,NORTH,61755,8.80,-0.38,0.00
05/04/2020 00:00,NPX,61845,12.50,0.65,-2.67
05/04/2020 00:00,O H,61846,7.10,-0.81,1.27
05/04/2020 00:00,PJM,61847,10.78,0.19,-1.41
05/04/2020 00:00,WEST,61752,12.00,-0.56,-3.38
05/04/2020 01:00,CAPITL,61757,12.22,0.43,-3.81
05/04/2020 01:00,CENTRL,61754,8.50,0.00,-0.52
05/04/2020 01:00,DUNWOD,61760,11.45,0.70,-2.77
05/04/2020 01:00,GENESE,61753,8.22,-0.14,-0.38
05/04/2020 01:00,H Q,61844,7.78,-0.20,0.00
05/04/2020 01:00,HUD VL,61758,11.35,0.60,-2.77
05/04/2020 01:00,LONGIL,61762,16.65,0.86,-7.80
05/04/2020 01:00,MHK VL,61756,8.61,0.12,-0.50
05/04/2020 01:00,MILLWD,61759,11.44,0.66,-2.80
05/04/2020 01:00,N.Y.C.,61761,11.53,0.77,-2.77
05/04/2020 01:00,NORTH,61755,7.68,-0.30,0.00
05/04/2020 01:00,NPX,61845,11.80,0.56,-3.26
05/04/2020 01:00,O H,61846,6.97,-0.75,0.26
05/04/2020 01:00,PJM,61847,9.85,0.14,-1.73
05/04/2020 01:00,WEST,61752,9.34,-0.53,-1.89
05/04/2020 02:00,CAPITL,61757,12.15,0.39,-4.71
05/04/2020 02:00,CENTRL,61754,7.66,0.00,-0.62
05/04/2020 02:00,DUNWOD,61760,11.09,0.61,-3.43
05/04/2020 02:00,GENESE,61753,7.39,-0.11,-0.45
05/04/2020 02:00,H Q,61844,6.88,-0.17,0.00
05/04/2020 02:00,HUD VL,61758,11.00,0.52,-3.43
05/04/2020 02:00,LONGIL,61762,14.35,0.76,-6.54
05/04/2020 02:00,MHK VL,61756,7.76,0.10,-0.62
05/04/2020 02:00,MILLWD,61759,11.09,0.58,-3.46
05/04/2020 02:00,N.Y.C.,61761,11.16,0.68,-3.43
05/04/2020 02:00,NORTH,61755,6.78,-0.27,0.00
05/04/2020 02:00,NPX,61845,11.58,0.49,-4.04
05/04/2020 02:00,O H,61846,6.87,-0.65,-0.47
05/04/2020 02:00,PJM,61847,9.13,0.08,-2.00
05/04/2020 02:00,WEST,61752,7.37,-0.45,-0.78
05/04/2020 03:00,CAPITL,61757,12.10,0.37,-4.96
05/04/2020 03:00,CENTRL,61754,7.40,-0.01,-0.64
05/04/2020 03:00,DUNWOD,61760,10.97,0.59,-3.61
05/04/2020 03:00,GENESE,61753,7.13,-0.12,-0.47
05/04/2020 03:00,H Q,61844,6.61,-0.16,0.00
05/04/2020 03:00,HUD VL,61758,10.89,0.50,-3.61
05/04/2020 03:00,LONGIL,61762,14.17,0.73,-6.67
05/04/2020 03:00,MHK VL,61756,7.52,0.09,-0.65
05/04/2020 03:00,MILLWD,61759,10.98,0.56,-3.64
05/04/2020 03:00,N.Y.C.,61761,11.04,0.65,-3.61
05/04/2020 03:00,NORTH,61755,6.53,-0.25,0.00
05/04/2020 03:00,NPX,61845,11.50,0.47,-4.25
05/04/2020 03:00,O H,61846,6.75,-0.64,-0.61
05/04/2020 03:00,PJM,61847,8.96,0.07,-2.11
05/04/2020 03:00,WEST,61752,6.99,-0.47,-0.68
05/04/2020 04:00,CAPITL,61757,11.98,0.34,-5.38
05/04/2020 04:00,CENTRL,61754,6.95,0.01,-0.70
05/04/2020 04:00,DUNWOD,61760,10.71,0.54,-3.92
05/04/2020 04:00,GENESE,61753,6.67,-0.09,-0.51
05/04/2020 04:00,H Q,61844,6.10,-0.16,0.00
05/04/2020 04:00,HUD VL,61758,10.63,0.46,-3.92
05/04/2020 04:00,LONGIL,61762,14.29,0.67,-7.37
05/04/2020 04:00,MHK VL,61756,7.05,0.09,-0.71
05/04/2020 04:00,MILLWD,61759,10.71,0.51,-3.96
05/04/2020 04:00,N.Y.C.,61761,10.77,0.59,-3.92
05/04/2020 04:00,NORTH,61755,5.99,-0.26,0.00
05/04/2020 04:00,NPX,61845,11.30,0.44,-4.61
05/04/2020 04:00,O H,61846,6.34,-0.58,-0.66
05/04/2020 04:00,PJM,61847,8.61,0.06,-2.29
05/04/2020 04:00,WEST,61752,6.58,-0.41,-0.74
05/04/2020 05:00,CAPITL,61757,13.72,0.43,-5.69
05/04/2020 05:00,CENTRL,61754,8.38,-0.01,-0.78
05/04/2020 05:00,DUNWOD,61760,12.40,0.65,-4.14
05/04/2020 05:00,GENESE,61753,8.08,-0.12,-0.60
05/04/2020 05:00,H Q,61844,7.41,-0.19,0.00
05/04/2020 05:00,HUD VL,61758,12.31,0.56,-4.14
05/04/2020 05:00,LONGIL,61762,15.68,0.81,-7.27
05/04/2020 05:00,MHK VL,61756,8.45,0.10,-0.75
05/04/2020 05:00,MILLWD,61759,12.39,0.61,-4.18
05/04/2020 05:00,N.Y.C.,61761,12.47,0.73,-4.14
05/04/2020 05:00,NORTH,61755,7.30,-0.30,0.00
05/04/2020 05:00,NPX,61845,13.00,0.52,-4.87
05/04/2020 05:00,O H,61846,6.75,-0.74,0.11
05/04/2020 05:00,PJM,61847,10.05,0.06,-2.38
05/04/2020 05:00,WEST,61752,8.76,-0.54,-1.70
05/04/2020 06:00,CAPITL,61757,13.33,0.57,-3.07
05/04/2020 06:00,CENTRL,61754,10.29,0.08,-0.52
05/04/2020 06:00,DUNWOD,61760,12.80,0.88,-2.23
05/04/2020 06:00,GENESE,61753,10.04,-0.03,-0.38
05/04/2020 06:00,H Q,61844,9.39,-0.29,0.00
05/04/2020 06:00,HUD VL,61758,12.68,0.76,-2.24
05/04/2020 06:00,LONGIL,61762,16.35,1.08,-5.59
05/04/2020 06:00,MHK VL,61756,10.22,0.15,-0.38
05/04/2020 06:00,MILLWD,61759,12.77,0.82,-2.26
05/04/2020 06:00,N.Y.C.,61761,12.88,0.96,-2.24
05/04/2020 06:00,NORTH,61755,9.22,-0.46,0.00
05/04/2020 06:00,NPX,61845,13.90,0.71,-3.51
05/04/2020 06:00,O H,61846,5.65,-0.76,3.28
05/04/2020 06:00,PJM,61847,11.21,0.17,-1.35
05/04/2020 06:00,WEST,61752,16.95,-0.46,-7.73
05/04/2020 07:00,CAPITL,61757,14.66,0.75,-0.35
05/04/2020 07:00,CENTRL,61754,13.91,0.11,-0.24
05/04/2020 07:00,DUNWOD,61760,14.68,1.11,0.00
05/04/2020 07:00,GENESE,61753,13.92,0.04,-0.32
05/04/2020 07:00,H Q,61844,10.88,-0.35,2.33
05/04/2020 07:00,HUD VL,61758,14.51,0.95,0.00
05/04/2020 07:00,LONGIL,61762,16.68,1.41,-1.71
05/04/2020 07:00,MHK VL,61756,12.60,0.27,1.23
05/04/2020 07:00,MILLWD,61759,14.62,1.06,0.00
05/04/2020 07:00,N.Y.C.,61761,14.77,1.21,0.00
05/04/2020 07:00,NORTH,61755,4.04,-0.52,9.01
05/04/2020 07:00,NPX,61845,15.40,0.88,-0.96
05/04/2020 07:00,O H,61846,6.04,-1.06,6.46
05/04/2020 07:00,PJM,61847,13.73,0.16,0.00
05/04/2020 07:00,WEST,61752,25.14,-0.64,-12.21
05/04/2020 08:00,CAPITL,61757,16.27,0.77,-0.41
05/04/2020 08:00,CENTRL,61754,15.54,0.17,-0.29
05/04/2020 08:00,DUNWOD,61760,16.33,1.24,0.00
05/04/2020 08:00,GENESE,61753,15.40,0.11,-0.20
05/04/2020 08:00,H Q,61844,11.97,-0.39,2.73
05/04/2020 08:00,HUD VL,61758,16.15,1.06,0.00
05/04/2020 08:00,LONGIL,61762,17.59,1.54,-0.96
05/04/2020 08:00,MHK VL,61756,13.97,0.32,1.44
05/04/2020 08:00,MILLWD,61759,16.27,1.18,0.00
05/04/2020 08:00,N.Y.C.,61761,16.43,1.34,0.00
05/04/2020 08:00,NORTH,61755,4.00,-0.57,10.52
05/04/2020 08:00,NPX,61845,16.03,0.94,0.00
05/04/2020 08:00,O H,61846,6.23,-1.09,7.77
05/04/2020 08:00,PJM,61847,15.42,0.23,-0.10
05/04/2020 08:00,WEST,61752,30.02,-0.62,-15.54
05/04/2020 09:00,CAPITL,61757,16.83,0.80,-0.43
05/04/2020 09:00,CENTRL,61754,16.09,0.23,-0.25
05/04/2020 09:00,DUNWOD,61760,16.92,1.31,0.00
05/04/2020 09:00,GENESE,61753,16.17,0.23,-0.33
05/04/2020 09:00,H Q,61844,12.30,-0.45,2.85
05/04/2020 09:00,HUD VL,61758,16.70,1.09,0.00
05/04/2020 09:00,LONGIL,61762,17.57,1.61,-0.35
05/04/2020 09:00,MHK VL,61756,14.47,0.37,1.51
05/04/2020 09:00,MILLWD,61759,16.84,1.23,0.00
05/04/2020 09:00,N.Y.C.,61761,17.02,1.42,0.00
05/04/2020 09:00,NORTH,61755,3.97,-0.62,11.01
05/04/2020 09:00,NPX,61845,17.00,0.98,-0.41
05/04/2020 09:00,O H,61846,6.09,-0.92,8.60
05/04/2020 09:00,PJM,61847,15.93,0.33,0.00
05/04/2020 09:00,WEST,61752,32.16,-0.42,-16.97
05/04/2020 10:00,CAPITL,61757,16.15,0.77,-0.35
05/04/2020 10:00,CENTRL,61754,15.48,0.15,-0.29
05/04/2020 10:00,DUNWOD,61760,16.33,1.29,0.00
05/04/2020 10:00,GENESE,61753,15.50,0.08,-0.39
05/04/2020 10:00,H Q,61844,12.30,-0.41,2.33
05/04/2020 10:00,HUD VL,61758,16.10,1.07,0.00
05/04/2020 10:00,LONGIL,61762,17.48,1.59,-0.85
05/04/2020 10:00,MHK VL,61756,14.13,0.33,1.23
05/04/2020 10:00,MILLWD,61759,16.25,1.22,0.00
05/04/2020 10:00,N.Y.C.,61761,16.43,1.40,0.00
05/04/2020 10:00,NORTH,61755,5.47,-0.57,9.00
05/04/2020 10:00,NPX,61845,16.00,0.96,0.00
05/04/2020 10:00,O H,61846,6.00,-1.14,7.89
05/04/2020 10:00,PJM,61847,15.25,0.21,0.00
05/04/2020 10:00,WEST,61752,29.25,-0.71,-14.92
05/04/2020 11:00,CAPITL,61757,16.36,0.78,-0.38
05/04/2020 11:00,CENTRL,61754,15.64,0.14,-0.29
05/04/2020 11:00,DUNWOD,61760,16.50,1.29,0.00
05/04/2020 11:00,GENESE,61753,15.66,0.06,-0.39
05/04/2020 11:00,H Q,61844,12.30,-0.40,2.51
05/04/2020 11:00,HUD VL,61758,16.27,1.06,0.00
05/04/2020 11:00,LONGIL,61762,17.17,1.63,-0.33
05/04/2020 11:00,MHK VL,61756,14.21,0.33,1.33
05/04/2020 11:00,MILLWD,61759,16.42,1.22,0.00
05/04/2020 11:00,N.Y.C.,61761,16.62,1.41,0.00
05/04/2020 11:00,NORTH,61755,4.92,-0.59,9.69
05/04/2020 11:00,NPX,61845,16.18,0.97,0.00
05/04/2020 11:00,O H,61846,6.00,-1.22,7.99
05/04/2020 11:00,PJM,61847,15.40,0.20,0.00
05/04/2020 11:00,WEST,61752,29.53,-0.77,-15.09
05/04/2020 12:00,CAPITL,61757,16.18,0.75,-0.36
05/04/2020 12:00,CENTRL,61754,15.49,0.14,-0.29
05/04/2020 12:00,DUNWOD,61760,16.35,1.28,0.00
05/04/2020 12:00,GENESE,61753,15.49,0.03,-0.39
05/04/2020 12:00,H Q,61844,12.30,-0.39,2.37
05/04/2020 12:00,HUD VL,61758,16.12,1.05,0.00
05/04/2020 12:00,LONGIL,61762,16.89,1.61,-0.21
05/04/2020 12:00,MHK VL,61756,14.13,0.32,1.25
05/04/2020 12:00,MILLWD,61759,16.26,1.19,0.00
05/04/2020 12:00,N.Y.C.,61761,16.48,1.42,0.00
05/04/2020 12:00,NORTH,61755,5.32,-0.59,9.16
05/04/2020 12:00,NPX,61845,16.03,0.97,0.00
05/04/2020 12:00,O H,61846,5.92,-1.22,7.92
05/04/2020 12:00,PJM,61847,15.25,0.18,0.00
05/04/2020 12:00,WEST,61752,29.25,-0.78,-14.97
05/04/2020 13:00,CAPITL,61757,15.81,0.77,-0.31
05/04/2020 13:00,CENTRL,61754,15.13,0.10,-0.28
05/04/2020 13:00,DUNWOD,61760,16.08,1.34,0.00
05/04/2020 13:00,GENESE,61753,14.94,0.00,-0.20
05/04/2020 13:00,H Q,61844,12.30,-0.40,2.04
05/04/2020 13:00,HUD VL,61758,15.85,1.11,0.00
05/04/2020 13:00,LONGIL,61762,16.76,1.62,-0.40
05/04/2020 13:00,MHK VL,61756,14.16,0.32,0.91
05/04/2020 13:00,MILLWD,61759,15.99,1.25,0.00
05/04/2020 13:00,N.Y.C.,61761,16.20,1.46,0.00
05/04/2020 13:00,NORTH,61755,6.28,-0.58,7.89
05/04/2020 13:00,NPX,61845,15.73,0.99,0.00
05/04/2020 13:00,O H,61846,5.82,-1.25,7.67
05/04/2020 13:00,PJM,61847,15.03,0.19,-0.10
05/04/2020 13:00,WEST,61752,29.25,-0.83,-15.33
05/04/2020 14:00,CAPITL,61757,15.20,0.75,-0.23
05/04/2020 14:00,CENTRL,61754,14.57,0.09,-0.27
05/04/2020 14:00,DUNWOD,61760,15.48,1.26,0.00
05/04/2020 14:00,GENESE,61753,14.50,0.00,-0.29
05/04/2020 14:00,H Q,61844,12.30,-0.37,1.55
05/04/2020 14:00,HUD VL,61758,15.27,1.05,0.00
05/04/2020 14:00,LONGIL,61762,16.08,1.56,-0.30
05/04/2020 14:00,MHK VL,61756,13.65,0.26,0.82
05/04/2020 14:00,MILLWD,61759,15.39,1.18,0.00
05/04/2020 14:00,N.Y.C.,61761,15.62,1.41,0.00
05/04/2020 14:00,NORTH,61755,7.70,-0.55,5.96
05/04/2020 14:00,NPX,61845,15.18,0.97,0.00
05/04/2020 14:00,O H,61846,5.78,-1.18,7.26
05/04/2020 14:00,PJM,61847,14.44,0.18,-0.04
05/04/2020 14:00,WEST,61752,27.51,-0.75,-14.05
05/04/2020 15:00,CAPITL,61757,14.69,0.71,-0.34
05/04/2020 15:00,CENTRL,61754,13.94,0.07,-0.24
05/04/2020 15:00,DUNWOD,61760,14.85,1.21,0.00
05/04/2020 15:00,GENESE,61753,13.88,-0.08,-0.32
05/04/2020 15:00,H Q,61844,11.01,-0.34,2.29
05/04/2020 15:00,HUD VL,61758,14.65,1.01,0.00
05/04/2020 15:00,LONGIL,61762,15.63,1.49,-0.50
05/04/2020 15:00,MHK VL,61756,12.66,0.23,1.21
05/04/2020 15:00,MILLWD,61759,14.77,1.13,0.00
05/04/2020 15:00,N.Y.C.,61761,14.96,1.32,0.00
05/04/2020 15:00,NORTH,61755,4.27,-0.53,8.84
05/04/2020 15:00,NPX,61845,14.72,0.91,-0.17
05/04/2020 15:00,O H,61846,6.00,-1.20,6.44
05/04/2020 15:00,PJM,61847,13.79,0.15,0.00
05/04/2020 15:00,WEST,61752,25.00,-0.80,-12.17
05/04/2020 16:00,CAPITL,61757,16.31,0.77,-0.41
05/04/2020 16:00,CENTRL,61754,15.47,0.08,-0.27
05/04/2020 16:00,DUNWOD,61760,16.49,1.36,0.00
05/04/2020 16:00,GENESE,61753,15.41,-0.08,-0.36
05/04/2020 16:00,H Q,61844,12.01,-0.38,2.74
05/04/2020 16:00,HUD VL,61758,16.26,1.14,0.00
05/04/2020 16:00,LONGIL,61762,17.34,1.66,-0.55
05/04/2020 16:00,MHK VL,61756,13.92,0.24,1.45
05/04/2020 16:00,MILLWD,61759,16.40,1.27,0.00
05/04/2020 16:00,N.Y.C.,61761,16.63,1.50,0.00
05/04/2020 16:00,NORTH,61755,3.95,-0.61,10.57
05/04/2020 16:00,NPX,61845,16.30,1.00,-0.17
05/04/2020 16:00,O H,61846,6.60,-1.29,7.24
05/04/2020 16:00,PJM,61847,15.31,0.18,0.00
05/04/2020 16:00,WEST,61752,27.95,-0.86,-13.68
05/04/2020 17:00,CAPITL,61757,18.12,0.91,-0.58
05/04/2020 17:00,CENTRL,61754,17.01,0.12,-0.27
05/04/2020 17:00,DUNWOD,61760,18.14,1.51,0.00
05/04/2020 17:00,GENESE,61753,16.78,-0.10,-0.26
05/04/2020 17:00,H Q,61844,12.30,-0.45,3.88
05/04/2020 17:00,HUD VL,61758,17.90,1.28,0.00
05/04/2020 17:00,LONGIL,61762,19.73,1.91,-1.19
05/04/2020 17:00,MHK VL,61756,14.89,0.32,2.05
05/04/2020 17:00,MILLWD,61759,18.07,1.45,0.00
05/04/2020 17:00,N.Y.C.,61761,18.27,1.65,0.00
05/04/2020 17:00,NORTH,61755,1.00,-0.67,14.96
05/04/2020 17:00,NPX,61845,18.66,1.10,-0.94
05/04/2020 17:00,O H,61846,7.19,-1.41,8.02
05/04/2020 17:00,PJM,61847,17.02,0.33,-0.06
05/04/2020 17:00,WEST,61752,31.66,-0.93,-15.97
05/04/2020 18:00,CAPITL,61757,18.58,0.97,-0.60
05/04/2020 18:00,CENTRL,61754,17.42,0.10,-0.31
05/04/2020 18:00,DUNWOD,61760,18.58,1.56,0.00
05/04/2020 18:00,GENESE,61753,17.36,-0.05,-0.40
05/04/2020 18:00,H Q,61844,12.59,-0.46,3.97
05/04/2020 18:00,HUD VL,61758,18.37,1.36,0.00
05/04/2020 18:00,LONGIL,61762,21.99,1.96,-3.03
05/04/2020 18:00,MHK VL,61756,15.20,0.29,2.10
