Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/25/2021 00:00,CAPITL,61757,27.27,0.08,-25.42
03/25/2021 00:00,CENTRL,61754,4.80,0.03,-3.00
03/25/2021 00:00,DUNWOD,61760,19.92,0.13,-18.03
03/25/2021 00:00,GENESE,61753,4.12,0.01,-2.35
03/25/2021 00:00,H Q,61844,1.73,-0.04,0.00
03/25/2021 00:00,HUD VL,61758,19.09,0.11,-17.21
03/25/2021 00:00,LONGIL,61762,22.67,0.20,-20.71
03/25/2021 00:00,MHK VL,61756,4.92,0.04,-3.11
03/25/2021 00:00,MILLWD,61759,19.99,0.12,-18.10
03/25/2021 00:00,N.Y.C.,61761,19.95,0.15,-18.04
03/25/2021 00:00,NORTH,61755,1.70,-0.06,0.00
03/25/2021 00:00,NPX,61845,22.93,0.09,-21.08
03/25/2021 00:00,O H,61846,4.59,-0.01,-2.83
03/25/2021 00:00,PJM,61847,12.65,0.07,-10.82
03/25/2021 00:00,WEST,61752,4.84,0.03,-3.04
03/25/2021 01:00,CAPITL,61757,24.43,0.10,-22.34
03/25/2021 01:00,CENTRL,61754,4.67,0.04,-2.64
03/25/2021 01:00,DUNWOD,61760,17.97,0.14,-15.84
03/25/2021 01:00,GENESE,61753,4.07,0.01,-2.07
03/25/2021 01:00,H Q,61844,1.95,-0.04,0.00
03/25/2021 01:00,HUD VL,61758,17.24,0.12,-15.13
03/25/2021 01:00,LONGIL,61762,20.68,0.22,-18.47
03/25/2021 01:00,MHK VL,61756,4.77,0.05,-2.73
03/25/2021 01:00,MILLWD,61759,18.03,0.13,-15.91
03/25/2021 01:00,N.Y.C.,61761,18.00,0.16,-15.85
03/25/2021 01:00,NORTH,61755,1.92,-0.07,0.00
03/25/2021 01:00,NPX,61845,20.61,0.10,-18.52
03/25/2021 01:00,O H,61846,4.47,0.00,-2.48
03/25/2021 01:00,PJM,61847,11.58,0.08,-9.50
03/25/2021 01:00,WEST,61752,4.70,0.04,-2.67
