Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
06/27/2020 00:00,CAPITL,61757,17.77,1.07,-3.00
06/27/2020 00:00,CENTRL,61754,14.14,0.08,-0.36
06/27/2020 00:00,DUNWOD,61760,17.31,1.40,-2.21
06/27/2020 00:00,GENESE,61753,13.61,-0.37,-0.28
06/27/2020 00:00,H Q,61844,13.30,-0.40,0.00
06/27/2020 00:00,HUD VL,61758,17.13,1.23,-2.19
06/27/2020 00:00,LONGIL,61762,23.00,1.82,-7.48
06/27/2020 00:00,MHK VL,61756,14.42,0.36,-0.36
06/27/2020 00:00,MILLWD,61759,17.24,1.32,-2.23
06/27/2020 00:00,N.Y.C.,61761,17.45,1.53,-2.22
06/27/2020 00:00,NORTH,61755,13.14,-0.56,0.00
06/27/2020 00:00,NPX,61845,17.29,0.97,-2.62
06/27/2020 00:00,O H,61846,13.24,-0.81,-0.35
06/27/2020 00:00,PJM,61847,15.53,0.47,-1.37
06/27/2020 00:00,WEST,61752,13.62,-0.45,-0.37
06/27/2020 01:00,CAPITL,61757,15.61,1.01,-0.96
06/27/2020 01:00,CENTRL,61754,13.74,-0.01,-0.11
06/27/2020 01:00,DUNWOD,61760,15.73,1.38,-0.71
06/27/2020 01:00,GENESE,61753,13.21,-0.52,-0.09
06/27/2020 01:00,H Q,61844,13.30,-0.34,0.00
06/27/2020 01:00,HUD VL,61758,15.56,1.21,-0.70
06/27/2020 01:00,LONGIL,61762,17.91,1.84,-2.43
06/27/2020 01:00,MHK VL,61756,14.07,0.31,-0.12
06/27/2020 01:00,MILLWD,61759,15.65,1.30,-0.72
06/27/2020 01:00,N.Y.C.,61761,15.87,1.51,-0.71
06/27/2020 01:00,NORTH,61755,13.16,-0.48,0.00
06/27/2020 01:00,NPX,61845,15.80,0.97,-1.19
06/27/2020 01:00,O H,61846,12.01,-0.97,0.66
06/27/2020 01:00,PJM,61847,14.48,0.40,-0.44
06/27/2020 01:00,WEST,61752,13.12,-0.64,-0.12
06/27/2020 02:00,CAPITL,61757,13.31,0.89,0.00
06/27/2020 02:00,CENTRL,61754,12.38,-0.04,0.00
06/27/2020 02:00,DUNWOD,61760,13.66,1.24,0.00
06/27/2020 02:00,GENESE,61753,11.92,-0.50,0.00
