Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/25/2020 00:00,CAPITL,61757,16.44,0.44,-8.85
05/25/2020 00:00,CENTRL,61754,8.38,0.05,-1.18
05/25/2020 00:00,DUNWOD,61760,14.33,0.74,-6.44
05/25/2020 00:00,GENESE,61753,7.88,-0.11,-0.85
05/25/2020 00:00,H Q,61844,6.15,-0.19,0.81
05/25/2020 00:00,HUD VL,61758,14.18,0.64,-6.39
05/25/2020 00:00,LONGIL,61762,14.61,1.01,-6.45
05/25/2020 00:00,MHK VL,61756,7.94,0.13,-0.67
05/25/2020 00:00,MILLWD,61759,14.35,0.71,-6.50
05/25/2020 00:00,N.Y.C.,61761,14.38,0.79,-6.45
05/25/2020 00:00,NORTH,61755,3.59,-0.31,3.24
05/25/2020 00:00,NPX,61845,15.00,0.66,-7.20
05/25/2020 00:00,O H,61846,7.80,-0.39,-1.04
05/25/2020 00:00,PJM,61847,11.43,0.28,-4.01
05/25/2020 00:00,WEST,61752,7.99,-0.28,-1.13
05/25/2020 01:00,CAPITL,61757,15.36,0.34,-9.48
05/25/2020 01:00,CENTRL,61754,6.86,0.04,-1.27
05/25/2020 01:00,DUNWOD,61760,13.04,0.57,-6.93
05/25/2020 01:00,GENESE,61753,6.38,-0.08,-0.91
05/25/2020 01:00,H Q,61844,4.82,-0.15,0.58
05/25/2020 01:00,HUD VL,61758,12.94,0.51,-6.88
05/25/2020 01:00,LONGIL,61762,13.27,0.78,-6.94
05/25/2020 01:00,MHK VL,61756,6.53,0.09,-0.89
05/25/2020 01:00,MILLWD,61759,13.09,0.55,-6.99
05/25/2020 01:00,N.Y.C.,61761,13.10,0.62,-6.93
05/25/2020 01:00,NORTH,61755,2.97,-0.25,2.33
05/25/2020 01:00,NPX,61845,13.80,0.51,-7.74
05/25/2020 01:00,O H,61846,6.40,-0.27,-1.12
05/25/2020 01:00,PJM,61847,10.09,0.23,-4.31
05/25/2020 01:00,WEST,61752,6.56,-0.19,-1.21
05/25/2020 02:00,CAPITL,61757,14.54,0.32,-9.06
05/25/2020 02:00,CENTRL,61754,6.42,0.04,-1.21
05/25/2020 02:00,DUNWOD,61760,12.32,0.53,-6.63
05/25/2020 02:00,GENESE,61753,5.96,-0.08,-0.88
05/25/2020 02:00,H Q,61844,4.55,-0.13,0.48
05/25/2020 02:00,HUD VL,61758,12.22,0.48,-6.58
05/25/2020 02:00,LONGIL,61762,12.54,0.73,-6.64
05/25/2020 02:00,MHK VL,61756,6.14,0.08,-0.89
05/25/2020 02:00,MILLWD,61759,12.36,0.51,-6.69
05/25/2020 02:00,N.Y.C.,61761,12.37,0.57,-6.63
05/25/2020 02:00,NORTH,61755,3.00,-0.23,1.93
05/25/2020 02:00,NPX,61845,13.05,0.48,-7.41
05/25/2020 02:00,O H,61846,5.99,-0.25,-1.07
05/25/2020 02:00,PJM,61847,9.50,0.21,-4.13
05/25/2020 02:00,WEST,61752,6.14,-0.18,-1.16
05/25/2020 03:00,CAPITL,61757,12.19,0.29,-7.16
05/25/2020 03:00,CENTRL,61754,5.73,0.02,-0.97
05/25/2020 03:00,DUNWOD,61760,10.49,0.48,-5.27
05/25/2020 03:00,GENESE,61753,5.35,-0.09,-0.70
05/25/2020 03:00,H Q,61844,4.55,-0.12,0.07
05/25/2020 03:00,HUD VL,61758,10.41,0.43,-5.24
05/25/2020 03:00,LONGIL,61762,10.70,0.67,-5.28
05/25/2020 03:00,MHK VL,61756,5.70,0.07,-0.89
05/25/2020 03:00,MILLWD,61759,10.52,0.46,-5.32
05/25/2020 03:00,N.Y.C.,61761,10.54,0.52,-5.28
05/25/2020 03:00,NORTH,61755,4.24,-0.21,0.29
05/25/2020 03:00,NPX,61845,13.00,0.44,-7.82
05/25/2020 03:00,O H,61846,5.34,-0.25,-0.85
05/25/2020 03:00,PJM,61847,8.21,0.18,-3.28
05/25/2020 03:00,WEST,61752,5.47,-0.19,-0.92
05/25/2020 04:00,CAPITL,61757,8.16,0.31,-2.86
05/25/2020 04:00,CENTRL,61754,5.41,0.04,-0.38
05/25/2020 04:00,DUNWOD,61760,7.57,0.50,-2.07
05/25/2020 04:00,GENESE,61753,5.21,-0.05,-0.27
05/25/2020 04:00,H Q,61844,4.55,-0.13,0.31
05/25/2020 04:00,HUD VL,61758,7.50,0.45,-2.06
05/25/2020 04:00,LONGIL,61762,10.54,0.72,-4.83
05/25/2020 04:00,MHK VL,61756,5.25,0.07,-0.19
05/25/2020 04:00,MILLWD,61759,7.56,0.48,-2.09
05/25/2020 04:00,N.Y.C.,61761,7.62,0.55,-2.08
05/25/2020 04:00,NORTH,61755,3.54,-0.22,1.23
05/25/2020 04:00,NPX,61845,13.00,0.46,-7.54
05/25/2020 04:00,O H,61846,5.12,-0.21,-0.33
05/25/2020 04:00,PJM,61847,6.50,0.21,-1.29
05/25/2020 04:00,WEST,61752,5.21,-0.14,-0.36
05/25/2020 05:00,CAPITL,61757,7.52,0.30,-2.46
05/25/2020 05:00,CENTRL,61754,5.12,0.03,-0.33
05/25/2020 05:00,DUNWOD,61760,7.04,0.48,-1.80
05/25/2020 05:00,GENESE,61753,4.94,-0.05,-0.24
05/25/2020 05:00,H Q,61844,4.55,-0.13,0.08
05/25/2020 05:00,HUD VL,61758,6.97,0.42,-1.79
05/25/2020 05:00,LONGIL,61762,11.23,0.68,-5.79
