Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
06/04/2020 00:00,CAPITL,61757,18.94,0.40,-11.20
06/04/2020 00:00,CENTRL,61754,8.87,0.07,-1.46
06/04/2020 00:00,DUNWOD,61760,16.24,0.77,-8.13
06/04/2020 00:00,GENESE,61753,8.18,-0.24,-1.09
06/04/2020 00:00,H Q,61844,6.28,-0.21,0.85
06/04/2020 00:00,HUD VL,61758,16.04,0.66,-8.04
06/04/2020 00:00,LONGIL,61762,19.47,1.06,-11.08
06/04/2020 00:00,MHK VL,61756,8.63,0.20,-1.10
06/04/2020 00:00,MILLWD,61759,16.26,0.72,-8.20
06/04/2020 00:00,N.Y.C.,61761,16.31,0.84,-8.14
06/04/2020 00:00,NORTH,61755,3.66,-0.26,3.41
06/04/2020 00:00,NPX,61845,17.19,0.52,-9.34
06/04/2020 00:00,O H,61846,8.21,-0.45,-1.33
06/04/2020 00:00,PJM,61847,12.71,0.29,-5.09
06/04/2020 00:00,WEST,61752,8.45,-0.30,-1.42
06/04/2020 01:00,CAPITL,61757,18.62,0.32,-12.32
06/04/2020 01:00,CENTRL,61754,7.66,0.06,-1.62
06/04/2020 01:00,DUNWOD,61760,15.59,0.61,-9.01
06/04/2020 01:00,GENESE,61753,7.00,-0.18,-1.20
06/04/2020 01:00,H Q,61844,5.43,-0.17,0.38
06/04/2020 01:00,HUD VL,61758,15.41,0.52,-8.91
06/04/2020 01:00,LONGIL,61762,16.53,0.86,-9.69
06/04/2020 01:00,MHK VL,61756,7.54,0.15,-1.42
06/04/2020 01:00,MILLWD,61759,15.64,0.57,-9.09
06/04/2020 01:00,N.Y.C.,61761,15.65,0.66,-9.02
06/04/2020 01:00,NORTH,61755,4.23,-0.21,1.53
06/04/2020 01:00,NPX,61845,16.75,0.42,-10.35
06/04/2020 01:00,O H,61846,7.13,-0.31,-1.47
06/04/2020 01:00,PJM,61847,11.86,0.24,-5.64
06/04/2020 01:00,WEST,61752,7.36,-0.19,-1.57
06/04/2020 02:00,CAPITL,61757,17.43,0.32,-11.08
06/04/2020 02:00,CENTRL,61754,7.54,0.05,-1.45
06/04/2020 02:00,DUNWOD,61760,14.63,0.60,-7.99
06/04/2020 02:00,GENESE,61753,6.93,-0.18,-1.08
06/04/2020 02:00,H Q,61844,5.17,-0.17,0.69
06/04/2020 02:00,HUD VL,61758,14.51,0.52,-7.95
06/04/2020 02:00,LONGIL,61762,14.88,0.84,-8.00
06/04/2020 02:00,MHK VL,61756,7.27,0.14,-1.09
06/04/2020 02:00,MILLWD,61759,14.67,0.57,-8.07
06/04/2020 02:00,N.Y.C.,61761,14.69,0.65,-8.00
06/04/2020 02:00,NORTH,61755,3.02,-0.22,2.79
06/04/2020 02:00,NPX,61845,15.70,0.43,-9.23
06/04/2020 02:00,O H,61846,7.05,-0.30,-1.32
06/04/2020 02:00,PJM,61847,11.26,0.24,-4.99
06/04/2020 02:00,WEST,61752,7.26,-0.19,-1.41
06/04/2020 03:00,CAPITL,61757,17.23,0.26,-11.97
06/04/2020 03:00,CENTRL,61754,6.62,0.04,-1.58
06/04/2020 03:00,DUNWOD,61760,14.18,0.49,-8.69
06/04/2020 03:00,GENESE,61753,6.02,-0.15,-1.17
06/04/2020 03:00,H Q,61844,4.55,-0.14,0.31
06/04/2020 03:00,HUD VL,61758,14.06,0.42,-8.64
06/04/2020 03:00,LONGIL,61762,14.36,0.66,-8.70
06/04/2020 03:00,MHK VL,61756,6.46,0.12,-1.35
06/04/2020 03:00,MILLWD,61759,14.23,0.46,-8.78
06/04/2020 03:00,N.Y.C.,61761,14.22,0.52,-8.70
06/04/2020 03:00,NORTH,61755,3.57,-0.18,1.24
06/04/2020 03:00,NPX,61845,15.40,0.36,-10.04
06/04/2020 03:00,O H,61846,6.18,-0.24,-1.43
06/04/2020 03:00,PJM,61847,10.62,0.19,-5.42
06/04/2020 03:00,WEST,61752,6.38,-0.15,-1.53
06/04/2020 04:00,CAPITL,61757,16.42,0.26,-11.39
06/04/2020 04:00,CENTRL,61754,6.33,0.05,-1.51
06/04/2020 04:00,DUNWOD,61760,13.52,0.46,-8.29
06/04/2020 04:00,GENESE,61753,5.76,-0.13,-1.12
06/04/2020 04:00,H Q,61844,4.55,-0.13,0.08
06/04/2020 04:00,HUD VL,61758,13.41,0.40,-8.25
06/04/2020 04:00,LONGIL,61762,13.73,0.66,-8.31
06/04/2020 04:00,MHK VL,61756,6.24,0.11,-1.36
06/04/2020 04:00,MILLWD,61759,13.57,0.42,-8.38
06/04/2020 04:00,N.Y.C.,61761,13.58,0.51,-8.30
06/04/2020 04:00,NORTH,61755,4.25,-0.18,0.34
06/04/2020 04:00,NPX,61845,14.70,0.35,-9.58
06/04/2020 04:00,O H,61846,5.91,-0.22,-1.37
06/04/2020 04:00,PJM,61847,10.14,0.19,-5.18
06/04/2020 04:00,WEST,61752,6.09,-0.13,-1.46
06/04/2020 05:00,CAPITL,61757,17.71,0.29,-12.32
06/04/2020 05:00,CENTRL,61754,6.80,0.07,-1.63
06/04/2020 05:00,DUNWOD,61760,14.57,0.50,-8.97
06/04/2020 05:00,GENESE,61753,6.19,-0.12,-1.21
06/04/2020 05:00,H Q,61844,4.79,-0.15,0.16
06/04/2020 05:00,HUD VL,61758,14.45,0.43,-8.92
06/04/2020 05:00,LONGIL,61762,14.83,0.72,-9.01
06/04/2020 05:00,MHK VL,61756,6.66,0.11,-1.45
06/04/2020 05:00,MILLWD,61759,14.61,0.45,-9.06
06/04/2020 05:00,N.Y.C.,61761,14.62,0.54,-8.98
06/04/2020 05:00,NORTH,61755,4.26,-0.19,0.65
06/04/2020 05:00,NPX,61845,15.83,0.37,-10.36
06/04/2020 05:00,O H,61846,6.37,-0.21,-1.48
06/04/2020 05:00,PJM,61847,10.91,0.21,-5.60
06/04/2020 05:00,WEST,61752,6.58,-0.11,-1.58
06/04/2020 06:00,CAPITL,61757,16.53,0.50,-5.94
06/04/2020 06:00,CENTRL,61754,10.98,0.14,-0.75
06/04/2020 06:00,DUNWOD,61760,15.29,1.05,-4.15
06/04/2020 06:00,GENESE,61753,10.34,-0.30,-0.56
06/04/2020 06:00,H Q,61844,8.44,-0.29,1.36
06/04/2020 06:00,HUD VL,61758,15.09,0.88,-4.13
06/04/2020 06:00,LONGIL,61762,17.63,1.47,-6.07
06/04/2020 06:00,MHK VL,61756,10.54,0.29,-0.16
06/04/2020 06:00,MILLWD,61759,15.25,0.97,-4.19
06/04/2020 06:00,N.Y.C.,61761,15.39,1.15,-4.16
06/04/2020 06:00,NORTH,61755,4.22,-0.38,5.49
