Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
12/15/2019 00:00,CAPITL,61757,21.08,0.41,-12.56
12/15/2019 00:00,CENTRL,61754,9.98,0.23,-1.64
12/15/2019 00:00,DUNWOD,61760,18.18,0.89,-9.17
12/15/2019 00:00,GENESE,61753,9.50,0.19,-1.20
12/15/2019 00:00,H Q,61844,7.78,-0.33,0.00
12/15/2019 00:00,HUD VL,61758,18.03,0.78,-9.14
12/15/2019 00:00,LONGIL,61762,21.40,1.27,-12.02
12/15/2019 00:00,MHK VL,61756,10.01,0.15,-1.75
12/15/2019 00:00,MILLWD,61759,18.27,0.85,-9.30
12/15/2019 00:00,N.Y.C.,61761,20.21,0.97,-11.12
12/15/2019 00:00,NORTH,61755,7.44,-0.67,0.00
12/15/2019 00:00,NPX,61845,19.52,0.67,-10.73
12/15/2019 00:00,O H,61846,9.85,0.19,-1.54
12/15/2019 00:00,PJM,61847,14.50,0.57,-5.82
12/15/2019 00:00,WEST,61752,10.03,0.35,-1.57
12/15/2019 01:00,CAPITL,61757,21.75,0.24,-16.30
12/15/2019 01:00,CENTRL,61754,7.46,0.14,-2.12
12/15/2019 01:00,DUNWOD,61760,17.68,0.56,-11.91
12/15/2019 01:00,GENESE,61753,6.87,0.10,-1.56
12/15/2019 01:00,H Q,61844,4.99,-0.21,0.00
12/15/2019 01:00,HUD VL,61758,17.56,0.49,-11.87
12/15/2019 01:00,LONGIL,61762,18.78,0.80,-12.78
12/15/2019 01:00,MHK VL,61756,7.57,0.09,-2.28
12/15/2019 01:00,MILLWD,61759,17.82,0.54,-12.08
12/15/2019 01:00,N.Y.C.,61761,18.60,0.61,-12.78
12/15/2019 01:00,NORTH,61755,4.78,-0.42,0.00
12/15/2019 01:00,NPX,61845,19.56,0.42,-13.94
12/15/2019 01:00,O H,61846,7.32,0.11,-2.00
12/15/2019 01:00,PJM,61847,12.98,0.35,-7.42
12/15/2019 01:00,WEST,61752,7.44,0.20,-2.03
12/15/2019 02:00,CAPITL,61757,20.21,0.26,-14.84
12/15/2019 02:00,CENTRL,61754,7.18,0.14,-1.93
12/15/2019 02:00,DUNWOD,61760,16.48,0.53,-10.84
12/15/2019 02:00,GENESE,61753,6.64,0.11,-1.42
12/15/2019 02:00,H Q,61844,4.90,-0.20,0.00
12/15/2019 02:00,HUD VL,61758,16.38,0.47,-10.80
12/15/2019 02:00,LONGIL,61762,17.62,0.80,-11.72
12/15/2019 02:00,MHK VL,61756,7.26,0.08,-2.07
12/15/2019 02:00,MILLWD,61759,16.61,0.52,-10.99
12/15/2019 02:00,N.Y.C.,61761,16.52,0.58,-10.84
12/15/2019 02:00,NORTH,61755,4.69,-0.41,0.00
12/15/2019 02:00,NPX,61845,18.20,0.41,-12.69
12/15/2019 02:00,O H,61846,7.07,0.14,-1.82
12/15/2019 02:00,PJM,61847,12.15,0.35,-6.70
12/15/2019 02:00,WEST,61752,7.19,0.23,-1.85
12/15/2019 03:00,CAPITL,61757,20.65,0.21,-16.31
12/15/2019 03:00,CENTRL,61754,6.37,0.11,-2.12
12/15/2019 03:00,DUNWOD,61760,16.47,0.43,-11.91
12/15/2019 03:00,GENESE,61753,5.79,0.10,-1.56
