Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/12/2020 00:00,CAPITL,61757,14.37,0.88,0.00
05/12/2020 00:00,CENTRL,61754,13.68,0.19,0.00
05/12/2020 00:00,DUNWOD,61760,14.75,1.26,0.00
05/12/2020 00:00,GENESE,61753,13.47,-0.03,0.00
05/12/2020 00:00,H Q,61844,13.09,-0.40,0.00
05/12/2020 00:00,HUD VL,61758,14.60,1.11,0.00
05/12/2020 00:00,LONGIL,61762,16.83,1.56,-1.77
05/12/2020 00:00,MHK VL,61756,13.82,0.32,0.00
05/12/2020 00:00,MILLWD,61759,14.71,1.21,0.00
05/12/2020 00:00,N.Y.C.,61761,14.89,1.39,0.00
05/12/2020 00:00,NORTH,61755,12.97,-0.53,0.00
05/12/2020 00:00,NPX,61845,14.41,0.92,0.00
05/12/2020 00:00,O H,61846,12.73,-0.77,0.00
05/12/2020 00:00,PJM,61847,13.97,0.47,0.00
05/12/2020 00:00,WEST,61752,13.05,-0.44,0.00
05/12/2020 01:00,CAPITL,61757,13.40,0.83,0.00
05/12/2020 01:00,CENTRL,61754,12.74,0.16,0.00
05/12/2020 01:00,DUNWOD,61760,13.74,1.17,0.00
05/12/2020 01:00,GENESE,61753,12.55,-0.03,0.00
05/12/2020 01:00,H Q,61844,12.21,-0.37,0.00
05/12/2020 01:00,HUD VL,61758,13.60,1.03,0.00
05/12/2020 01:00,LONGIL,61762,14.57,1.47,-0.52
05/12/2020 01:00,MHK VL,61756,12.86,0.29,0.00
05/12/2020 01:00,MILLWD,61759,13.71,1.13,0.00
05/12/2020 01:00,N.Y.C.,61761,13.87,1.30,0.00
05/12/2020 01:00,NORTH,61755,12.12,-0.45,0.00
05/12/2020 01:00,NPX,61845,13.44,0.87,0.00
05/12/2020 01:00,O H,61846,11.88,-0.69,0.00
05/12/2020 01:00,PJM,61847,13.01,0.44,0.00
05/12/2020 01:00,WEST,61752,12.17,-0.40,0.00
05/12/2020 02:00,CAPITL,61757,12.73,0.81,0.00
05/12/2020 02:00,CENTRL,61754,12.07,0.15,0.00
05/12/2020 02:00,DUNWOD,61760,13.01,1.10,0.00
05/12/2020 02:00,GENESE,61753,11.90,-0.01,0.00
05/12/2020 02:00,H Q,61844,11.57,-0.35,0.00
05/12/2020 02:00,HUD VL,61758,12.88,0.96,0.00
05/12/2020 02:00,LONGIL,61762,14.10,1.38,-0.81
05/12/2020 02:00,MHK VL,61756,12.17,0.25,0.00
05/12/2020 02:00,MILLWD,61759,12.98,1.06,0.00
05/12/2020 02:00,N.Y.C.,61761,13.14,1.22,0.00
05/12/2020 02:00,NORTH,61755,11.46,-0.45,0.01
05/12/2020 02:00,NPX,61845,12.75,0.83,0.00
05/12/2020 02:00,O H,61846,11.28,-0.63,0.00
05/12/2020 02:00,PJM,61847,12.33,0.42,0.00
05/12/2020 02:00,WEST,61752,11.56,-0.36,0.00
05/12/2020 03:00,CAPITL,61757,12.46,0.79,-0.02
05/12/2020 03:00,CENTRL,61754,11.79,0.14,0.00
05/12/2020 03:00,DUNWOD,61760,12.73,1.07,-0.01
05/12/2020 03:00,GENESE,61753,11.62,-0.03,0.00
05/12/2020 03:00,H Q,61844,11.30,-0.34,0.01
05/12/2020 03:00,HUD VL,61758,12.60,0.94,-0.01
05/12/2020 03:00,LONGIL,61762,14.24,1.35,-1.24
05/12/2020 03:00,MHK VL,61756,11.88,0.23,0.01
05/12/2020 03:00,MILLWD,61759,12.70,1.04,-0.01
05/12/2020 03:00,N.Y.C.,61761,12.85,1.19,-0.01
05/12/2020 03:00,NORTH,61755,11.15,-0.45,0.05
