Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/24/2021 00:00,CAPITL,61757,29.24,0.16,-26.00
03/24/2021 00:00,CENTRL,61754,6.21,0.03,-3.10
03/24/2021 00:00,DUNWOD,61760,21.69,0.23,-18.37
03/24/2021 00:00,GENESE,61753,5.47,-0.03,-2.42
03/24/2021 00:00,H Q,61844,3.03,-0.05,0.00
03/24/2021 00:00,HUD VL,61758,20.94,0.20,-17.66
03/24/2021 00:00,LONGIL,61762,21.78,0.31,-18.38
03/24/2021 00:00,MHK VL,61756,6.39,0.08,-3.23
03/24/2021 00:00,MILLWD,61759,21.81,0.23,-18.50
03/24/2021 00:00,N.Y.C.,61761,21.73,0.26,-18.38
03/24/2021 00:00,NORTH,61755,3.02,-0.06,0.00
03/24/2021 00:00,NPX,61845,23.81,0.20,-20.53
03/24/2021 00:00,O H,61846,5.89,-0.08,-2.89
03/24/2021 00:00,PJM,61847,9.99,0.04,-6.87
03/24/2021 00:00,WEST,61752,6.17,-0.02,-3.11
03/24/2021 01:00,CAPITL,61757,27.64,0.12,-25.23
03/24/2021 01:00,CENTRL,61754,5.31,0.02,-3.01
03/24/2021 01:00,DUNWOD,61760,20.29,0.17,-17.83
03/24/2021 01:00,GENESE,61753,4.62,-0.01,-2.35
03/24/2021 01:00,H Q,61844,2.25,-0.03,0.00
03/24/2021 01:00,HUD VL,61758,19.58,0.15,-17.14
03/24/2021 01:00,LONGIL,61762,20.36,0.24,-17.84
03/24/2021 01:00,MHK VL,61756,5.47,0.05,-3.14
03/24/2021 01:00,MILLWD,61759,20.41,0.17,-17.95
03/24/2021 01:00,N.Y.C.,61761,20.32,0.19,-17.84
03/24/2021 01:00,NORTH,61755,2.24,-0.05,0.00
03/24/2021 01:00,NPX,61845,22.36,0.15,-19.93
03/24/2021 01:00,O H,61846,5.05,-0.04,-2.81
03/24/2021 01:00,PJM,61847,8.99,0.04,-6.67
03/24/2021 01:00,WEST,61752,5.31,0.01,-3.02
03/24/2021 02:00,CAPITL,61757,25.97,0.13,-23.40
03/24/2021 02:00,CENTRL,61754,5.25,0.02,-2.79
03/24/2021 02:00,DUNWOD,61760,19.16,0.18,-16.54
03/24/2021 02:00,GENESE,61753,4.60,-0.01,-2.18
03/24/2021 02:00,H Q,61844,2.40,-0.04,0.00
03/24/2021 02:00,HUD VL,61758,18.49,0.16,-15.89
03/24/2021 02:00,LONGIL,61762,19.63,0.25,-16.94
03/24/2021 02:00,MHK VL,61756,5.41,0.06,-2.91
03/24/2021 02:00,MILLWD,61759,19.27,0.18,-16.65
03/24/2021 02:00,N.Y.C.,61761,19.19,0.20,-16.55
03/24/2021 02:00,NORTH,61755,2.39,-0.05,0.00
03/24/2021 02:00,NPX,61845,21.07,0.16,-18.48
03/24/2021 02:00,O H,61846,5.00,-0.04,-2.60
03/24/2021 02:00,PJM,61847,8.66,0.04,-6.18
03/24/2021 02:00,WEST,61752,5.24,0.01,-2.80
03/24/2021 03:00,CAPITL,61757,25.49,0.13,-22.89
03/24/2021 03:00,CENTRL,61754,5.22,0.02,-2.73
03/24/2021 03:00,DUNWOD,61760,18.83,0.18,-16.17
03/24/2021 03:00,GENESE,61753,4.58,-0.01,-2.13
03/24/2021 03:00,H Q,61844,2.43,-0.04,0.00
03/24/2021 03:00,HUD VL,61758,18.18,0.17,-15.55
03/24/2021 03:00,LONGIL,61762,19.57,0.26,-16.84
03/24/2021 03:00,MHK VL,61756,5.37,0.06,-2.85
03/24/2021 03:00,MILLWD,61759,18.94,0.18,-16.29
03/24/2021 03:00,N.Y.C.,61761,18.86,0.21,-16.18
03/24/2021 03:00,NORTH,61755,2.42,-0.05,0.00
03/24/2021 03:00,NPX,61845,20.70,0.16,-18.08
03/24/2021 03:00,O H,61846,4.98,-0.03,-2.55
03/24/2021 03:00,PJM,61847,8.56,0.04,-6.05
03/24/2021 03:00,WEST,61752,5.22,0.01,-2.74
03/24/2021 04:00,CAPITL,61757,25.86,0.14,-23.26
03/24/2021 04:00,CENTRL,61754,5.26,0.02,-2.77
03/24/2021 04:00,DUNWOD,61760,19.08,0.18,-16.44
03/24/2021 04:00,GENESE,61753,4.60,-0.02,-2.16
03/24/2021 04:00,H Q,61844,2.42,-0.04,0.00
03/24/2021 04:00,HUD VL,61758,18.42,0.16,-15.80
03/24/2021 04:00,LONGIL,61762,19.98,0.26,-17.27
03/24/2021 04:00,MHK VL,61756,5.41,0.06,-2.89
03/24/2021 04:00,MILLWD,61759,19.19,0.17,-16.55
03/24/2021 04:00,N.Y.C.,61761,19.12,0.21,-16.45
03/24/2021 04:00,NORTH,61755,2.42,-0.04,0.00
03/24/2021 04:00,NPX,61845,20.99,0.16,-18.37
03/24/2021 04:00,O H,61846,5.00,-0.05,-2.59
03/24/2021 04:00,PJM,61847,8.64,0.03,-6.15
03/24/2021 04:00,WEST,61752,5.24,0.00,-2.78
03/24/2021 05:00,CAPITL,61757,26.67,0.15,-23.43
03/24/2021 05:00,CENTRL,61754,5.92,0.04,-2.79
03/24/2021 05:00,DUNWOD,61760,19.88,0.23,-16.56
03/24/2021 05:00,GENESE,61753,5.25,-0.02,-2.18
03/24/2021 05:00,H Q,61844,3.03,-0.05,0.00
03/24/2021 05:00,HUD VL,61758,19.21,0.21,-15.92
03/24/2021 05:00,LONGIL,61762,23.64,0.32,-20.23
03/24/2021 05:00,MHK VL,61756,6.08,0.08,-2.91
03/24/2021 05:00,MILLWD,61759,19.98,0.22,-16.67
03/24/2021 05:00,N.Y.C.,61761,19.91,0.25,-16.57
03/24/2021 05:00,NORTH,61755,3.02,-0.07,0.00
