Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/10/2020 00:00,CAPITL,61757,15.69,0.76,-2.31
05/10/2020 00:00,CENTRL,61754,12.94,0.05,-0.27
05/10/2020 00:00,DUNWOD,61760,15.45,1.26,-1.56
05/10/2020 00:00,GENESE,61753,12.66,-0.16,-0.20
05/10/2020 00:00,H Q,61844,11.30,-0.34,0.98
05/10/2020 00:00,HUD VL,61758,15.30,1.11,-1.57
05/10/2020 00:00,LONGIL,61762,17.36,1.62,-3.12
05/10/2020 00:00,MHK VL,61756,12.46,0.21,0.38
05/10/2020 00:00,MILLWD,61759,15.41,1.21,-1.58
05/10/2020 00:00,N.Y.C.,61761,15.56,1.38,-1.57
05/10/2020 00:00,NORTH,61755,8.17,-0.52,3.94
05/10/2020 00:00,NPX,61845,15.33,0.87,-1.84
05/10/2020 00:00,O H,61846,11.99,-0.87,-0.24
05/10/2020 00:00,PJM,61847,13.96,0.38,-0.96
05/10/2020 00:00,WEST,61752,12.25,-0.63,-0.26
05/10/2020 01:00,CAPITL,61757,14.23,0.65,-2.60
05/10/2020 01:00,CENTRL,61754,11.31,0.01,-0.33
05/10/2020 01:00,DUNWOD,61760,13.95,1.09,-1.89
05/10/2020 01:00,GENESE,61753,11.01,-0.21,-0.24
05/10/2020 01:00,H Q,61844,10.70,-0.27,0.00
05/10/2020 01:00,HUD VL,61758,13.83,0.95,-1.90
05/10/2020 01:00,LONGIL,61762,16.08,1.39,-3.71
05/10/2020 01:00,MHK VL,61756,11.48,0.19,-0.32
05/10/2020 01:00,MILLWD,61759,13.93,1.04,-1.91
05/10/2020 01:00,N.Y.C.,61761,14.05,1.19,-1.90
05/10/2020 01:00,NORTH,61755,10.53,-0.44,0.00
05/10/2020 01:00,NPX,61845,13.95,0.75,-2.23
05/10/2020 01:00,O H,61846,10.44,-0.82,-0.29
05/10/2020 01:00,PJM,61847,12.43,0.30,-1.16
05/10/2020 01:00,WEST,61752,10.65,-0.64,-0.31
05/10/2020 02:00,CAPITL,61757,13.93,0.58,-3.38
05/10/2020 02:00,CENTRL,61754,10.41,0.01,-0.42
05/10/2020 02:00,DUNWOD,61760,13.41,0.99,-2.45
05/10/2020 02:00,GENESE,61753,10.11,-0.18,-0.32
05/10/2020 02:00,H Q,61844,9.72,-0.25,0.00
05/10/2020 02:00,HUD VL,61758,13.31,0.87,-2.47
05/10/2020 02:00,LONGIL,61762,13.71,1.27,-2.47
05/10/2020 02:00,MHK VL,61756,10.54,0.15,-0.41
05/10/2020 02:00,MILLWD,61759,13.40,0.95,-2.48
05/10/2020 02:00,N.Y.C.,61761,13.50,1.07,-2.46
05/10/2020 02:00,NORTH,61755,9.57,-0.40,0.00
05/10/2020 02:00,NPX,61845,13.55,0.69,-2.89
05/10/2020 02:00,O H,61846,9.63,-0.72,-0.37
05/10/2020 02:00,PJM,61847,11.76,0.28,-1.51
05/10/2020 02:00,WEST,61752,9.83,-0.55,-0.41
05/10/2020 03:00,CAPITL,61757,14.04,0.52,-4.76
05/10/2020 03:00,CENTRL,61754,9.37,0.01,-0.60
05/10/2020 03:00,DUNWOD,61760,13.08,0.87,-3.45
05/10/2020 03:00,GENESE,61753,9.05,-0.16,-0.45
05/10/2020 03:00,H Q,61844,8.54,-0.22,0.00
05/10/2020 03:00,HUD VL,61758,13.00,0.76,-3.47
05/10/2020 03:00,LONGIL,61762,14.47,1.10,-4.60
05/10/2020 03:00,MHK VL,61756,9.48,0.14,-0.58
05/10/2020 03:00,MILLWD,61759,13.09,0.83,-3.49
05/10/2020 03:00,N.Y.C.,61761,13.16,0.94,-3.46
05/10/2020 03:00,NORTH,61755,8.41,-0.35,0.00
05/10/2020 03:00,NPX,61845,13.43,0.60,-4.07
05/10/2020 03:00,O H,61846,8.67,-0.62,-0.53
05/10/2020 03:00,PJM,61847,11.13,0.24,-2.12
05/10/2020 03:00,WEST,61752,8.85,-0.48,-0.57
05/10/2020 04:00,CAPITL,61757,14.32,0.55,-4.60
05/10/2020 04:00,CENTRL,61754,9.76,0.01,-0.58
05/10/2020 04:00,DUNWOD,61760,13.41,0.90,-3.33
05/10/2020 04:00,GENESE,61753,9.45,-0.16,-0.43
05/10/2020 04:00,H Q,61844,8.93,-0.23,0.02
05/10/2020 04:00,HUD VL,61758,13.32,0.79,-3.35
05/10/2020 04:00,LONGIL,61762,13.81,1.15,-3.49
05/10/2020 04:00,MHK VL,61756,9.87,0.15,-0.55
05/10/2020 04:00,MILLWD,61759,13.40,0.85,-3.37
05/10/2020 04:00,N.Y.C.,61761,13.48,0.97,-3.34
05/10/2020 04:00,NORTH,61755,8.73,-0.37,0.08
05/10/2020 04:00,NPX,61845,13.73,0.62,-3.93
05/10/2020 04:00,O H,61846,9.05,-0.63,-0.51
05/10/2020 04:00,PJM,61847,11.49,0.27,-2.05
05/10/2020 04:00,WEST,61752,9.24,-0.49,-0.55
05/10/2020 05:00,CAPITL,61757,14.04,0.57,-4.15
05/10/2020 05:00,CENTRL,61754,9.85,0.01,-0.52
05/10/2020 05:00,DUNWOD,61760,13.22,0.89,-3.01
05/10/2020 05:00,GENESE,61753,9.56,-0.15,-0.39
05/10/2020 05:00,H Q,61844,9.09,-0.23,0.00
05/10/2020 05:00,HUD VL,61758,13.13,0.78,-3.03
05/10/2020 05:00,LONGIL,61762,14.92,1.15,-4.45
05/10/2020 05:00,MHK VL,61756,9.99,0.16,-0.51
05/10/2020 05:00,MILLWD,61759,13.22,0.85,-3.04
05/10/2020 05:00,N.Y.C.,61761,13.31,0.97,-3.02
05/10/2020 05:00,NORTH,61755,8.96,-0.36,0.00
05/10/2020 05:00,NPX,61845,13.50,0.63,-3.55
05/10/2020 05:00,O H,61846,9.12,-0.66,-0.46
05/10/2020 05:00,PJM,61847,11.42,0.25,-1.85
05/10/2020 05:00,WEST,61752,9.32,-0.50,-0.50
05/10/2020 06:00,CAPITL,61757,13.96,0.42,-6.77
05/10/2020 06:00,CENTRL,61754,7.63,0.01,-0.85
05/10/2020 06:00,DUNWOD,61760,12.32,0.64,-4.91
05/10/2020 06:00,GENESE,61753,7.27,-0.14,-0.63
05/10/2020 06:00,H Q,61844,6.61,-0.16,0.00
05/10/2020 06:00,HUD VL,61758,12.27,0.56,-4.94
05/10/2020 06:00,LONGIL,61762,14.54,0.83,-6.95
05/10/2020 06:00,MHK VL,61756,7.72,0.13,-0.83
05/10/2020 06:00,MILLWD,61759,12.35,0.61,-4.97
05/10/2020 06:00,N.Y.C.,61761,12.38,0.69,-4.92
05/10/2020 06:00,NORTH,61755,6.51,-0.26,0.00
05/10/2020 06:00,NPX,61845,13.02,0.46,-5.79
05/10/2020 06:00,O H,61846,7.00,-0.52,-0.75
05/10/2020 06:00,PJM,61847,9.96,0.17,-3.02
05/10/2020 06:00,WEST,61752,7.18,-0.41,-0.81
05/10/2020 07:00,CAPITL,61757,13.60,0.68,-2.13
05/10/2020 07:00,CENTRL,61754,11.04,0.01,-0.23
05/10/2020 07:00,DUNWOD,61760,13.17,1.01,-1.36
05/10/2020 07:00,GENESE,61753,10.77,-0.21,-0.18
05/10/2020 07:00,H Q,61844,8.96,-0.27,1.56
05/10/2020 07:00,HUD VL,61758,13.06,0.89,-1.37
05/10/2020 07:00,LONGIL,61762,15.04,1.31,-2.94
05/10/2020 07:00,MHK VL,61756,10.18,0.19,0.81
05/10/2020 07:00,MILLWD,61759,13.16,0.98,-1.38
05/10/2020 07:00,N.Y.C.,61761,13.26,1.10,-1.36
05/10/2020 07:00,NORTH,61755,4.10,-0.43,6.27
05/10/2020 07:00,NPX,61845,13.15,0.74,-1.61
05/10/2020 07:00,O H,61846,10.17,-0.83,-0.21
05/10/2020 07:00,PJM,61847,11.90,0.27,-0.84
05/10/2020 07:00,WEST,61752,10.42,-0.60,-0.23
05/10/2020 08:00,CAPITL,61757,13.25,0.77,-0.64
05/10/2020 08:00,CENTRL,61754,11.86,-0.02,-0.04
05/10/2020 08:00,DUNWOD,61760,13.23,1.14,-0.26
05/10/2020 08:00,GENESE,61753,11.56,-0.31,-0.03
05/10/2020 08:00,H Q,61844,9.71,-0.30,1.83
05/10/2020 08:00,HUD VL,61758,13.09,0.99,-0.26
05/10/2020 08:00,LONGIL,61762,14.79,1.47,-1.49
05/10/2020 08:00,MHK VL,61756,10.89,0.21,1.16
05/10/2020 08:00,MILLWD,61759,13.21,1.11,-0.26
