Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/11/2020 00:00,CAPITL,61757,14.16,0.74,-0.24
05/11/2020 00:00,CENTRL,61754,13.31,0.13,0.00
05/11/2020 00:00,DUNWOD,61760,14.35,1.17,0.00
05/11/2020 00:00,GENESE,61753,13.17,-0.01,0.00
05/11/2020 00:00,H Q,61844,11.30,-0.36,1.53
05/11/2020 00:00,HUD VL,61758,14.20,1.01,0.00
05/11/2020 00:00,LONGIL,61762,16.39,1.52,-1.69
05/11/2020 00:00,MHK VL,61756,12.42,0.26,1.02
05/11/2020 00:00,MILLWD,61759,14.30,1.12,0.00
05/11/2020 00:00,N.Y.C.,61761,14.49,1.31,0.00
05/11/2020 00:00,NORTH,61755,6.55,-0.51,6.11
05/11/2020 00:00,NPX,61845,14.03,0.84,0.00
05/11/2020 00:00,O H,61846,12.52,-0.66,0.00
05/11/2020 00:00,PJM,61847,13.62,0.43,0.00
05/11/2020 00:00,WEST,61752,12.76,-0.42,0.00
05/11/2020 01:00,CAPITL,61757,12.51,0.66,-0.03
05/11/2020 01:00,CENTRL,61754,11.91,0.09,0.00
05/11/2020 01:00,DUNWOD,61760,12.87,1.05,0.00
05/11/2020 01:00,GENESE,61753,11.78,-0.04,0.00
05/11/2020 01:00,H Q,61844,11.30,-0.32,0.20
05/11/2020 01:00,HUD VL,61758,12.74,0.92,0.00
05/11/2020 01:00,LONGIL,61762,16.12,1.35,-2.96
05/11/2020 01:00,MHK VL,61756,11.90,0.21,0.13
05/11/2020 01:00,MILLWD,61759,12.82,1.00,0.00
05/11/2020 01:00,N.Y.C.,61761,12.99,1.17,0.00
05/11/2020 01:00,NORTH,61755,10.58,-0.45,0.79
05/11/2020 01:00,NPX,61845,12.59,0.78,0.00
05/11/2020 01:00,O H,61846,11.24,-0.58,0.00
05/11/2020 01:00,PJM,61847,12.20,0.39,0.00
05/11/2020 01:00,WEST,61752,11.45,-0.37,0.00
05/11/2020 02:00,CAPITL,61757,12.26,0.66,0.00
05/11/2020 02:00,CENTRL,61754,11.69,0.09,0.00
