Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/09/2020 00:00,CAPITL,61757,15.33,0.73,-3.01
05/09/2020 00:00,CENTRL,61754,11.99,0.02,-0.38
05/09/2020 00:00,DUNWOD,61760,14.88,1.10,-2.19
05/09/2020 00:00,GENESE,61753,11.64,-0.23,-0.28
05/09/2020 00:00,H Q,61844,11.30,-0.29,0.00
05/09/2020 00:00,HUD VL,61758,14.76,0.97,-2.20
05/09/2020 00:00,LONGIL,61762,18.29,1.33,-5.37
05/09/2020 00:00,MHK VL,61756,12.17,0.20,-0.38
05/09/2020 00:00,MILLWD,61759,14.87,1.07,-2.21
05/09/2020 00:00,N.Y.C.,61761,14.95,1.17,-2.19
05/09/2020 00:00,NORTH,61755,11.17,-0.42,0.00
05/09/2020 00:00,NPX,61845,15.00,0.83,-2.58
05/09/2020 00:00,O H,61846,10.39,-0.89,0.31
05/09/2020 00:00,PJM,61847,13.22,0.29,-1.34
05/09/2020 00:00,WEST,61752,11.28,-0.67,-0.36
05/09/2020 01:00,CAPITL,61757,12.64,0.69,-0.97
05/09/2020 01:00,CENTRL,61754,11.09,-0.01,-0.12
05/09/2020 01:00,DUNWOD,61760,12.68,1.00,-0.70
05/09/2020 01:00,GENESE,61753,10.82,-0.25,-0.09
05/09/2020 01:00,H Q,61844,10.73,-0.25,0.00
05/09/2020 01:00,HUD VL,61758,12.57,0.88,-0.71
05/09/2020 01:00,LONGIL,61762,13.99,1.21,-1.80
05/09/2020 01:00,MHK VL,61756,11.27,0.16,-0.12
05/09/2020 01:00,MILLWD,61759,12.65,0.95,-0.71
05/09/2020 01:00,N.Y.C.,61761,12.75,1.06,-0.71
05/09/2020 01:00,NORTH,61755,10.61,-0.37,0.00
05/09/2020 01:00,NPX,61845,12.60,0.79,-0.83
05/09/2020 01:00,O H,61846,9.00,-0.87,1.11
05/09/2020 01:00,PJM,61847,11.65,0.24,-0.43
05/09/2020 01:00,WEST,61752,10.44,-0.66,-0.12
05/09/2020 02:00,CAPITL,61757,12.41,0.56,-2.39
05/09/2020 02:00,CENTRL,61754,9.75,-0.01,-0.30
05/09/2020 02:00,DUNWOD,61760,12.06,0.86,-1.74
05/09/2020 02:00,GENESE,61753,9.47,-0.22,-0.22
05/09/2020 02:00,H Q,61844,9.25,-0.22,0.00
05/09/2020 02:00,HUD VL,61758,11.98,0.77,-1.75
05/09/2020 02:00,LONGIL,61762,13.88,1.04,-3.37
05/09/2020 02:00,MHK VL,61756,9.91,0.14,-0.30
05/09/2020 02:00,MILLWD,61759,12.06,0.83,-1.76
05/09/2020 02:00,N.Y.C.,61761,12.12,0.92,-1.74
05/09/2020 02:00,NORTH,61755,9.13,-0.33,0.00
05/09/2020 02:00,NPX,61845,12.19,0.68,-2.05
05/09/2020 02:00,O H,61846,9.00,-0.73,-0.27
05/09/2020 02:00,PJM,61847,10.75,0.22,-1.07
05/09/2020 02:00,WEST,61752,9.19,-0.56,-0.29
05/09/2020 03:00,CAPITL,61757,12.41,0.55,-2.42
05/09/2020 03:00,CENTRL,61754,9.73,-0.02,-0.30
05/09/2020 03:00,DUNWOD,61760,12.07,0.87,-1.76
05/09/2020 03:00,GENESE,61753,9.45,-0.23,-0.23
05/09/2020 03:00,H Q,61844,9.23,-0.22,0.00
05/09/2020 03:00,HUD VL,61758,11.99,0.78,-1.77
05/09/2020 03:00,LONGIL,61762,13.57,1.05,-3.07
05/09/2020 03:00,MHK VL,61756,9.90,0.14,-0.31
05/09/2020 03:00,MILLWD,61759,12.08,0.85,-1.78
05/09/2020 03:00,N.Y.C.,61761,12.14,0.93,-1.76
05/09/2020 03:00,NORTH,61755,9.13,-0.32,0.00
05/09/2020 03:00,NPX,61845,12.20,0.68,-2.07
05/09/2020 03:00,O H,61846,8.99,-0.73,-0.27
05/09/2020 03:00,PJM,61847,10.76,0.23,-1.08
05/09/2020 03:00,WEST,61752,9.18,-0.56,-0.29
05/09/2020 04:00,CAPITL,61757,12.56,0.54,-2.59
05/09/2020 04:00,CENTRL,61754,9.72,-0.03,-0.32
05/09/2020 04:00,DUNWOD,61760,12.20,0.89,-1.89
05/09/2020 04:00,GENESE,61753,9.46,-0.22,-0.24
05/09/2020 04:00,H Q,61844,9.21,-0.22,0.00
05/09/2020 04:00,HUD VL,61758,12.11,0.78,-1.90
05/09/2020 04:00,LONGIL,61762,13.89,1.07,-3.39
05/09/2020 04:00,MHK VL,61756,9.89,0.13,-0.33
05/09/2020 04:00,MILLWD,61759,12.19,0.85,-1.91
05/09/2020 04:00,N.Y.C.,61761,12.26,0.94,-1.89
05/09/2020 04:00,NORTH,61755,9.09,-0.34,0.00
05/09/2020 04:00,NPX,61845,12.32,0.67,-2.22
05/09/2020 04:00,O H,61846,9.00,-0.72,-0.29
05/09/2020 04:00,PJM,61847,10.82,0.24,-1.16
05/09/2020 04:00,WEST,61752,9.19,-0.55,-0.31
05/09/2020 05:00,CAPITL,61757,12.96,0.50,-3.60
05/09/2020 05:00,CENTRL,61754,9.29,-0.03,-0.45
05/09/2020 05:00,DUNWOD,61760,12.31,0.82,-2.62
05/09/2020 05:00,GENESE,61753,9.00,-0.20,-0.34
05/09/2020 05:00,H Q,61844,8.66,-0.20,0.00
05/09/2020 05:00,HUD VL,61758,12.24,0.74,-2.64
05/09/2020 05:00,LONGIL,61762,14.43,1.00,-4.57
05/09/2020 05:00,MHK VL,61756,9.46,0.13,-0.46
05/09/2020 05:00,MILLWD,61759,12.31,0.80,-2.65
05/09/2020 05:00,N.Y.C.,61761,12.35,0.87,-2.62
05/09/2020 05:00,NORTH,61755,8.55,-0.32,0.00
05/09/2020 05:00,NPX,61845,12.58,0.63,-3.09
05/09/2020 05:00,O H,61846,8.29,-0.68,-0.11
05/09/2020 05:00,PJM,61847,10.69,0.21,-1.61
05/09/2020 05:00,WEST,61752,8.78,-0.52,-0.43
05/09/2020 06:00,CAPITL,61757,12.16,0.46,-3.74
05/09/2020 06:00,CENTRL,61754,8.40,-0.02,-0.46
05/09/2020 06:00,DUNWOD,61760,11.38,0.70,-2.72
05/09/2020 06:00,GENESE,61753,8.10,-0.21,-0.35
05/09/2020 06:00,H Q,61844,8.11,-0.17,-0.32
05/09/2020 06:00,HUD VL,61758,11.33,0.62,-2.75
05/09/2020 06:00,LONGIL,61762,13.93,0.87,-5.10
05/09/2020 06:00,MHK VL,61756,8.57,0.16,-0.45
05/09/2020 06:00,MILLWD,61759,11.38,0.67,-2.76
05/09/2020 06:00,N.Y.C.,61761,11.42,0.74,-2.72
05/09/2020 06:00,NORTH,61755,7.72,-0.24,0.00
05/09/2020 06:00,NPX,61845,12.05,0.57,-3.53
05/09/2020 06:00,O H,61846,8.00,-0.69,-0.73
05/09/2020 06:00,PJM,61847,10.10,0.15,-1.99
05/09/2020 06:00,WEST,61752,7.87,-0.53,-0.45
05/09/2020 07:00,CAPITL,61757,14.96,0.68,-3.70
05/09/2020 07:00,CENTRL,61754,11.04,0.01,-0.45
05/09/2020 07:00,DUNWOD,61760,14.14,0.93,-2.62
05/09/2020 07:00,GENESE,61753,10.71,-0.21,-0.34
05/09/2020 07:00,H Q,61844,9.48,-0.24,0.87
05/09/2020 07:00,HUD VL,61758,14.07,0.84,-2.65
05/09/2020 07:00,LONGIL,61762,15.72,1.13,-4.00
05/09/2020 07:00,MHK VL,61756,10.87,0.19,-0.09
05/09/2020 07:00,MILLWD,61759,14.15,0.91,-2.66
05/09/2020 07:00,N.Y.C.,61761,14.20,0.98,-2.62
