Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
04/19/2018 00:00,CAPITL,61757,36.60,1.78,0.00
04/19/2018 00:00,CENTRL,61754,34.54,-0.28,0.00
04/19/2018 00:00,DUNWOD,61760,37.51,2.68,0.00
04/19/2018 00:00,GENESE,61753,33.57,-1.25,0.00
04/19/2018 00:00,H Q,61844,34.23,-0.59,0.00
04/19/2018 00:00,HUD VL,61758,37.30,2.47,0.00
04/19/2018 00:00,LONGIL,61762,38.62,3.80,0.00
04/19/2018 00:00,MHK VL,61756,35.17,0.35,0.00
04/19/2018 00:00,MILLWD,61759,37.64,2.82,0.00
04/19/2018 00:00,N.Y.C.,61761,37.92,3.10,0.00
04/19/2018 00:00,NORTH,61755,33.64,-1.18,0.00
04/19/2018 00:00,NPX,61845,50.90,1.95,-14.13
04/19/2018 00:00,O H,61846,32.87,-1.95,0.00
04/19/2018 00:00,PJM,61847,35.31,0.49,0.00
04/19/2018 00:00,WEST,61752,33.68,-1.15,0.00
04/19/2018 01:00,CAPITL,61757,34.70,1.53,0.00
04/19/2018 01:00,CENTRL,61754,33.07,-0.10,0.00
04/19/2018 01:00,DUNWOD,61760,35.53,2.36,0.00
04/19/2018 01:00,GENESE,61753,32.28,-0.89,0.00
04/19/2018 01:00,H Q,61844,32.64,-0.53,0.00
04/19/2018 01:00,HUD VL,61758,35.36,2.19,0.00
04/19/2018 01:00,LONGIL,61762,36.39,3.22,0.00
04/19/2018 01:00,MHK VL,61756,33.50,0.33,0.00
04/19/2018 01:00,MILLWD,61759,35.66,2.49,0.00
04/19/2018 01:00,N.Y.C.,61761,35.86,2.69,0.00
04/19/2018 01:00,NORTH,61755,32.14,-1.03,0.00
04/19/2018 01:00,NPX,61845,44.39,1.76,-9.46
04/19/2018 01:00,O H,61846,31.84,-1.33,0.00
04/19/2018 01:00,PJM,61847,33.80,0.63,0.00
04/19/2018 01:00,WEST,61752,32.64,-0.53,0.00
04/19/2018 02:00,CAPITL,61757,33.09,1.46,0.00
04/19/2018 02:00,CENTRL,61754,31.54,-0.09,0.00
04/19/2018 02:00,DUNWOD,61760,33.97,2.34,0.00
04/19/2018 02:00,GENESE,61753,30.75,-0.89,0.00
04/19/2018 02:00,H Q,61844,31.10,-0.54,0.00
04/19/2018 02:00,HUD VL,61758,33.85,2.21,0.00
04/19/2018 02:00,LONGIL,61762,34.74,3.10,0.00
04/19/2018 02:00,MHK VL,61756,31.95,0.32,0.00
04/19/2018 02:00,MILLWD,61759,34.13,2.50,0.00
04/19/2018 02:00,N.Y.C.,61761,34.26,2.62,0.00
04/19/2018 02:00,NORTH,61755,30.62,-1.01,0.00
04/19/2018 02:00,NPX,61845,43.45,1.68,-10.14
04/19/2018 02:00,O H,61846,30.37,-1.27,0.00
04/19/2018 02:00,PJM,61847,32.27,0.63,0.00
04/19/2018 02:00,WEST,61752,31.16,-0.47,0.00
04/19/2018 03:00,CAPITL,61757,33.00,1.54,0.00
04/19/2018 03:00,CENTRL,61754,31.33,-0.13,0.00
04/19/2018 03:00,DUNWOD,61760,33.69,2.23,0.00
04/19/2018 03:00,GENESE,61753,30.57,-0.88,0.00
04/19/2018 03:00,H Q,61844,30.95,-0.50,0.00
04/19/2018 03:00,HUD VL,61758,33.59,2.14,0.00
04/19/2018 03:00,LONGIL,61762,34.32,2.86,0.00
04/19/2018 03:00,MHK VL,61756,31.74,0.28,0.00
04/19/2018 03:00,MILLWD,61759,33.82,2.36,0.00
04/19/2018 03:00,N.Y.C.,61761,33.97,2.52,0.00
04/19/2018 03:00,NORTH,61755,30.51,-0.94,0.00
04/19/2018 03:00,NPX,61845,42.56,1.67,-9.44
04/19/2018 03:00,O H,61846,30.16,-1.29,0.00
04/19/2018 03:00,PJM,61847,32.05,0.60,0.00
04/19/2018 03:00,WEST,61752,30.92,-0.53,0.00
04/19/2018 04:00,CAPITL,61757,33.78,1.61,0.00
04/19/2018 04:00,CENTRL,61754,32.08,-0.10,0.00
04/19/2018 04:00,DUNWOD,61760,34.42,2.25,0.00
04/19/2018 04:00,GENESE,61753,31.31,-0.87,0.00
04/19/2018 04:00,H Q,61844,31.63,-0.55,0.00
04/19/2018 04:00,HUD VL,61758,34.30,2.12,0.00
04/19/2018 04:00,LONGIL,61762,35.04,2.86,0.00
04/19/2018 04:00,MHK VL,61756,32.50,0.32,0.00
04/19/2018 04:00,MILLWD,61759,34.49,2.32,0.00
04/19/2018 04:00,N.Y.C.,61761,34.71,2.54,0.00
04/19/2018 04:00,NORTH,61755,31.11,-1.06,0.00
04/19/2018 04:00,NPX,61845,46.90,1.74,-12.99
04/19/2018 04:00,O H,61846,30.82,-1.35,0.00
04/19/2018 04:00,PJM,61847,32.72,0.55,0.00
04/19/2018 04:00,WEST,61752,31.63,-0.55,0.00
04/19/2018 05:00,CAPITL,61757,39.32,1.77,0.00
04/19/2018 05:00,CENTRL,61754,37.55,0.00,0.00
04/19/2018 05:00,DUNWOD,61760,39.92,2.37,0.00
04/19/2018 05:00,GENESE,61753,36.69,-0.86,0.00
04/19/2018 05:00,H Q,61844,36.95,-0.60,0.00
04/19/2018 05:00,HUD VL,61758,39.77,2.22,0.00
04/19/2018 05:00,LONGIL,61762,40.59,3.04,0.00
04/19/2018 05:00,MHK VL,61756,38.08,0.53,0.00
04/19/2018 05:00,MILLWD,61759,39.99,2.44,0.00
04/19/2018 05:00,N.Y.C.,61761,40.11,2.55,0.00
04/19/2018 05:00,NORTH,61755,36.50,-1.05,0.00
04/19/2018 05:00,NPX,61845,57.40,1.88,-17.97
04/19/2018 05:00,O H,61846,36.09,-1.47,0.00
04/19/2018 05:00,PJM,61847,38.15,0.60,0.00
04/19/2018 05:00,WEST,61752,37.10,-0.45,0.00
04/19/2018 06:00,CAPITL,61757,52.68,2.60,0.00
04/19/2018 06:00,CENTRL,61754,50.08,0.00,0.00
04/19/2018 06:00,DUNWOD,61760,53.34,3.25,0.00
04/19/2018 06:00,GENESE,61753,48.73,-1.35,0.00
04/19/2018 06:00,H Q,61844,49.28,-0.80,0.00
04/19/2018 06:00,HUD VL,61758,53.09,3.00,0.00
04/19/2018 06:00,LONGIL,61762,55.14,5.06,0.00
04/19/2018 06:00,MHK VL,61756,51.03,0.95,0.00
04/19/2018 06:00,MILLWD,61759,53.59,3.50,0.00
04/19/2018 06:00,N.Y.C.,61761,53.44,3.36,0.00
04/19/2018 06:00,NORTH,61755,48.73,-1.35,0.00
04/19/2018 06:00,NPX,61845,63.78,2.60,-11.10
04/19/2018 06:00,O H,61846,47.28,-2.80,0.00
04/19/2018 06:00,PJM,61847,50.58,0.50,0.00
04/19/2018 06:00,WEST,61752,48.73,-1.35,0.00
04/19/2018 07:00,CAPITL,61757,57.34,2.63,0.00
04/19/2018 07:00,CENTRL,61754,55.24,0.39,-0.14
04/19/2018 07:00,DUNWOD,61760,58.49,3.77,0.00
04/19/2018 07:00,GENESE,61753,54.12,-0.49,0.10
04/19/2018 07:00,H Q,61844,53.79,-0.93,0.00
04/19/2018 07:00,HUD VL,61758,58.05,3.34,0.00
04/19/2018 07:00,LONGIL,61762,60.08,5.37,0.00
04/19/2018 07:00,MHK VL,61756,55.92,1.20,0.00
04/19/2018 07:00,MILLWD,61759,58.71,3.99,0.00
04/19/2018 07:00,N.Y.C.,61761,58.76,4.05,0.00
04/19/2018 07:00,NORTH,61755,53.18,-1.53,0.00
04/19/2018 07:00,NPX,61845,67.21,2.57,-9.92
04/19/2018 07:00,O H,61846,52.00,-2.35,0.36
04/19/2018 07:00,PJM,61847,55.74,0.87,-0.15
04/19/2018 07:00,WEST,61752,55.55,-0.33,-1.16
04/19/2018 08:00,CAPITL,61757,58.03,3.13,0.00
04/19/2018 08:00,CENTRL,61754,55.05,-0.16,-0.31
04/19/2018 08:00,DUNWOD,61760,59.19,4.29,0.00
04/19/2018 08:00,GENESE,61753,52.98,-1.70,0.22
04/19/2018 08:00,H Q,61844,54.03,-0.88,0.00
04/19/2018 08:00,HUD VL,61758,58.69,3.79,0.00
04/19/2018 08:00,LONGIL,61762,60.62,5.71,0.00
04/19/2018 08:00,MHK VL,61756,55.95,1.04,0.00
04/19/2018 08:00,MILLWD,61759,59.52,4.61,0.00
04/19/2018 08:00,N.Y.C.,61761,59.57,4.66,0.00
04/19/2018 08:00,NORTH,61755,53.43,-1.48,0.00
04/19/2018 08:00,NPX,61845,62.10,2.96,-4.23
04/19/2018 08:00,O H,61846,50.38,-3.74,0.79
04/19/2018 08:00,PJM,61847,55.56,0.44,-0.22
04/19/2018 08:00,WEST,61752,55.55,-1.87,-2.51
04/19/2018 09:00,CAPITL,61757,57.88,3.07,0.00
04/19/2018 09:00,CENTRL,61754,54.90,-0.22,-0.31
04/19/2018 09:00,DUNWOD,61760,59.30,4.50,0.00
04/19/2018 09:00,GENESE,61753,52.72,-1.86,0.23
04/19/2018 09:00,H Q,61844,53.88,-0.93,0.00
04/19/2018 09:00,HUD VL,61758,58.81,4.00,0.00
04/19/2018 09:00,LONGIL,61762,61.00,6.19,0.00
04/19/2018 09:00,MHK VL,61756,55.80,0.99,0.00
04/19/2018 09:00,MILLWD,61759,59.52,4.71,0.00
04/19/2018 09:00,N.Y.C.,61761,59.79,4.99,0.00
04/19/2018 09:00,NORTH,61755,53.17,-1.64,0.00
04/19/2018 09:00,NPX,61845,64.30,3.01,-6.48
04/19/2018 09:00,O H,61846,49.90,-4.11,0.80
04/19/2018 09:00,PJM,61847,55.41,0.39,-0.21
04/19/2018 09:00,WEST,61752,55.05,-2.30,-2.54
04/19/2018 10:00,CAPITL,61757,54.80,2.86,0.00
04/19/2018 10:00,CENTRL,61754,51.93,-0.31,-0.29
04/19/2018 10:00,DUNWOD,61760,56.36,4.41,0.00
04/19/2018 10:00,GENESE,61753,49.87,-1.87,0.21
04/19/2018 10:00,H Q,61844,51.07,-0.88,0.00
04/19/2018 10:00,HUD VL,61758,55.79,3.84,0.00
04/19/2018 10:00,LONGIL,61762,58.18,6.23,0.00
04/19/2018 10:00,MHK VL,61756,52.78,0.83,0.00
04/19/2018 10:00,MILLWD,61759,56.52,4.57,0.00
04/19/2018 10:00,N.Y.C.,61761,56.78,4.83,0.00
04/19/2018 10:00,NORTH,61755,50.34,-1.61,0.00
04/19/2018 10:00,NPX,61845,65.00,2.86,-10.20
04/19/2018 10:00,O H,61846,47.26,-3.95,0.74
04/19/2018 10:00,PJM,61847,52.60,0.37,-0.28
04/19/2018 10:00,WEST,61752,52.06,-2.23,-2.34
04/19/2018 11:00,CAPITL,61757,52.67,2.93,0.00
04/19/2018 11:00,CENTRL,61754,49.94,-0.35,-0.55
04/19/2018 11:00,DUNWOD,61760,53.92,4.18,0.00
04/19/2018 11:00,GENESE,61753,47.45,-1.89,0.40
04/19/2018 11:00,H Q,61844,48.89,-0.85,0.00
04/19/2018 11:00,HUD VL,61758,53.42,3.68,0.00
04/19/2018 11:00,LONGIL,61762,55.46,5.72,0.00
04/19/2018 11:00,MHK VL,61756,50.58,0.84,0.00
04/19/2018 11:00,MILLWD,61759,54.02,4.28,0.00
04/19/2018 11:00,N.Y.C.,61761,54.26,4.53,0.00
04/19/2018 11:00,NORTH,61755,48.20,-1.54,0.00
04/19/2018 11:00,NPX,61845,62.90,2.78,-10.38
04/19/2018 11:00,O H,61846,44.39,-3.93,1.42
04/19/2018 11:00,PJM,61847,50.64,0.30,-0.60
04/19/2018 11:00,WEST,61752,51.91,-2.34,-4.51
04/19/2018 12:00,CAPITL,61757,50.68,2.73,0.00
04/19/2018 12:00,CENTRL,61754,47.85,-0.43,-0.34
04/19/2018 12:00,DUNWOD,61760,52.07,4.12,0.00
04/19/2018 12:00,GENESE,61753,45.54,-2.16,0.24
04/19/2018 12:00,H Q,61844,47.13,-0.82,0.00
04/19/2018 12:00,HUD VL,61758,51.59,3.64,0.00
04/19/2018 12:00,LONGIL,61762,53.46,5.51,0.00
04/19/2018 12:00,MHK VL,61756,48.71,0.76,0.00
04/19/2018 12:00,MILLWD,61759,52.21,4.27,0.00
04/19/2018 12:00,N.Y.C.,61761,52.50,4.56,0.00
04/19/2018 12:00,NORTH,61755,46.51,-1.44,0.00
04/19/2018 12:00,NPX,61845,56.24,2.73,-5.56
04/19/2018 12:00,O H,61846,43.00,-3.88,1.06
04/19/2018 12:00,PJM,61847,48.65,0.34,-0.37
04/19/2018 12:00,WEST,61752,48.36,-2.35,-2.76
04/19/2018 13:00,CAPITL,61757,49.22,2.56,0.00
04/19/2018 13:00,CENTRL,61754,46.40,-0.42,-0.17
04/19/2018 13:00,DUNWOD,61760,50.80,4.15,0.00
04/19/2018 13:00,GENESE,61753,44.43,-2.10,0.12
04/19/2018 13:00,H Q,61844,45.91,-0.75,0.00
04/19/2018 13:00,HUD VL,61758,50.25,3.59,0.00
04/19/2018 13:00,LONGIL,61762,52.11,5.46,0.00
04/19/2018 13:00,MHK VL,61756,47.35,0.70,0.00
04/19/2018 13:00,MILLWD,61759,50.90,4.24,0.00
04/19/2018 13:00,N.Y.C.,61761,51.23,4.57,0.00
04/19/2018 13:00,NORTH,61755,45.30,-1.35,0.00
04/19/2018 13:00,NPX,61845,54.01,2.66,-4.70
04/19/2018 13:00,O H,61846,42.48,-3.73,0.44
04/19/2018 13:00,PJM,61847,47.21,0.37,-0.18
04/19/2018 13:00,WEST,61752,45.80,-2.24,-1.39
04/19/2018 14:00,CAPITL,61757,47.04,2.49,0.00
04/19/2018 14:00,CENTRL,61754,44.01,-0.53,0.00
04/19/2018 14:00,DUNWOD,61760,48.56,4.01,0.00
04/19/2018 14:00,GENESE,61753,42.32,-2.23,0.00
04/19/2018 14:00,H Q,61844,43.88,-0.67,0.00
04/19/2018 14:00,HUD VL,61758,48.02,3.48,0.00
04/19/2018 14:00,LONGIL,61762,49.89,5.34,0.00
04/19/2018 14:00,MHK VL,61756,45.22,0.67,0.00
04/19/2018 14:00,MILLWD,61759,48.56,4.01,0.00
04/19/2018 14:00,N.Y.C.,61761,48.96,4.41,0.00
04/19/2018 14:00,NORTH,61755,43.35,-1.20,0.00
04/19/2018 14:00,NPX,61845,52.16,2.54,-5.07
04/19/2018 14:00,O H,61846,39.70,-3.96,0.88
04/19/2018 14:00,PJM,61847,44.73,0.18,0.00
04/19/2018 14:00,WEST,61752,41.92,-2.63,0.00
04/19/2018 15:00,CAPITL,61757,45.11,2.35,0.00
04/19/2018 15:00,CENTRL,61754,42.21,-0.56,0.00
04/19/2018 15:00,DUNWOD,61760,46.70,3.93,0.00
04/19/2018 15:00,GENESE,61753,40.63,-2.14,0.00
04/19/2018 15:00,H Q,61844,42.08,-0.69,0.00
04/19/2018 15:00,HUD VL,61758,46.14,3.38,0.00
04/19/2018 15:00,LONGIL,61762,47.94,5.17,0.00
04/19/2018 15:00,MHK VL,61756,43.36,0.60,0.00
04/19/2018 15:00,MILLWD,61759,46.70,3.93,0.00
04/19/2018 15:00,N.Y.C.,61761,47.13,4.36,0.00
04/19/2018 15:00,NORTH,61755,41.57,-1.20,0.00
04/19/2018 15:00,NPX,61845,53.15,2.44,-7.95
04/19/2018 15:00,O H,61846,39.00,-3.76,0.00
04/19/2018 15:00,PJM,61847,43.02,0.26,0.00
04/19/2018 15:00,WEST,61752,40.24,-2.52,0.00
04/19/2018 16:00,CAPITL,61757,44.11,2.22,0.00
04/19/2018 16:00,CENTRL,61754,41.48,-0.42,0.00
04/19/2018 16:00,DUNWOD,61760,45.79,3.90,0.00
04/19/2018 16:00,GENESE,61753,39.97,-1.93,0.00
04/19/2018 16:00,H Q,61844,41.22,-0.67,0.00
04/19/2018 16:00,HUD VL,61758,45.25,3.35,0.00
04/19/2018 16:00,LONGIL,61762,47.22,5.32,0.00
04/19/2018 16:00,MHK VL,61756,42.48,0.59,0.00
04/19/2018 16:00,MILLWD,61759,45.83,3.94,0.00
04/19/2018 16:00,N.Y.C.,61761,46.21,4.32,0.00
04/19/2018 16:00,NORTH,61755,40.60,-1.30,0.00
04/19/2018 16:00,NPX,61845,60.20,2.22,-16.09
04/19/2018 16:00,O H,61846,38.46,-3.43,0.00
04/19/2018 16:00,PJM,61847,42.31,0.42,0.00
04/19/2018 16:00,WEST,61752,39.67,-2.22,0.00
04/19/2018 17:00,CAPITL,61757,45.60,2.29,0.00
04/19/2018 17:00,CENTRL,61754,42.92,-0.39,0.00
04/19/2018 17:00,DUNWOD,61760,47.38,4.07,0.00
04/19/2018 17:00,GENESE,61753,41.40,-1.90,0.00
04/19/2018 17:00,H Q,61844,42.57,-0.74,0.00
04/19/2018 17:00,HUD VL,61758,46.86,3.55,0.00
04/19/2018 17:00,LONGIL,61762,49.02,5.72,0.00
04/19/2018 17:00,MHK VL,61756,43.83,0.52,0.00
04/19/2018 17:00,MILLWD,61759,47.51,4.20,0.00
04/19/2018 17:00,N.Y.C.,61761,47.77,4.46,0.00
04/19/2018 17:00,NORTH,61755,41.84,-1.47,0.00
04/19/2018 17:00,NPX,61845,66.87,2.29,-21.27
04/19/2018 17:00,O H,61846,39.97,-3.33,0.00
04/19/2018 17:00,PJM,61847,43.83,0.52,0.00
04/19/2018 17:00,WEST,61752,40.97,-2.34,0.00
04/19/2018 18:00,CAPITL,61757,46.03,2.23,0.00
04/19/2018 18:00,CENTRL,61754,43.44,-0.35,0.00
04/19/2018 18:00,DUNWOD,61760,47.78,3.98,0.00
04/19/2018 18:00,GENESE,61753,42.00,-1.80,0.00
