Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/05/2021 00:00,CAPITL,61757,62.13,0.57,-55.13
03/05/2021 00:00,CENTRL,61754,13.11,0.06,-6.62
03/05/2021 00:00,DUNWOD,61760,47.74,0.56,-40.75
03/05/2021 00:00,GENESE,61753,11.66,-0.08,-5.31
03/05/2021 00:00,H Q,61844,6.25,-0.18,0.00
03/05/2021 00:00,HUD VL,61758,47.35,0.52,-40.39
03/05/2021 00:00,LONGIL,61762,60.68,0.78,-53.47
03/05/2021 00:00,MHK VL,61756,12.89,0.18,-6.29
03/05/2021 00:00,MILLWD,61759,48.05,0.54,-41.08
03/05/2021 00:00,N.Y.C.,61761,47.74,0.57,-40.74
03/05/2021 00:00,NORTH,61755,6.15,-0.28,0.00
03/05/2021 00:00,NPX,61845,60.54,0.56,-53.55
03/05/2021 00:00,O H,61846,12.60,-0.26,-6.43
03/05/2021 00:00,PJM,61847,20.55,0.01,-14.11
03/05/2021 00:00,WEST,61752,13.25,-0.10,-6.92
03/05/2021 01:00,CAPITL,61757,59.81,0.56,-52.83
03/05/2021 01:00,CENTRL,61754,12.81,0.05,-6.35
03/05/2021 01:00,DUNWOD,61760,46.02,0.55,-39.05
03/05/2021 01:00,GENESE,61753,11.40,-0.11,-5.09
03/05/2021 01:00,H Q,61844,6.25,-0.17,0.00
03/05/2021 01:00,HUD VL,61758,45.63,0.51,-38.71
03/05/2021 01:00,LONGIL,61762,51.96,0.78,-44.77
03/05/2021 01:00,MHK VL,61756,12.60,0.16,-6.02
03/05/2021 01:00,MILLWD,61759,46.32,0.53,-39.37
03/05/2021 01:00,N.Y.C.,61761,46.02,0.56,-39.04
03/05/2021 01:00,NORTH,61755,6.16,-0.26,0.00
03/05/2021 01:00,NPX,61845,54.57,0.55,-47.60
03/05/2021 01:00,O H,61846,12.30,-0.28,-6.16
03/05/2021 01:00,PJM,61847,19.94,0.00,-13.52
03/05/2021 01:00,WEST,61752,12.92,-0.13,-6.63
03/05/2021 02:00,CAPITL,61757,59.96,0.54,-53.24
03/05/2021 02:00,CENTRL,61754,12.61,0.04,-6.40
03/05/2021 02:00,DUNWOD,61760,46.02,0.49,-39.35
03/05/2021 02:00,GENESE,61753,11.18,-0.12,-5.13
03/05/2021 02:00,H Q,61844,6.02,-0.15,0.00
03/05/2021 02:00,HUD VL,61758,45.65,0.47,-39.01
03/05/2021 02:00,LONGIL,61762,50.58,0.72,-43.68
03/05/2021 02:00,MHK VL,61756,12.40,0.15,-6.07
03/05/2021 02:00,MILLWD,61759,46.34,0.49,-39.68
03/05/2021 02:00,N.Y.C.,61761,46.02,0.50,-39.35
03/05/2021 02:00,NORTH,61755,5.93,-0.24,0.00
03/05/2021 02:00,NPX,61845,54.67,0.51,-47.98
03/05/2021 02:00,O H,61846,12.11,-0.27,-6.21
03/05/2021 02:00,PJM,61847,19.79,-0.01,-13.63
03/05/2021 02:00,WEST,61752,12.72,-0.14,-6.68
03/05/2021 03:00,CAPITL,61757,59.97,0.54,-53.27
03/05/2021 03:00,CENTRL,61754,12.60,0.04,-6.40
03/05/2021 03:00,DUNWOD,61760,46.03,0.49,-39.37
03/05/2021 03:00,GENESE,61753,11.19,-0.10,-5.13
03/05/2021 03:00,H Q,61844,6.01,-0.15,0.00
03/05/2021 03:00,HUD VL,61758,45.66,0.47,-39.03
03/05/2021 03:00,LONGIL,61762,47.09,0.71,-40.21
03/05/2021 03:00,MHK VL,61756,12.38,0.15,-6.07
03/05/2021 03:00,MILLWD,61759,46.35,0.49,-39.69
03/05/2021 03:00,N.Y.C.,61761,46.02,0.49,-39.36
03/05/2021 03:00,NORTH,61755,5.92,-0.25,0.00
03/05/2021 03:00,NPX,61845,55.00,0.51,-48.32
03/05/2021 03:00,O H,61846,12.11,-0.26,-6.21
03/05/2021 03:00,PJM,61847,19.79,-0.01,-13.63
03/05/2021 03:00,WEST,61752,12.72,-0.13,-6.69
03/05/2021 04:00,CAPITL,61757,59.89,0.57,-52.91
03/05/2021 04:00,CENTRL,61754,12.81,0.05,-6.36
03/05/2021 04:00,DUNWOD,61760,46.03,0.51,-39.11
03/05/2021 04:00,GENESE,61753,11.40,-0.11,-5.10
03/05/2021 04:00,H Q,61844,6.25,-0.16,0.00
03/05/2021 04:00,HUD VL,61758,45.66,0.49,-38.76
03/05/2021 04:00,LONGIL,61762,51.33,0.75,-44.17
03/05/2021 04:00,MHK VL,61756,12.61,0.17,-6.03
03/05/2021 04:00,MILLWD,61759,46.34,0.50,-39.43
03/05/2021 04:00,N.Y.C.,61761,46.02,0.51,-39.10
03/05/2021 04:00,NORTH,61755,6.15,-0.26,0.00
03/05/2021 04:00,NPX,61845,59.18,0.53,-52.24
03/05/2021 04:00,O H,61846,12.29,-0.29,-6.17
03/05/2021 04:00,PJM,61847,19.94,-0.01,-13.54
03/05/2021 04:00,WEST,61752,12.92,-0.13,-6.64
03/05/2021 05:00,CAPITL,61757,59.90,0.60,-52.86
03/05/2021 05:00,CENTRL,61754,12.86,0.08,-6.35
03/05/2021 05:00,DUNWOD,61760,46.05,0.54,-39.07
03/05/2021 05:00,GENESE,61753,11.48,-0.04,-5.09
03/05/2021 05:00,H Q,61844,6.25,-0.19,0.00
