Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/19/2017 00:00,CAPITL,61757,35.94,0.66,-24.69
03/19/2017 00:00,CENTRL,61754,14.86,0.32,-3.95
03/19/2017 00:00,DUNWOD,61760,31.96,1.09,-20.27
03/19/2017 00:00,GENESE,61753,13.67,-0.01,-3.08
03/19/2017 00:00,H Q,61844,10.25,-0.35,0.00
03/19/2017 00:00,HUD VL,61758,31.43,1.06,-19.77
03/19/2017 00:00,LONGIL,61762,32.31,1.43,-20.28
03/19/2017 00:00,MHK VL,61756,15.46,0.34,-4.52
03/19/2017 00:00,MILLWD,61759,32.07,1.10,-20.36
03/19/2017 00:00,N.Y.C.,61761,32.04,1.16,-20.29
03/19/2017 00:00,NORTH,61755,10.11,-0.49,0.00
03/19/2017 00:00,NPX,61845,34.02,0.78,-22.64
03/19/2017 00:00,O H,61846,14.64,-0.13,-4.17
03/19/2017 00:00,PJM,61847,22.71,0.48,-11.64
03/19/2017 00:00,WEST,61752,14.78,0.07,-4.11
03/19/2017 01:00,CAPITL,61757,34.07,0.56,-24.74
03/19/2017 01:00,CENTRL,61754,13.00,0.28,-3.96
03/19/2017 01:00,DUNWOD,61760,29.97,0.89,-20.32
03/19/2017 01:00,GENESE,61753,11.88,0.02,-3.09
03/19/2017 01:00,H Q,61844,8.47,-0.30,0.00
03/19/2017 01:00,HUD VL,61758,29.44,0.86,-19.81
03/19/2017 01:00,LONGIL,61762,30.23,1.14,-20.32
03/19/2017 01:00,MHK VL,61756,13.59,0.29,-4.53
03/19/2017 01:00,MILLWD,61759,30.08,0.90,-20.41
03/19/2017 01:00,N.Y.C.,61761,30.03,0.94,-20.33
03/19/2017 01:00,NORTH,61755,8.31,-0.46,0.00
03/19/2017 01:00,NPX,61845,32.11,0.66,-22.68
03/19/2017 01:00,O H,61846,12.88,-0.06,-4.18
03/19/2017 01:00,PJM,61847,20.84,0.41,-11.66
03/19/2017 01:00,WEST,61752,13.00,0.11,-4.12
03/19/2017 02:00,CAPITL,61757,31.53,0.62,-21.44
03/19/2017 02:00,CENTRL,61754,13.19,0.28,-3.43
03/19/2017 02:00,DUNWOD,61760,28.00,0.92,-17.61
03/19/2017 02:00,GENESE,61753,12.14,-0.01,-2.68
03/19/2017 02:00,H Q,61844,9.16,-0.31,0.00
03/19/2017 02:00,HUD VL,61758,27.54,0.90,-17.17
03/19/2017 02:00,LONGIL,61762,28.27,1.18,-17.61
03/19/2017 02:00,MHK VL,61756,13.71,0.30,-3.93
03/19/2017 02:00,MILLWD,61759,28.11,0.95,-17.69
03/19/2017 02:00,N.Y.C.,61761,28.08,0.99,-17.62
03/19/2017 02:00,NORTH,61755,9.04,-0.44,0.00
03/19/2017 02:00,NPX,61845,29.85,0.72,-19.66
03/19/2017 02:00,O H,61846,13.00,-0.09,-3.62
03/19/2017 02:00,PJM,61847,19.99,0.41,-10.11
03/19/2017 02:00,WEST,61752,13.13,0.09,-3.57
03/19/2017 03:00,CAPITL,61757,31.85,0.63,-21.78
03/19/2017 03:00,CENTRL,61754,13.19,0.27,-3.48
03/19/2017 03:00,DUNWOD,61760,28.23,0.91,-17.89
03/19/2017 03:00,GENESE,61753,12.14,-0.02,-2.72
03/19/2017 03:00,H Q,61844,9.13,-0.30,0.00
03/19/2017 03:00,HUD VL,61758,27.76,0.89,-17.44
03/19/2017 03:00,LONGIL,61762,28.48,1.15,-17.89
03/19/2017 03:00,MHK VL,61756,13.73,0.30,-3.99
03/19/2017 03:00,MILLWD,61759,28.34,0.93,-17.97
03/19/2017 03:00,N.Y.C.,61761,28.31,0.98,-17.89
03/19/2017 03:00,NORTH,61755,9.02,-0.41,0.00
