Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/02/2020 00:00,CAPITL,61757,15.36,0.60,-4.30
05/02/2020 00:00,CENTRL,61754,11.00,-0.03,-0.56
05/02/2020 00:00,DUNWOD,61760,14.58,0.98,-3.12
05/02/2020 00:00,GENESE,61753,10.65,-0.24,-0.42
05/02/2020 00:00,H Q,61844,10.23,-0.24,0.00
05/02/2020 00:00,HUD VL,61758,14.47,0.88,-3.13
05/02/2020 00:00,LONGIL,61762,17.20,1.04,-5.70
05/02/2020 00:00,MHK VL,61756,11.13,0.12,-0.54
05/02/2020 00:00,MILLWD,61759,14.59,0.96,-3.16
05/02/2020 00:00,N.Y.C.,61761,14.69,1.09,-3.13
05/02/2020 00:00,NORTH,61755,10.11,-0.36,0.00
05/02/2020 00:00,NPX,61845,14.87,0.72,-3.68
05/02/2020 00:00,O H,61846,9.21,-1.02,0.24
05/02/2020 00:00,PJM,61847,12.62,0.20,-1.95
05/02/2020 00:00,WEST,61752,11.68,-0.76,-1.97
05/02/2020 01:00,CAPITL,61757,13.63,0.49,-4.45
05/02/2020 01:00,CENTRL,61754,9.22,-0.03,-0.56
05/02/2020 01:00,DUNWOD,61760,12.73,0.81,-3.23
05/02/2020 01:00,GENESE,61753,8.89,-0.21,-0.42
05/02/2020 01:00,H Q,61844,8.49,-0.20,0.00
05/02/2020 01:00,HUD VL,61758,12.63,0.71,-3.23
05/02/2020 01:00,LONGIL,61762,16.06,0.84,-6.53
05/02/2020 01:00,MHK VL,61756,9.34,0.10,-0.56
05/02/2020 01:00,MILLWD,61759,12.74,0.78,-3.27
05/02/2020 01:00,N.Y.C.,61761,12.81,0.89,-3.24
05/02/2020 01:00,NORTH,61755,8.39,-0.30,0.00
05/02/2020 01:00,NPX,61845,13.10,0.61,-3.81
05/02/2020 01:00,O H,61846,8.39,-0.84,-0.55
05/02/2020 01:00,PJM,61847,10.86,0.16,-2.01
05/02/2020 01:00,WEST,61752,8.64,-0.65,-0.61
05/02/2020 02:00,CAPITL,61757,11.97,0.46,-3.31
05/02/2020 02:00,CENTRL,61754,8.59,-0.02,-0.41
05/02/2020 02:00,DUNWOD,61760,11.37,0.76,-2.41
05/02/2020 02:00,GENESE,61753,8.33,-0.18,-0.31
05/02/2020 02:00,H Q,61844,8.00,-0.20,0.00
05/02/2020 02:00,HUD VL,61758,11.28,0.68,-2.41
05/02/2020 02:00,LONGIL,61762,15.64,0.80,-6.64
05/02/2020 02:00,MHK VL,61756,8.70,0.09,-0.42
05/02/2020 02:00,MILLWD,61759,11.37,0.75,-2.43
05/02/2020 02:00,N.Y.C.,61761,11.43,0.83,-2.41
05/02/2020 02:00,NORTH,61755,7.90,-0.29,0.00
05/02/2020 02:00,NPX,61845,11.61,0.58,-2.84
05/02/2020 02:00,O H,61846,7.85,-0.76,-0.42
05/02/2020 02:00,PJM,61847,9.86,0.16,-1.50
05/02/2020 02:00,WEST,61752,8.05,-0.58,-0.43
05/02/2020 03:00,CAPITL,61757,11.11,0.45,-2.57
05/02/2020 03:00,CENTRL,61754,8.37,-0.03,-0.32
05/02/2020 03:00,DUNWOD,61760,10.69,0.74,-1.87
05/02/2020 03:00,GENESE,61753,8.13,-0.20,-0.24
05/02/2020 03:00,H Q,61844,7.90,-0.19,0.00
05/02/2020 03:00,HUD VL,61758,10.61,0.65,-1.87
05/02/2020 03:00,LONGIL,61762,14.98,0.78,-6.12
05/02/2020 03:00,MHK VL,61756,8.49,0.08,-0.33
05/02/2020 03:00,MILLWD,61759,10.69,0.72,-1.89
05/02/2020 03:00,N.Y.C.,61761,10.76,0.80,-1.87
05/02/2020 03:00,NORTH,61755,7.82,-0.27,0.00
05/02/2020 03:00,NPX,61845,10.86,0.57,-2.20
05/02/2020 03:00,O H,61846,7.63,-0.78,-0.32
05/02/2020 03:00,PJM,61847,9.39,0.15,-1.16
05/02/2020 03:00,WEST,61752,7.82,-0.61,-0.34
05/02/2020 04:00,CAPITL,61757,11.53,0.42,-3.73
05/02/2020 04:00,CENTRL,61754,7.82,-0.03,-0.47
05/02/2020 04:00,DUNWOD,61760,10.77,0.68,-2.71
05/02/2020 04:00,GENESE,61753,7.55,-0.18,-0.35
05/02/2020 04:00,H Q,61844,7.21,-0.17,0.00
05/02/2020 04:00,HUD VL,61758,10.69,0.60,-2.71
05/02/2020 04:00,LONGIL,61762,15.64,0.72,-7.54
05/02/2020 04:00,MHK VL,61756,7.92,0.07,-0.47
05/02/2020 04:00,MILLWD,61759,10.77,0.65,-2.74
05/02/2020 04:00,N.Y.C.,61761,10.82,0.72,-2.72
05/02/2020 04:00,NORTH,61755,7.13,-0.25,0.00
05/02/2020 04:00,NPX,61845,11.10,0.52,-3.19
05/02/2020 04:00,O H,61846,7.15,-0.70,-0.47
05/02/2020 04:00,PJM,61847,9.20,0.13,-1.69
05/02/2020 04:00,WEST,61752,7.32,-0.55,-0.49
05/02/2020 05:00,CAPITL,61757,12.93,0.43,-4.93
05/02/2020 05:00,CENTRL,61754,8.14,-0.04,-0.62
05/02/2020 05:00,DUNWOD,61760,11.83,0.68,-3.59
05/02/2020 05:00,GENESE,61753,7.84,-0.19,-0.46
05/02/2020 05:00,H Q,61844,7.39,-0.17,0.00
05/02/2020 05:00,HUD VL,61758,11.75,0.61,-3.59
05/02/2020 05:00,LONGIL,61762,16.41,0.72,-8.13
05/02/2020 05:00,MHK VL,61756,8.25,0.07,-0.62
05/02/2020 05:00,MILLWD,61759,11.84,0.65,-3.63
05/02/2020 05:00,N.Y.C.,61761,11.87,0.72,-3.59
05/02/2020 05:00,NORTH,61755,7.30,-0.26,0.00
05/02/2020 05:00,NPX,61845,12.30,0.51,-4.22
05/02/2020 05:00,O H,61846,7.42,-0.75,-0.61
05/02/2020 05:00,PJM,61847,9.91,0.11,-2.23
05/02/2020 05:00,WEST,61752,7.65,-0.58,-0.67
05/02/2020 06:00,CAPITL,61757,11.65,0.53,-2.36
05/02/2020 06:00,CENTRL,61754,9.12,0.01,-0.35
05/02/2020 06:00,DUNWOD,61760,11.25,0.78,-1.71
05/02/2020 06:00,GENESE,61753,8.91,-0.14,-0.29
05/02/2020 06:00,H Q,61844,8.53,-0.23,0.00
05/02/2020 06:00,HUD VL,61758,11.17,0.69,-1.72
05/02/2020 06:00,LONGIL,61762,19.54,0.80,-9.98
05/02/2020 06:00,MHK VL,61756,9.14,0.10,-0.28
05/02/2020 06:00,MILLWD,61759,11.25,0.75,-1.73
05/02/2020 06:00,N.Y.C.,61761,11.28,0.81,-1.71
05/02/2020 06:00,NORTH,61755,8.41,-0.35,0.00
05/02/2020 06:00,NPX,61845,11.40,0.62,-2.02
05/02/2020 06:00,O H,61846,6.26,-0.73,1.77
05/02/2020 06:00,PJM,61847,10.02,0.19,-1.07
05/02/2020 06:00,WEST,61752,12.19,-0.51,-3.94
05/02/2020 07:00,CAPITL,61757,12.63,0.67,-1.44
05/02/2020 07:00,CENTRL,61754,10.88,0.03,-0.32
05/02/2020 07:00,DUNWOD,61760,12.49,0.93,-1.04
05/02/2020 07:00,GENESE,61753,10.62,-0.13,-0.22
05/02/2020 07:00,H Q,61844,10.24,-0.28,0.00
05/02/2020 07:00,HUD VL,61758,12.39,0.82,-1.05
05/02/2020 07:00,LONGIL,61762,17.24,1.00,-5.72
05/02/2020 07:00,MHK VL,61756,10.80,0.11,-0.17
05/02/2020 07:00,MILLWD,61759,12.48,0.91,-1.06
05/02/2020 07:00,N.Y.C.,61761,12.53,0.97,-1.04
