Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
09/20/2017 00:00,CAPITL,61757,24.11,1.43,-0.68
09/20/2017 00:00,CENTRL,61754,22.20,0.20,0.00
09/20/2017 00:00,DUNWOD,61760,24.49,2.49,0.00
09/20/2017 00:00,GENESE,61753,21.83,-0.18,0.00
09/20/2017 00:00,H Q,61844,12.32,-0.62,9.07
09/20/2017 00:00,HUD VL,61758,24.29,2.29,0.00
09/20/2017 00:00,LONGIL,61762,25.11,3.10,-0.01
09/20/2017 00:00,MHK VL,61756,21.63,0.59,0.97
09/20/2017 00:00,MILLWD,61759,24.42,2.42,0.00
09/20/2017 00:00,N.Y.C.,61761,28.25,2.71,-3.54
09/20/2017 00:00,NORTH,61755,4.00,-0.51,17.50
09/20/2017 00:00,NPX,61845,23.74,1.74,0.00
09/20/2017 00:00,O H,61846,21.74,-0.26,0.00
09/20/2017 00:00,PJM,61847,23.95,1.32,-0.63
09/20/2017 00:00,WEST,61752,22.16,0.16,0.00
09/20/2017 01:00,CAPITL,61757,21.29,1.30,-0.62
09/20/2017 01:00,CENTRL,61754,19.52,0.14,0.00
09/20/2017 01:00,DUNWOD,61760,21.57,2.19,0.00
09/20/2017 01:00,GENESE,61753,19.17,-0.21,0.00
09/20/2017 01:00,H Q,61844,10.28,-0.54,8.56
09/20/2017 01:00,HUD VL,61758,21.40,2.02,0.00
09/20/2017 01:00,LONGIL,61762,21.98,2.60,-0.01
09/20/2017 01:00,MHK VL,61756,19.04,0.54,0.88
09/20/2017 01:00,MILLWD,61759,21.51,2.13,0.00
09/20/2017 01:00,N.Y.C.,61761,22.00,2.38,-0.24
09/20/2017 01:00,NORTH,61755,3.00,-0.43,15.95
09/20/2017 01:00,NPX,61845,20.93,1.55,0.00
09/20/2017 01:00,O H,61846,19.11,-0.27,0.00
09/20/2017 01:00,PJM,61847,20.56,1.14,-0.04
09/20/2017 01:00,WEST,61752,19.46,0.08,0.00
09/20/2017 02:00,CAPITL,61757,19.45,1.15,-0.55
09/20/2017 02:00,CENTRL,61754,17.87,0.13,0.00
09/20/2017 02:00,DUNWOD,61760,19.69,1.95,0.00
09/20/2017 02:00,GENESE,61753,17.51,-0.23,0.00
09/20/2017 02:00,H Q,61844,10.21,-0.50,7.04
09/20/2017 02:00,HUD VL,61758,19.55,1.81,0.00
09/20/2017 02:00,LONGIL,61762,19.91,2.16,-0.01
09/20/2017 02:00,MHK VL,61756,17.48,0.53,0.80
09/20/2017 02:00,MILLWD,61759,19.64,1.90,0.00
09/20/2017 02:00,N.Y.C.,61761,19.90,2.15,-0.01
09/20/2017 02:00,NORTH,61755,3.00,-0.39,14.35
09/20/2017 02:00,NPX,61845,19.14,1.40,0.00
09/20/2017 02:00,O H,61846,17.49,-0.25,0.00
09/20/2017 02:00,PJM,61847,18.77,1.03,0.00
09/20/2017 02:00,WEST,61752,17.81,0.07,0.00
09/20/2017 03:00,CAPITL,61757,18.68,1.11,-0.53
09/20/2017 03:00,CENTRL,61754,17.20,0.15,0.00
09/20/2017 03:00,DUNWOD,61760,18.89,1.84,0.00
09/20/2017 03:00,GENESE,61753,16.89,-0.15,0.00
09/20/2017 03:00,H Q,61844,9.34,-0.48,7.23
09/20/2017 03:00,HUD VL,61758,18.77,1.72,0.00
09/20/2017 03:00,LONGIL,61762,19.09,2.04,0.00
09/20/2017 03:00,MHK VL,61756,16.85,0.56,0.76
09/20/2017 03:00,MILLWD,61759,18.85,1.81,0.00
09/20/2017 03:00,N.Y.C.,61761,19.08,2.03,-0.01
09/20/2017 03:00,NORTH,61755,3.00,-0.38,13.67
09/20/2017 03:00,NPX,61845,18.38,1.33,0.00
09/20/2017 03:00,O H,61846,16.91,-0.14,0.00
09/20/2017 03:00,PJM,61847,18.05,1.01,0.00
09/20/2017 03:00,WEST,61752,17.22,0.17,0.00
09/20/2017 04:00,CAPITL,61757,18.67,1.09,-0.49
09/20/2017 04:00,CENTRL,61754,17.24,0.15,0.00
09/20/2017 04:00,DUNWOD,61760,18.95,1.86,0.00
09/20/2017 04:00,GENESE,61753,16.92,-0.17,0.00
09/20/2017 04:00,H Q,61844,12.36,-0.50,4.23
09/20/2017 04:00,HUD VL,61758,18.83,1.74,0.00
09/20/2017 04:00,LONGIL,61762,19.22,2.14,0.00
09/20/2017 04:00,MHK VL,61756,16.88,0.50,0.70
09/20/2017 04:00,MILLWD,61759,18.92,1.83,0.00
09/20/2017 04:00,N.Y.C.,61761,19.16,2.07,-0.01
09/20/2017 04:00,NORTH,61755,4.00,-0.38,12.71
09/20/2017 04:00,NPX,61845,18.42,1.33,0.00
09/20/2017 04:00,O H,61846,16.95,-0.14,0.00
09/20/2017 04:00,PJM,61847,18.11,1.03,0.00
09/20/2017 04:00,WEST,61752,17.26,0.17,0.00
09/20/2017 05:00,CAPITL,61757,21.01,1.21,-0.54
09/20/2017 05:00,CENTRL,61754,19.51,0.25,0.00
09/20/2017 05:00,DUNWOD,61760,21.28,2.02,0.00
09/20/2017 05:00,GENESE,61753,19.16,-0.10,0.00
09/20/2017 05:00,H Q,61844,14.40,-0.56,4.30
09/20/2017 05:00,HUD VL,61758,21.15,1.89,0.00
09/20/2017 05:00,LONGIL,61762,21.42,2.16,-0.01
09/20/2017 05:00,MHK VL,61756,19.16,0.67,0.77
09/20/2017 05:00,MILLWD,61759,21.24,1.98,0.00
09/20/2017 05:00,N.Y.C.,61761,21.50,2.23,-0.01
09/20/2017 05:00,NORTH,61755,5.00,-0.41,13.85
09/20/2017 05:00,NPX,61845,20.70,1.45,0.00
09/20/2017 05:00,O H,61846,19.14,-0.11,0.00
09/20/2017 05:00,PJM,61847,20.40,1.14,0.00
09/20/2017 05:00,WEST,61752,19.51,0.25,0.00
09/20/2017 06:00,CAPITL,61757,25.71,1.51,-0.59
09/20/2017 06:00,CENTRL,61754,23.99,0.38,0.00
09/20/2017 06:00,DUNWOD,61760,26.07,2.46,0.00
09/20/2017 06:00,GENESE,61753,23.73,0.12,0.00
09/20/2017 06:00,H Q,61844,18.85,-0.66,4.10
09/20/2017 06:00,HUD VL,61758,25.88,2.27,0.00
09/20/2017 06:00,LONGIL,61762,26.81,3.19,-0.01
09/20/2017 06:00,MHK VL,61756,23.72,0.95,0.84
09/20/2017 06:00,MILLWD,61759,26.03,2.41,0.00
09/20/2017 06:00,N.Y.C.,61761,27.77,2.69,-1.46
09/20/2017 06:00,NORTH,61755,8.00,-0.45,15.17
09/20/2017 06:00,NPX,61845,25.32,1.70,0.00
09/20/2017 06:00,O H,61846,23.54,-0.07,0.00
09/20/2017 06:00,PJM,61847,25.23,1.35,-0.27
09/20/2017 06:00,WEST,61752,24.11,0.50,0.00
09/20/2017 07:00,CAPITL,61757,26.46,1.57,-0.42
09/20/2017 07:00,CENTRL,61754,24.99,0.51,0.00
09/20/2017 07:00,DUNWOD,61760,27.10,2.62,0.00
09/20/2017 07:00,GENESE,61753,24.52,0.05,0.00
09/20/2017 07:00,H Q,61844,20.11,-0.69,3.68
09/20/2017 07:00,HUD VL,61758,26.85,2.37,0.00
09/20/2017 07:00,LONGIL,61762,30.67,3.67,-2.52
09/20/2017 07:00,MHK VL,61756,24.98,1.10,0.60
09/20/2017 07:00,MILLWD,61759,27.02,2.55,0.00
09/20/2017 07:00,N.Y.C.,61761,29.72,2.86,-2.38
09/20/2017 07:00,NORTH,61755,13.22,-0.47,10.79
09/20/2017 07:00,NPX,61845,26.24,1.76,0.00
09/20/2017 07:00,O H,61846,24.08,-0.39,0.00
09/20/2017 07:00,PJM,61847,26.26,1.35,-0.44
09/20/2017 07:00,WEST,61752,24.62,0.15,0.00
09/20/2017 08:00,CAPITL,61757,28.11,1.65,-0.30
09/20/2017 08:00,CENTRL,61754,26.81,0.65,0.00
09/20/2017 08:00,DUNWOD,61760,29.01,2.85,0.00
09/20/2017 08:00,GENESE,61753,26.42,0.26,0.00
09/20/2017 08:00,H Q,61844,21.61,-0.76,3.79
09/20/2017 08:00,HUD VL,61758,28.67,2.51,0.00
09/20/2017 08:00,LONGIL,61762,32.27,3.95,-2.16
