UTC,12875,12876,12877,12879,12880,12881,12882,12883,12884,12885,12886,12893,12898,12899,12910,12911,12912,12913,12914,12918,12919,12922,12925,12926,12927,12928,12929,12933,12934,12935,12936,12937,12947,12948,12949,12950,12951,12952,12953,12954,12958,12959,12960,12961,12962,12963,12964,12965,12966,12967,12968,12969,12970,12971,12972,12973,12974,12975,12976,12979,12980,12981,12982,12983,12985,12986,12987,12988,12992,12993,12994,13000,13025,13034,13035,13040,13041,13042,13043,13054,13055,13056,13079,13080,13084,13085,13116,14020,14021,14022,14023,14024,14025,14026,14027,14028,14029,14030,14031,14032,14033,14034,14035,14036,14037,14038,14039,14040,14041,14042,14043,14044,14045,14046,14047,14048,14049,14057
2021-02-01 00:00:00,50.000584,6.8894153,8.748575,54.900146,42.654526,31.122433,39.957966,22.552486,18.956402,26.79878,12.926729,18.298992,31.327534,21.6572,15.83417,28.942358,0.0,21.099487,4.9808626,152.9081,177.9752,50.857353,72.00449,95.12614,128.49492,21.088427,117.180855,57.75493,6.389115,50.79346,6.9296346,103.94452,148.33989,259.0582,16.7892,85.398155,51.152218,85.28178,45.66596,83.14971,108.45845,122.30055,122.30055,122.30055,49.4191,49.4191,49.4191,49.4191,39.55722,67.1568,89.03683,42.512035,99.76804,121.62786,29.838413,29.838413,81.24402,60.16008,49.096233,25.775522,24.85631,24.85631,24.269686,46.22797,84.06885,66.3382,54.988087,56.867737,43.025185,41.727604,200.89256,63.394566,128.28625,125.41199,190.70601,154.60994,48.004738,165.5694,76.07781,74.01788,25.969175,85.46177,45.334797,101.774475,128.84863,124.93199,81.81073,218.90242,95.76709,95.007034,71.09087,96.009476,104.306816,75.58881,158.57224,44.924057,167.88622,85.447,152.44608,160.1495,34.62187,135.35278,140.6518,176.50375,138.78911,68.03245,41.19951,131.2301,124.24736,134.7889,80.421616,47.20566,46.428856,99.11429,77.40001,55.385735,52.062363,171.68501
2021-02-01 01:00:00,50.669147,7.705193,12.682226,65.88564,43.224865,35.580677,70.7965,25.7831,16.967613,29.369287,14.166645,17.107065,34.33243,30.47035,19.978924,33.08831,0.0,30.919289,7.29898,124.276054,134.84514,39.26355,55.83871,90.26805,155.24179,21.2701,113.30737,69.049416,4.9326067,39.214226,5.3746114,80.61917,112.39156,214.79666,14.78708,69.4295,62.696083,70.057175,50.70524,96.04858,111.82941,117.29759,117.29759,117.29759,60.620316,60.620316,60.620316,60.620316,35.53868,59.14832,77.42689,48.72962,108.39731,105.76822,34.467194,34.467194,83.16064,57.699104,47.99356,25.19662,26.526903,26.526903,24.499825,46.666332,88.0206,59.599026,59.583733,54.54144,37.643303,39.126713,227.29488,64.93457,160.36057,174.44688,292.96893,207.05609,78.01687,186.49535,72.06776,68.26419,38.725903,82.333145,40.327198,101.18842,144.14769,116.360245,67.26858,160.38507,109.766136,108.89497,72.041435,156.03374,108.25255,85.66466,150.49019,68.32519,235.623,80.9431,213.95325,130.16151,53.44104,207.93346,133.46872,158.7257,151.86131,83.38579,55.186447,119.381386,100.98204,151.82455,66.52851,53.498085,52.617737,62.946396,80.90038,73.71054,41.42135,150.93094
2021-02-01 02:00:00,43.964077,9.606052,25.857681,79.24008,37.5049,45.844646,127.42536,33.220757,25.32604,36.54285,17.626904,24.146091,42.71826,49.665394,37.35339,42.633305,0.0,49.54955,11.696942,110.09629,86.88657,32.807327,39.06542,93.35189,151.33696,17.147139,122.81219,68.79137,4.1215234,32.766113,4.1543226,62.31484,72.41876,161.18124,13.20032,69.45211,87.5217,44.07918,49.097515,98.39927,113.09043,99.33929,99.33929,99.33929,63.55115,63.55115,63.55115,63.55115,36.01207,52.80128,75.84508,60.360302,104.98196,103.60741,35.31074,35.31074,59.720573,48.865353,38.99571,20.472748,24.153542,24.153542,20.56668,39.17463,83.47396,60.392914,59.369316,46.191128,32.109272,36.915783,256.2396,128.38712,158.7161,205.13962,336.8879,234.94374,122.871315,181.42099,93.72377,66.120056,59.92947,81.10596,31.267515,103.22621,142.84819,111.68272,42.789642,196.24814,129.87665,128.84589,62.508167,245.74263,139.30913,79.682236,130.40723,96.13716,276.39053,105.266106,250.9715,115.31022,84.28564,239.10478,138.02843,148.57915,137.02373,116.40386,78.86232,140.15337,89.46009,147.69353,54.47098,49.762028,48.94316,54.58581,77.82654,92.65217,33.17552,159.79982
2021-02-01 03:00:00,35.481697,7.4905367,27.000847,57.003204,30.268747,34.578304,120.5105,25.056742,28.479004,31.134365,15.018052,24.800093,36.39579,51.776665,35.974983,32.15615,0.0,41.672516,9.837445,90.36307,69.15469,25.97947,31.948334,111.123535,155.54579,13.00692,136.86877,72.46955,3.2637522,25.94683,4.629676,69.44514,57.639484,136.40044,9.164243,40.252026,68.49295,23.298603,38.633293,85.36981,91.82972,60.104504,60.104504,60.104504,36.372406,36.372406,36.372406,36.372406,26.082266,36.65697,50.8361,52.354275,87.30343,69.44414,30.635101,30.635101,32.20857,29.56562,27.048735,14.200586,11.568263,11.568263,15.319138,29.179308,67.08838,43.740448,50.010044,27.947601,19.678726,27.55851,265.5665,239.3037,118.869064,221.05347,358.75266,248.45663,171.26553,151.40813,236.48067,197.6843,95.121544,87.08383,31.756721,114.81279,145.35437,97.08475,25.030863,184.10826,110.563484,109.68599,50.44791,342.53107,140.95016,58.706596,109.6562,183.05516,245.69316,265.6039,223.09727,94.64247,150.73994,254.62317,164.30525,129.17365,77.33774,91.09562,77.483086,174.90768,73.42562,123.26029,22.88679,36.66262,36.05931,37.999214,45.228817,82.763626,34.487175,149.49649
2021-02-01 04:00:00,14.714187,3.0494366,10.274889,21.636234,12.552387,14.324358,68.444435,10.37997,16.997725,15.181927,7.3231936,15.77012,17.747534,25.475727,17.606375,13.320961,0.0,26.211403,6.18761,66.33046,58.661976,22.295786,26.717773,164.07536,142.52708,7.78646,117.34436,62.73817,2.800978,22.267775,3.4098816,51.14822,48.893948,83.34453,5.474435,18.230824,31.852922,19.386858,20.03778,52.010254,46.383274,35.046486,35.046486,35.046486,13.611131,13.611131,13.611131,13.611131,14.583095,21.89774,30.876478,53.152966,53.365334,42.1785,18.663967,18.663967,15.879335,17.23949,14.380093,7.5495486,3.842222,3.842222,9.1480255,17.42481,38.316833,24.45612,28.181341,16.296036,11.952497,15.762642,243.27524,262.05084,93.109245,202.65399,332.42087,230.05873,166.74306,141.50269,253.33762,255.5835,98.8885,90.060036,34.274574,106.99279,143.85806,87.797554,19.326952,173.37717,57.531548,57.074947,20.920645,333.4861,100.456245,31.412981,72.58898,236.23445,184.90207,284.5368,167.89702,69.47173,196.07426,235.93431,242.59886,114.89162,44.58388,42.364384,53.7689,244.51343,53.897636,115.19633,6.6838837,19.617592,19.294771,31.646074,18.746569,78.27577,30.749626,158.7676
2021-02-01 05:00:00,5.162447,1.4805613,7.551851,7.2560616,4.4039836,6.5433273,58.511124,4.7415414,14.620758,8.993971,4.338355,9.041944,10.513871,21.568926,16.036547,6.084978,0.0,21.029507,4.9643426,27.720327,27.074451,10.864913,10.86684,169.69649,163.76349,6.904966,124.04485,68.62284,1.3649387,10.851263,3.0224388,45.336582,22.566183,28.001894,2.6147554,7.0527177,16.39081,17.38182,7.0397954,20.45827,19.451557,17.309029,17.309029,17.309029,3.9850216,3.9850216,3.9850216,3.9850216,6.6080155,10.459022,15.5996475,48.538822,24.101051,21.309742,7.3414836,7.3414836,8.321791,8.514373,6.824389,3.5828044,0.93514764,0.93514764,5.0096774,9.542242,16.904016,11.081765,12.244109,8.048412,5.4936333,7.627515,225.36028,238.61964,113.507545,190.02393,310.80115,212.89554,161.54485,158.86136,230.88672,235.34515,96.92431,73.82137,27.350864,89.7463,146.74217,70.18774,17.987648,171.6959,38.029682,37.727863,7.339972,323.0897,114.4653,11.543696,55.824585,244.12659,194.71292,259.32104,176.80559,29.033104,209.6487,220.5898,250.91017,102.89095,77.54666,21.799776,40.813496,268.18802,22.524492,129.32791,1.7881678,7.209107,7.0904765,25.532484,4.6030293,89.677025,25.925606,150.426
2021-02-01 06:00:00,2.3688436,1.0624608,10.494572,3.2396636,2.0208144,3.7048545,89.80343,2.6846771,18.158113,6.5059175,3.1382115,8.541264,7.6053596,27.496565,24.017593,3.4453356,0.0,34.571316,8.161098,6.1161366,10.244624,5.529313,2.6147635,148.38177,195.07121,3.522067,135.11157,82.878624,0.6946373,5.5223665,1.6523483,24.785223,8.5387535,9.582086,0.9850253,3.6135116,6.183628,14.789092,1.8942311,5.4043612,6.601521,9.155246,9.155246,9.155246,1.1502184,1.1502184,1.1502184,1.1502184,2.9977322,3.9401011,7.4076104,43.731335,10.050107,10.119092,1.9393642,1.9393642,2.7366908,4.5034986,2.505715,1.3155004,0.3952095,0.3952095,2.6744251,5.0941434,6.5690064,5.027252,4.4391356,4.257038,1.9683955,2.8234038,238.27515,226.1008,187.19441,206.1018,313.26028,219.62154,166.12604,213.37479,229.60425,227.28763,105.03026,77.65544,23.311394,100.62648,182.50494,68.16119,13.312176,197.70894,36.697468,36.40622,3.368024,332.25208,159.9882,3.5081441,52.584816,230.914,251.60577,257.88065,228.46614,6.4057837,178.80574,222.33514,219.3946,92.577965,202.18777,8.224225,31.967756,253.61432,4.969742,173.70691,2.2629569,2.1908567,2.1548047,7.63967,0.43726054,98.70176,15.146384,148.2385
2021-02-01 07:00:00,1.1259236,1.0341086,12.501771,2.978809,0.9605036,2.8385346,88.600845,2.056909,21.863298,5.440636,2.6243596,8.161464,6.360055,23.619299,28.28187,2.6397,0.0,54.577488,12.883865,2.3383877,10.600331,8.6312685,1.4344269,133.55714,189.71063,1.0792696,116.27823,85.68563,1.0843302,8.620425,0.7290484,10.935726,8.835231,3.3245375,0.26910982,2.1710668,2.2202811,8.661106,0.4032475,0.49129957,0.7800879,3.8015044,3.8015044,3.8015044,0.8402695,0.8402695,0.8402695,0.8402695,0.9281837,1.0764393,3.125876,47.547985,2.1866152,4.270071,0.17630367,0.17630367,1.2866238,1.8699735,0.7015064,0.36829087,0.66967916,0.66967916,1.0096525,1.9231476,1.1851386,1.5565814,0.5607811,1.7676367,0.6438221,0.73095876,250.4291,215.77524,208.31464,209.93738,314.66324,222.35522,165.36102,231.82399,217.46283,220.4816,107.99015,87.45352,17.830233,120.2105,190.40027,52.01095,7.976267,182.11227,28.720795,28.492853,1.6008393,330.72205,180.82239,1.0040032,45.001427,220.53976,278.74728,244.24397,253.1115,2.449129,144.27425,223.3309,197.47519,69.09725,234.06427,2.9529738,26.070349,242.74263,1.9000859,188.72627,6.971425,0.6270059,0.6166881,2.437893,1.0352552,113.15372,6.159828,139.16881
2021-02-01 08:00:00,1.0402701,0.9726679,16.806526,3.710266,0.8874342,3.2076142,99.74378,2.3243582,30.048029,5.1460524,2.482263,7.931196,6.0156884,26.642193,43.1703,2.9829264,0.0,65.54077,15.471919,19.701717,38.457664,30.43624,5.6961718,85.59822,157.59149,0.28970554,105.78018,76.99869,3.8236482,30.398003,0.17597863,2.6396794,32.053932,0.65873253,0.12382891,1.931253,1.0271426,8.541594,0.3582936,1.3255658,0.8228924,3.2635033,3.2635033,3.2635033,1.2357695,1.2357695,1.2357695,1.2357695,0.31395006,0.49531564,2.0152867,38.39561,0.39550042,2.752962,0.47568154,0.47568154,4.971744,1.605329,0.15008654,0.07879543,0.62739545,0.62739545,0.15857717,0.30205175,0.37738276,0.5265001,0.36616302,1.5174751,0.46667564,0.1867976,261.36038,208.3229,216.33592,214.99884,323.7662,231.48032,167.49747,240.7284,213.96988,216.29204,109.919106,84.253365,17.086456,118.412094,160.27893,42.72508,7.9009147,77.6148,22.40784,22.23,1.4790571,334.99493,181.71773,0.21313211,32.466854,193.75694,294.7043,240.32085,267.60098,20.634747,106.84313,229.79169,126.56398,54.2019,238.94421,1.3660996,21.824883,197.00739,16.008871,195.9753,12.647438,0.13310227,0.13091198,0.42612198,4.2483025,108.42322,1.9937916,135.28722
