t_formated,v_gen_avail_interp,v_load_shed_interp,,v_gen_avail_interp_shift_30min
2/17/2021 8:10,45898.18161,13961.24467,,45386.00799
2/17/2021 8:20,46203.6776,13971.37609,,45439.00235
2/17/2021 8:30,46163.77629,13958.59533,,45729.847
2/17/2021 8:40,46280.98711,13958.59551,,45898.18161
2/17/2021 8:50,46657.86936,13958.59569,,46203.6776
2/17/2021 9:00,46854.06487,13958.59587,,46163.77629
2/17/2021 9:10,46996.72069,13958.59606,,46280.98711
2/17/2021 9:20,47162.56145,13958.59624,,46657.86936
2/17/2021 9:30,47609.58305,13958.59642,,46854.06487
2/17/2021 9:40,47595.55536,13958.5966,,46996.72069
2/17/2021 9:50,47872.21628,13940.04882,,47162.56145
2/17/2021 10:00,48109.91091,13709.83609,,47609.58305
2/17/2021 10:10,48377.99925,13515.00476,,47595.55536
2/17/2021 10:20,48517.65465,13529.34455,,47872.21628
2/17/2021 10:30,48477.44161,13516.25205,,48109.91091
2/17/2021 10:40,48547.89287,13292.85842,,48377.99925
2/17/2021 10:50,48830.32081,12970.41246,,48517.65465
2/17/2021 11:00,49300.41046,12942.04517,,48477.44161
2/17/2021 11:10,49582.21493,12956.38495,,48547.89287
2/17/2021 11:20,50261.47569,12941.7338,,48830.32081
2/17/2021 11:30,50619.96585,12972.90703,,49300.41046
2/17/2021 11:40,50840.67117,12446.39454,,49582.21493
2/17/2021 11:50,50808.25138,12391.84189,,50261.47569
2/17/2021 12:00,51478.47196,11955.41949,,50619.96585
2/17/2021 12:10,51759.02951,11971.0062,,50840.67117
2/17/2021 12:20,52039.58707,11497.79961,,50808.25138
2/17/2021 12:30,52305.18157,10953.83021,,51478.47196
2/17/2021 12:40,52383.11435,10953.8304,,51759.02951
2/17/2021 12:50,52567.97067,10953.83058,,52039.58707
2/17/2021 13:00,52784.93522,10460.04978,,52305.18157
2/17/2021 13:10,52724.77143,10385.23466,,52383.11435
2/17/2021 13:20,52794.71613,9985.362655,,52567.97067
2/17/2021 13:30,52798.02844,9953.176671,,52784.93522
2/17/2021 13:40,52636.864,9952.241662,,52724.77143
2/17/2021 13:50,52436.73326,9952.241844,,52794.71613
2/17/2021 14:00,52065.77424,9952.242025,,52798.02844
2/17/2021 14:10,52339.62959,9471.320108,,52636.864
2/17/2021 14:20,52885.00214,9398.920901,,52436.73326
2/17/2021 14:30,52772.77937,9003.023455,,52065.77424
2/17/2021 14:40,52969.79317,8950.652927,,52339.62959
2/17/2021 14:50,53313.00854,8950.653109,,52885.00214
2/17/2021 15:00,53606.85361,8950.653291,,52772.77937
2/17/2021 15:10,53626.92144,8950.653472,,52969.79317
2/17/2021 15:20,53303.03372,8950.653654,,53313.00854
2/17/2021 15:30,53099.16221,8950.653836,,53606.85361
2/17/2021 15:40,53132.20581,8950.654017,,53626.92144
2/17/2021 15:50,53041.80417,8950.654199,,53303.03372
2/17/2021 16:00,52902.77259,8950.654381,,53099.16221
2/17/2021 16:10,53184.26534,8950.654563,,53132.20581
2/17/2021 16:20,53196.73473,8601.516679,,53041.80417
2/17/2021 16:30,53143.11728,8396.086517,,52902.77259
2/17/2021 16:40,52641.03667,8035.18081,,53184.26534
2/17/2021 16:50,52461.98669,7961.534681,,53196.73473
2/17/2021 17:00,52606.31805,7563.766853,,53143.11728
2/17/2021 17:10,52453.57033,7073.10336,,52641.03667
2/17/2021 17:20,52419.28017,6935.942159,,52461.98669
2/17/2021 17:30,52587.38098,6526.17271,,52606.31805
2/17/2021 17:40,52556.13018,6059.356594,,52453.57033
2/17/2021 17:50,52596.96705,5945.886905,,52419.28017
2/17/2021 18:00,52780.26472,5945.887086,,52587.38098
2/17/2021 18:10,52802.08603,5945.887268,,52556.13018
2/17/2021 18:20,52737.09042,5945.88745,,52596.96705
2/17/2021 18:30,52830.76559,5945.887632,,52780.26472
2/17/2021 18:40,53063.00493,5945.887813,,52802.08603
2/17/2021 18:50,53370.3713,5945.887995,,52737.09042
2/17/2021 19:00,53368.5011,5945.888177,,52830.76559
2/17/2021 19:10,53084.20314,5945.888358,,53063.00493
2/17/2021 19:20,53004.71207,5945.88854,,53370.3713
2/17/2021 19:30,53236.63968,5647.562714,,53368.5011
2/17/2021 19:40,53444.25232,5405.036633,,53084.20314
2/17/2021 19:50,53507.22204,5106.399076,,53004.71207
2/17/2021 20:00,53622.75731,4944.299442,,53236.63968
2/17/2021 20:10,53847.94375,4635.063052,,53444.25232
2/17/2021 20:20,53952.37362,4132.553803,,53507.22204
2/17/2021 20:30,53958.60841,3936.163823,,53622.75731
2/17/2021 20:40,53958.6086,3942.710344,,53847.94375
2/17/2021 20:50,53986.43072,3942.710526,,53952.37362
2/17/2021 21:00,54137.23049,3680.857158,,53958.60841
2/17/2021 21:10,54156.55795,3416.198217,,53958.6086
2/17/2021 21:20,54136.60739,3127.536034,,53986.43072
2/17/2021 21:30,54106.36972,2941.121427,,54137.23049
2/17/2021 21:40,54062.61075,2941.121609,,54156.55795
2/17/2021 21:50,54122.26834,2941.121791,,54136.60739
2/17/2021 22:00,54123.20371,2941.121973,,54106.36972
2/17/2021 22:10,54085.79624,2941.122154,,54062.61075
2/17/2021 22:20,54116.96946,2941.122336,,54122.26834
2/17/2021 22:30,54260.67737,2941.122518,,54123.20371
2/17/2021 22:40,54412.49026,2665.553012,,54085.79624
2/17/2021 22:50,54467.04327,2174.577789,,54116.96946
2/17/2021 23:00,54468.29037,1939.533238,,54260.67737
2/17/2021 23:10,54451.45711,1745.948832,,54412.49026
2/17/2021 23:20,54371.30361,1444.700533,,54467.04327
2/17/2021 23:30,54186.79835,1165.195431,,54468.29037
2/17/2021 23:40,53928.06229,952.2837388,,54451.45711
2/17/2021 23:50,53873.19791,763.9987495,,54371.30361
2/18/2021 0:00,54067.09441,289.8784667,,54186.79835
2/18/2021 0:10,54112.29551,0,,53928.06229
2/18/2021 0:20,54176.82388,0,,53873.19791
2/18/2021 0:30,54330.81889,0,,54067.09441
2/18/2021 0:40,54561.49958,0,,54112.29551
2/18/2021 0:50,54675.90482,0,,54176.82388
2/18/2021 1:00,54664.09822,0,,54330.81889
2/18/2021 1:10,54569.60512,0,,54561.49958
2/18/2021 1:20,54501.33634,0,,54675.90482
2/18/2021 1:30,54518.79342,0,,54664.09822
2/18/2021 1:40,54626.3406,0,,54569.60512
2/18/2021 1:50,54642.23903,0,,54501.33634
2/18/2021 2:00,54962.07462,0,,54518.79342
2/18/2021 2:10,55373.55895,0,,54626.3406
2/18/2021 2:20,55443.38674,0,,54642.23903
2/18/2021 2:30,55713.03373,0,,54962.07462
2/18/2021 2:40,55993.59129,0,,55373.55895
2/18/2021 2:50,56023.51759,0,,55443.38674
2/18/2021 3:00,56088.98116,0,,55713.03373
2/18/2021 3:10,56084.61712,0,,55993.59129
2/18/2021 3:20,56077.13577,0,,56023.51759
2/18/2021 3:30,56049.23608,0,,56088.98116
2/18/2021 3:40,55877.62867,0,,56084.61712
2/18/2021 3:50,55739.22054,0,,56077.13577
2/18/2021 4:00,55780.36914,0,,56049.23608
2/18/2021 4:10,55948.39202,0,,55877.62867
2/18/2021 4:20,56106.20572,0,,55739.22054
2/18/2021 4:30,56280.697,0,,55780.36914
2/18/2021 4:40,56428.4574,0,,55948.39202
2/18/2021 4:50,56359.87689,0,,56106.20572
2/18/2021 5:00,56234.87318,0,,56280.697
2/18/2021 5:10,56282.41225,0,,56428.4574
2/18/2021 5:20,56476.46461,0,,56359.87689
2/18/2021 5:30,56610.8206,0,,56234.87318
2/18/2021 5:40,56852.72359,0,,56282.41225
2/18/2021 5:50,57007.34205,0,,56476.46461
2/18/2021 6:00,56840.1768,0,,56610.8206
2/18/2021 6:10,56521.66643,0,,56852.72359
2/18/2021 6:20,56472.10148,0,,57007.34205
2/18/2021 6:30,56581.83076,0,,56840.1768
2/18/2021 6:40,56577.15499,0,,56521.66643
2/18/2021 6:50,56542.0855,0,,56472.10148
2/18/2021 7:00,56657.5818,0,,56581.83076
2/18/2021 7:10,56908.52497,0,,56577.15499
2/18/2021 7:20,57295.07086,0,,56542.0855
2/18/2021 7:30,57447.81895,0,,56657.5818
2/18/2021 7:40,57309.83946,0,,56908.52497
2/18/2021 7:50,57233.66052,0,,57295.07086
2/18/2021 8:00,57246.75338,0,,57447.81895
2/18/2021 8:10,57464.34139,0,,57309.83946
2/18/2021 8:20,57668.21326,0,,57233.66052
2/18/2021 8:30,57933.1843,0,,57246.75338
2/18/2021 8:40,58163.86499,0,,57464.34139
2/18/2021 8:50,58359.9436,0,,57668.21326
2/18/2021 9:00,58235.25161,0,,57933.1843
2/18/2021 9:10,58297.59788,0,,58163.86499
2/18/2021 9:20,58482.14247,0,,58359.9436
2/18/2021 9:30,58934.77521,0,,58235.25161
2/18/2021 9:40,59168.57321,0,,58297.59788
2/18/2021 9:50,59142.69976,0,,58482.14247
2/18/2021 10:00,59231.23138,0,,58934.77521
2/18/2021 10:10,59310.09936,0,,59168.57321
2/18/2021 10:20,59636.28645,0,,59142.69976
2/18/2021 10:30,59844.71739,0,,59231.23138
2/18/2021 10:40,59944.78303,0,,59310.09936
2/18/2021 10:50,60081.32113,0,,59636.28645
2/18/2021 11:00,60095.34918,0,,59844.71739
2/18/2021 11:10,60328.52372,0,,59944.78303
2/18/2021 11:20,60679.53235,0,,60081.32113
2/18/2021 11:30,61094.13398,0,,60095.34918
2/18/2021 11:40,61473.82181,0,,60328.52372
2/18/2021 11:50,61687.04559,0,,60679.53235
2/18/2021 12:00,62384.69845,0,,61094.13398
2/18/2021 12:10,62877.85615,0,,61473.82181
2/18/2021 12:20,63356.67425,0,,61687.04559
2/18/2021 12:30,63499.44696,0,,62384.69845
2/18/2021 12:40,63411.22743,0,,62877.85615
2/18/2021 12:50,63492.27752,0,,63356.67425
2/18/2021 13:00,63605.12411,0,,63499.44696
2/18/2021 13:10,63599.20142,0,,63411.22743
2/18/2021 13:20,63331.11344,0,,63492.27752
2/18/2021 13:30,63380.67876,0,,63605.12411
2/18/2021 13:40,63682.39502,0,,63599.20142
2/18/2021 13:50,63864.173,0,,63331.11344
2/18/2021 14:00,64101.71176,0,,63380.67876
2/18/2021 14:10,63857.31529,0,,63682.39502
2/18/2021 14:20,63740.41657,0,,63864.173
2/18/2021 14:30,64093.76318,0,,64101.71176
2/18/2021 14:40,64497.29838,0,,63857.31529
2/18/2021 14:50,64536.88832,0,,63740.41657
2/18/2021 15:00,64571.17885,0,,64093.76318
2/18/2021 15:10,64550.91656,0,,64497.29838
2/18/2021 15:20,64260.69572,0,,64536.88832
2/18/2021 15:30,64115.74126,0,,64571.17885
2/18/2021 15:40,64287.19317,0,,64550.91656
2/18/2021 15:50,64753.54205,0,,64260.69572
2/18/2021 16:00,65098.62781,0,,64115.74126
2/18/2021 16:10,65161.59753,0,,64287.19317
2/18/2021 16:20,65384.17323,0,,64753.54205
2/18/2021 16:30,65634.49294,0,,65098.62781
2/18/2021 16:40,65717.41341,0,,65161.59753
2/18/2021 16:50,65742.66375,0,,65384.17323
2/18/2021 17:00,65576.27783,0,,65634.49294
2/18/2021 17:10,65179.67899,0,,65717.41341
2/18/2021 17:20,64814.64285,0,,65742.66375
2/18/2021 17:30,64605.78365,0,,65576.27783
2/18/2021 17:40,64375.10333,0,,65179.67899
2/18/2021 17:50,63957.30682,0,,64814.64285
2/18/2021 18:00,63667.78738,0,,64605.78365
2/18/2021 18:10,63617.91069,0,,64375.10333
2/18/2021 18:20,63572.39824,0,,63957.30682
2/18/2021 18:30,63436.79569,0,,63667.78738
2/18/2021 18:40,63414.77991,0,,63617.91069
2/18/2021 18:50,63352.31711,0,,63572.39824
2/18/2021 19:00,63259.10989,0,,63436.79569
2/18/2021 19:10,63283.42505,0,,63414.77991
2/18/2021 19:20,63454.87696,0,,63352.31711
2/18/2021 19:30,63545.27896,0,,63259.10989
2/18/2021 19:40,63506.00111,0,,63283.42505
2/18/2021 19:50,63467.03499,0,,63454.87696
2/18/2021 20:00,63447.08443,0,,63545.27896
2/18/2021 20:10,63562.11313,0,,63506.00111
2/18/2021 20:20,63735.39646,0,,63467.03499
2/18/2021 20:30,63824.90223,0,,63447.08443
2/18/2021 20:40,63770.97305,0,,63562.11313
2/18/2021 20:50,63708.62715,0,,63735.39646
2/18/2021 21:00,63639.73491,0,,63824.90223
2/18/2021 21:10,63586.35126,0,,63770.97305
2/18/2021 21:20,63549.64519,0,,63708.62715
2/18/2021 21:30,63493.84562,0,,63639.73491
2/18/2021 21:40,63453.32085,0,,63586.35126
2/18/2021 21:50,63410.30224,0,,63549.64519
2/18/2021 22:00,63346.55355,0,,63493.84562
2/18/2021 22:10,63387.85801,0,,63453.32085
2/18/2021 22:20,63489.79404,0,,63410.30224
2/18/2021 22:30,63421.83699,0,,63346.55355
2/18/2021 22:40,63370.40165,0,,63387.85801
2/18/2021 22:50,63338.60533,0,,63489.79404
2/18/2021 23:00,63190.8453,0,,63421.83699
2/18/2021 23:10,62967.6465,0,,63370.40165
2/18/2021 23:20,62799.93572,0,,63338.60533
2/18/2021 23:30,62720.44464,0,,63190.8453
2/18/2021 23:40,62696.05192,0,,62967.6465
2/18/2021 23:50,62748.50074,0,,62799.93572
2/19/2021 0:00,62795.26049,0,,62720.44464
2/19/2021 0:10,62724.18614,0,,62696.05192
2/19/2021 0:20,62626.6147,0,,62748.50074
2/19/2021 0:30,62539.72003,0,,62795.26049
2/19/2021 0:40,62558.3461,0,,62724.18614
2/19/2021 0:50,62663.39943,0,,62626.6147
2/19/2021 1:00,62730.73338,0,,62539.72003
2/19/2021 1:10,62722.00511,0,,62558.3461
2/19/2021 1:20,62767.59587,0,,62663.39943
2/19/2021 1:30,62900.93873,0,,62730.73338
2/19/2021 1:40,62949.25713,0,,62722.00511
2/19/2021 1:50,63049.01105,0,,62767.59587
2/19/2021 2:00,63100.13502,0,,62900.93873
2/19/2021 2:10,63076.28782,0,,62949.25713
2/19/2021 2:20,62928.99538,0,,63049.01105
2/19/2021 2:30,62822.38376,0,,63100.13502
2/19/2021 2:40,62861.66197,0,,63076.28782
2/19/2021 2:50,62861.66216,0,,62928.99538
2/19/2021 3:00,62861.66234,0,,62822.38376
2/19/2021 3:10,62864.15636,0,,62861.66197
2/19/2021 3:20,62866.65039,0,,62861.66216
2/19/2021 3:30,62775.62529,0,,62861.66234
2/19/2021 3:40,62593.26318,0,,62864.15636
2/19/2021 3:50,62457.5827,0,,62866.65039
2/19/2021 4:00,62364.14169,0,,62775.62529
2/19/2021 4:10,62164.6344,0,,62593.26318
2/19/2021 4:20,61746.29237,0,,62457.5827
2/19/2021 4:30,61698.28606,0,,62364.14169
2/19/2021 4:40,61395.05048,0,,62164.6344
2/19/2021 4:50,61302.3888,0,,61746.29237
2/19/2021 5:00,61305.50628,0,,61698.28606
2/19/2021 5:10,61586.6873,0,,61395.05048
2/19/2021 5:20,61509.37834,0,,61302.3888
2/19/2021 5:30,61462.61896,0,,61305.50628
2/19/2021 5:40,61444.22705,0,,61586.6873
2/19/2021 5:50,61380.01076,0,,61509.37834
2/19/2021 6:00,61224.14574,0,,61462.61896
2/19/2021 6:10,61115.04027,0,,61444.22705
2/19/2021 6:20,61036.48439,0,,61380.01076
2/19/2021 6:30,61240.04453,0,,61224.14574
2/19/2021 6:40,61349.15036,0,,61115.04027
2/19/2021 6:50,61661.92006,0,,61036.48439
2/19/2021 7:00,61978.84616,0,,61240.04453
2/19/2021 7:10,62295.77227,0,,61349.15036
2/19/2021 7:20,62275.41905,0,,61661.92006
2/19/2021 7:30,62378.17337,0,,61978.84616
2/19/2021 7:40,62692.39781,0,,62295.77227
2/19/2021 7:50,63077.07333,0,,62275.41905
2/19/2021 8:00,63186.17915,0,,62378.17337
2/19/2021 8:10,63400.44204,0,,62692.39781
2/19/2021 8:20,63633.2954,0,,63077.07333
2/19/2021 8:30,64386.03007,0,,63186.17915
2/19/2021 8:40,64702.74835,0,,63400.44204
2/19/2021 8:50,65381.07392,0,,63633.2954
2/19/2021 9:00,65472.95664,0,,64386.03007
2/19/2021 9:10,65482.6984,0,,64702.74835
2/19/2021 9:20,65806.58648,0,,65381.07392
2/19/2021 9:30,65958.08764,0,,65472.95664
2/19/2021 9:40,66131.09821,0,,65482.6984
2/19/2021 9:50,65890.28664,0,,65806.58648
2/19/2021 10:00,66201.23791,0,,65958.08764
2/19/2021 10:10,65921.92764,0,,66131.09821
2/19/2021 10:20,65248.59013,0,,65890.28664
2/19/2021 10:30,65221.15803,0,,66201.23791
2/19/2021 10:40,65514.02894,0,,65921.92764
2/19/2021 10:50,65330.8875,0,,65248.59013
2/19/2021 11:00,64630.11771,0,,65221.15803
2/19/2021 11:10,63973.61364,0,,65514.02894
2/19/2021 11:20,63861.7026,0,,65330.8875
2/19/2021 11:30,63676.45698,0,,64630.11771
2/19/2021 11:40,63490.43204,0,,63973.61364
2/19/2021 11:50,63438.37324,0,,63861.7026
2/19/2021 12:00,63849.23411,0,,63676.45698
2/19/2021 12:10,64109.52919,0,,63490.43204
2/19/2021 12:20,64025.55699,0,,63438.37324
2/19/2021 12:30,63817.43815,0,,63849.23411
2/19/2021 12:40,63588.31648,0,,64109.52919
2/19/2021 12:50,63619.4897,0,,64025.55699
2/19/2021 13:00,63497.60329,0,,63817.43815
2/19/2021 13:10,63158.44078,0,,63588.31648
2/19/2021 13:20,63089.54854,0,,63619.4897
2/19/2021 13:30,63136.62001,0,,63497.60329
2/19/2021 13:40,63247.59622,0,,63158.44078
2/19/2021 13:50,63384.13433,0,,63089.54854
2/19/2021 14:00,63434.01138,0,,63136.62001
2/19/2021 14:10,63473.91305,0,,63247.59622
2/19/2021 14:20,63391.30467,0,,63384.13433
2/19/2021 14:30,63070.22253,0,,63434.01138
2/19/2021 14:40,62685.54737,0,,63473.91305
2/19/2021 14:50,62360.88033,0,,63391.30467
2/19/2021 15:00,62194.88406,0,,63070.22253
2/19/2021 15:10,62162.15255,0,,62685.54737
2/19/2021 15:20,62153.42428,0,,62360.88033
2/19/2021 15:30,62179.92155,0,,62194.88406
2/19/2021 15:40,62261.51717,0,,62162.15255
2/19/2021 15:50,62375.06515,0,,62153.42428
2/19/2021 16:00,62440.84045,0,,62179.92155
2/19/2021 16:10,62342.95728,0,,62261.51717
2/19/2021 16:20,62171.50574,0,,62375.06515
2/19/2021 16:30,61923.68024,0,,62440.84045
2/19/2021 16:40,61602.90982,0,,62342.95728
2/19/2021 16:50,61322.35263,0,,62171.50574
2/19/2021 17:00,60862.23872,0,,61923.68024
2/19/2021 17:10,60193.26543,0,,61602.90982
2/19/2021 17:20,59488.59901,0,,61322.35263
2/19/2021 17:30,58705.68825,0,,60862.23872
2/19/2021 17:40,57921.37471,0,,60193.26543
2/19/2021 17:50,57149.53038,0,,59488.59901
2/19/2021 18:00,56517.34128,0,,58705.68825
2/19/2021 18:10,56013.50717,0,,57921.37471
2/19/2021 18:20,55616.75247,0,,57149.53038
2/19/2021 18:30,55794.43899,0,,56517.34128
2/19/2021 18:40,56053.17542,0,,56013.50717
2/19/2021 18:50,56251.12441,0,,55616.75247
2/19/2021 19:00,56619.62891,0,,55794.43899
2/19/2021 19:10,57092.48517,0,,56053.17542
2/19/2021 19:20,57493.68239,0,,56251.12441
2/19/2021 19:30,57763.01765,0,,56619.62891
2/19/2021 19:40,58118.70224,0,,57092.48517
2/19/2021 19:50,58304.18202,0,,57493.68239
2/19/2021 20:00,58698.20944,0,,57763.01765
2/19/2021 20:10,58982.50777,0,,58118.70224
2/19/2021 20:20,59127.77432,0,,58304.18202
2/19/2021 20:30,59274.2878,0,,58698.20944
2/19/2021 20:40,59526.36099,0,,58982.50777
2/19/2021 20:50,60055.17285,0,,59127.77432
2/19/2021 21:00,60363.78615,0,,59274.2878
2/19/2021 21:10,60476.00928,0,,59526.36099
2/19/2021 21:20,60744.40935,0,,60055.17285
2/19/2021 21:30,60930.04499,0,,60363.78615
2/19/2021 21:40,60945.1641,0,,60476.00928
2/19/2021 21:50,60950.4637,0,,60744.40935
2/19/2021 22:00,60951.08734,0,,60930.04499
2/19/2021 22:10,60728.20027,0,,60945.1641
2/19/2021 22:20,60873.73959,0,,60950.4637
2/19/2021 22:30,60807.06843,0,,60951.08734
2/19/2021 22:40,60829.20147,0,,60728.20027
2/19/2021 22:50,60966.36304,0,,60873.73959
2/19/2021 23:00,61028.7093,0,,60807.06843
2/19/2021 23:10,61059.88253,0,,60829.20147
2/19/2021 23:20,60953.89437,0,,60966.36304
2/19/2021 23:30,60937.06111,0,,61028.7093
2/19/2021 23:40,60873.46828,0,,61059.88253
2/19/2021 23:50,60982.26238,0,,60953.89437
