date,accum_confirm,new_confirm,infect_rate,accum_death,new_death,fatal_rate
2020-05-14,403970,8910,0.6,23509,681,5.82
2020-05-15,412085,8116,0.62,24101,592,5.85
2020-05-16,419247,7161,0.63,24467,366,5.84
2020-05-17,425193,5946,0.64,24735,268,5.82
2020-05-18,433037,7845,0.65,24987,252,5.77
2020-05-19,440019,6982,0.66,25554,566,5.81
2020-05-20,447134,7115,0.67,26151,598,5.85
2020-05-21,454981,7847,0.68,26562,410,5.84
2020-05-22,462473,7493,0.69,27091,529,5.86
2020-05-23,468882,6408,0.7,27475,384,5.86
2020-05-24,474883,6002,0.71,27695,220,5.83
2020-05-25,480948,6065,0.72,27847,152,5.79
2020-05-26,487150,6201,0.73,28048,200,5.76
2020-05-27,491895,4745,0.74,28581,534,5.81
2020-05-28,498565,6670,0.75,28980,399,5.81
2020-05-29,505848,7282,0.76,29394,414,5.81
2020-05-30,512234,6386,0.77,29732,338,5.8
2020-05-31,517063,4829,0.77,29937,204,5.79
2020-06-01,521564,4502,0.78,30094,157,5.77
2020-06-02,526657,5093,0.79,30432,338,5.78
2020-06-03,531161,4504,0.79,30817,385,5.8
2020-06-04,536100,4938,0.8,31198,381,5.82
2020-06-05,541189,5089,0.81,31484,286,5.82
2020-06-06,546073,4884,0.82,31719,235,5.81
2020-06-07,549935,3862,0.82,31890,171,5.8
2020-06-08,553191,3256,0.83,32004,113,5.79
2020-06-09,556658,3467,0.83,32323,319,5.81
2020-06-10,560162,3504,0.84,32594,271,5.82
2020-06-11,563805,3644,0.84,32857,263,5.83
2020-06-12,567244,3438,0.85,33110,254,5.84
2020-06-13,571099,3855,0.85,33380,270,5.84
2020-06-14,573711,2612,0.86,33489,109,5.84
2020-06-15,576432,2722,0.86,33634,145,5.83
2020-06-16,579220,2788,0.87,33864,230,5.85
2020-06-17,582481,3261,0.87,34108,244,5.86
2020-06-18,585755,3275,0.88,34285,177,5.85
2020-06-19,589356,3600,0.88,34452,167,5.85
2020-06-20,592719,3364,0.89,34579,127,5.83
2020-06-21,595892,3172,0.89,34648,69,5.81
2020-06-22,599060,3169,0.9,34760,112,5.8
2020-06-23,602639,3578,0.9,34960,200,5.8
2020-06-24,605884,3245,0.91,35167,208,5.8
2020-06-25,609271,3387,0.91,37091,1924,6.09
2020-06-26,613759,4488,0.92,37263,172,6.07
2020-06-27,617755,3996,0.92,37409,146,6.06
2020-06-28,621138,3383,0.93,37495,86,6.04
2020-06-29,624614,3476,0.93,37575,80,6.02
2020-06-30,628616,4002,0.94,37726,151,6.0
2020-07-01,632616,4000,0.95,37905,179,5.99
2020-07-02,636403,3787,0.95,38062,157,5.98
2020-07-03,642624,6221,0.96,38239,177,5.95
2020-07-04,646499,3876,0.97,38310,72,5.93
2020-07-05,650074,3574,0.97,38367,57,5.9
2020-07-06,654487,4414,0.98,38434,66,5.87
2020-07-07,659043,4555,0.98,38620,186,5.86
2020-07-08,664236,5194,0.99,38793,173,5.84
2020-07-09,669378,5141,1.0,39032,239,5.83
2020-07-10,675745,6368,1.01,39185,153,5.8
2020-07-11,681644,5899,1.02,39315,130,5.77
2020-07-12,686922,5278,1.03,39374,59,5.73
2020-07-13,691774,4852,1.03,39453,79,5.7
2020-07-14,697546,5772,1.04,39560,108,5.67
2020-07-15,704081,6535,1.05,39702,142,5.64
2020-07-16,709964,5882,1.06,39834,132,5.61
2020-07-17,716778,6814,1.07,39934,100,5.57
2020-07-18,723256,6478,1.08,40054,120,5.54
