,Restaurant_Recreaction,Grocery_Pharmacy,Retail
2020-05-03,47104.0,27178.0,93126.0
2020-05-04,50657.0,29060.0,108852.0
2020-05-05,51525.0,30117.0,110343.0
2020-05-06,58242.0,30979.0,119458.0
2020-05-07,59323.0,31646.0,121444.0
2020-05-08,60949.0,33876.0,128187.0
2020-05-09,64409.0,39971.0,136796.0
2020-05-10,48732.0,29055.0,99189.0
2020-05-11,52023.0,29146.0,110321.0
2020-05-12,59066.0,30392.0,119614.0
2020-05-13,60225.0,30611.0,121441.0
2020-05-14,54158.0,28357.0,111806.0
2020-05-15,67286.0,31735.0,131011.0
2020-05-16,63891.0,33185.0,126577.0
2020-05-17,40337.0,25735.0,85494.0
2020-05-18,58175.0,31213.0,121028.0
2020-05-19,57335.0,29991.0,118468.0
2020-05-20,64587.0,32165.0,128789.0
2020-05-21,64277.0,32111.0,127404.0
2020-05-22,72585.0,35931.0,143410.0
2020-05-23,64864.0,35643.0,131279.0
2020-05-24,60162.0,32524.0,114970.0
2020-05-25,54343.0,28027.0,104194.0
2020-05-26,66329.0,31769.0,130765.0
2020-05-27,67784.0,31792.0,132604.0
2020-05-28,68590.0,31869.0,134357.0
2020-05-29,80905.0,35445.0,154688.0
2020-05-30,77645.0,35813.0,148438.0
2020-05-31,58739.0,25529.0,107684.0
2020-06-01,71568.0,32358.0,132792.0
2020-06-02,73440.0,32177.0,133506.0
2020-06-03,79111.0,32947.0,144192.0
2020-06-04,83565.0,34150.0,150652.0
2020-06-05,91536.0,37292.0,166791.0
2020-06-06,85455.0,37438.0,154786.0
2020-06-07,71531.0,31579.0,124656.0
2020-06-08,84621.0,36451.0,159374.0
2020-06-09,77875.0,33964.0,151675.0
2020-06-10,80725.0,34643.0,156084.0
2020-06-11,91434.0,36127.0,168418.0
2020-06-12,91349.0,35768.0,168211.0
2020-06-13,87029.0,35896.0,162634.0
2020-06-14,76059.0,32612.0,138079.0
2020-06-15,80520.0,33278.0,154829.0
2020-06-16,80616.0,31951.0,152001.0
2020-06-17,85345.0,33352.0,158831.0
2020-06-18,90764.0,36391.0,171222.0
2020-06-19,92432.0,36247.0,174330.0
2020-06-20,88221.0,41270.0,177871.0
2020-06-21,70161.0,31640.0,131097.0
2020-06-22,78257.0,32163.0,152071.0
2020-06-23,87603.0,35400.0,165754.0
2020-06-24,89822.0,35704.0,169418.0
2020-06-25,95008.0,36554.0,176159.0
2020-06-26,87832.0,35135.0,171526.0
2020-06-27,96490.0,38421.0,180690.0
2020-06-28,80255.0,32774.0,146033.0
