date,completely_home_device_count_percentage,median_home_dwell_time_percentage,part_time_work_behavior_devices_percentage,full_time_work_behavior_devices_percentage,completely_home_device_count,device_count,part_time_work_behavior_devices,full_time_work_behavior_devices
2020-04-25,47.61421946359613,70.34722222222223,3.549135088430816,2.5806280968418824,108010.0,226843.0,8051.0,5854.0
2020-04-26,45.753631557905024,72.29166666666667,3.1495713206876634,2.351294922482342,102996.0,225109.0,7090.0,5293.0
2020-04-27,43.545288431981966,60.34722222222222,4.70729874654189,3.390228491410226,101997.0,234231.0,11026.0,7941.0
2020-04-28,44.17525707133062,62.22222222222222,4.061876545952435,3.0160757692915636,103405.0,234078.0,9508.0,7060.0
2020-04-29,41.65888598117732,55.41666666666667,3.883767517501063,2.9233460016043553,95036.0,228128.0,8860.0,6669.0
2020-04-30,45.89278860873577,60.416666666666664,3.969865931857678,3.241094106435185,106424.0,231896.0,9206.0,7516.0
2020-05-01,44.40100221896519,57.36111111111111,5.3771012617805765,3.9138943248532287,108453.0,244257.0,13134.0,9560.0
2020-05-02,40.950943708267005,60.69444444444444,3.5900192256010586,2.280197630909805,99046.0,241864.0,8683.0,5515.0
2020-05-03,45.83860745289201,71.59722222222223,3.0545007316438197,2.304902462452757,102122.0,222785.0,6805.0,5135.0
2020-05-04,46.442407595139045,61.80555555555556,4.252705789316496,3.3268694448767726,110408.0,237730.0,10110.0,7909.0
2020-05-05,47.04453816173809,62.98611111111111,4.136047206579291,3.36877193868532,111775.0,237593.0,9827.0,8004.0
2020-05-06,43.8772079121609,59.93055555555556,4.210133045517757,3.1690155461923246,105698.0,240894.0,10142.0,7634.0
2020-05-07,44.48486509607518,59.02777777777778,5.212602937695442,3.8255655084488853,107120.0,240800.0,12552.0,9212.0
2020-05-08,43.43213181493566,59.791666666666664,4.307590990536386,3.135009386639754,101563.0,233842.0,10073.0,7331.0
2020-05-09,40.91640986618347,61.94444444444444,3.8883727187498685,2.4274477325182984,97325.0,237862.0,9249.0,5774.0
2020-05-10,47.27137951894485,70.41666666666667,3.3250402583349667,2.407405829577309,110962.0,234733.0,7805.0,5651.0
2020-05-11,44.58482017729176,60.83333333333333,4.038219384959066,3.032115829502052,106576.0,239040.0,9653.0,7248.0
2020-05-12,43.004032763068906,59.72222222222222,4.619726306473295,3.3001026976930596,103011.0,239537.0,11066.0,7905.0
2020-05-13,42.96027667236764,58.75,4.967411995579293,3.562618974580936,102233.0,237970.0,11821.0,8478.0
2020-05-14,44.70684275301362,60.62499999999999,3.7522635825311514,2.762710249004438,107887.0,241320.0,9055.0,6667.0
2020-05-15,40.502913114638034,56.875,4.80799263704549,3.35913976703412,97256.0,240120.0,11545.0,8066.0
2020-05-16,39.20921812351315,60.138888888888886,3.4229307511884306,2.17868476174947,93781.0,239180.0,8187.0,5211.0
2020-05-17,51.47065862531113,69.09722222222221,3.1993905163060816,2.4323505009892146,129039.0,250703.0,8021.0,6098.0
2020-05-18,44.1226885313238,57.77777777777777,4.620172673918024,3.346445808352488,111716.0,253193.0,11698.0,8473.0
2020-05-19,45.410956409851785,59.583333333333336,3.9984947985579202,2.9768190885438797,112230.0,247142.0,9882.0,7357.0
2020-05-20,40.999420336205,57.22222222222222,4.926742489356173,3.5575366287553223,102558.0,250144.0,12324.0,8899.0
2020-05-21,39.679894862828846,55.486111111111114,4.500402869368629,3.1048320856116964,101448.0,255665.0,11506.0,7938.0
2020-05-22,37.63605435733851,52.84722222222222,4.643559367624272,3.005413760574639,99343.0,263956.0,12257.0,7933.0
2020-05-23,40.6769435205798,56.25,4.004841856859743,2.4087092327489756,106526.0,261882.0,10488.0,6308.0
