UTC,12875,12876,12877,12879,12880,12881,12882,12883,12884,12885,12886,12893,12898,12899,12910,12911,12912,12913,12914,12918,12919,12922,12925,12926,12927,12928,12929,12933,12934,12935,12936,12937,12947,12948,12949,12950,12951,12952,12953,12954,12958,12959,12960,12961,12962,12963,12964,12965,12966,12967,12968,12969,12970,12971,12972,12973,12974,12975,12976,12979,12980,12981,12982,12983,12985,12986,12987,12988,12992,12993,12994,13000,13025,13034,13035,13040,13041,13042,13043,13054,13055,13056,13079,13080,13084,13085,13116,14020,14021,14022,14023,14024,14025,14026,14027,14028,14029,14030,14031,14032,14033,14034,14035,14036,14037,14038,14039,14040,14041,14042,14043,14044,14045,14046,14047,14048,14049
2021-02-01 00:00:00,48.93149,6.7421083,8.561518,53.726295,41.742504,30.456985,39.103603,22.070278,18.551083,26.22578,12.650335,17.90773,30.657701,21.194134,15.49561,28.323524,0.0,20.648348,4.874364,89.33937,103.98528,29.714346,42.069954,55.579197,75.075516,12.321301,68.46507,33.74438,3.7329578,29.677015,4.0487666,60.7315,86.67031,151.35951,20.066223,102.0667,61.136433,101.92762,54.579334,99.379395,129.62805,146.17195,146.17195,146.17195,59.065037,59.065037,59.065037,59.065037,47.27825,80.26489,106.415596,50.809803,119.2414,145.36795,35.662464,35.662464,97.10173,71.90251,58.67915,30.806553,29.707922,29.707922,29.006796,55.25104,100.477936,79.28651,65.721016,67.967545,51.423115,49.87226,236.514,74.63543,151.03345,147.64954,224.52124,182.02477,56.51674,194.9275,89.56763,87.14243,30.573925,140.89607,74.74096,167.78993,212.42558,205.96844,134.8768,127.89777,93.71944,92.97563,69.57084,113.03348,102.07657,73.9726,92.64875,52.889812,197.65512,100.59812,179.4772,93.570305,40.76088,159.353,82.178406,290.99194,163.39862,81.311455,40.318604,76.67361,72.5938,158.6891,96.11882,46.196327,45.43614,57.909348,92.50743,66.196266,50.94918
2021-02-01 01:00:00,49.58576,7.5404434,12.411059,64.4769,42.30065,34.819904,69.28275,25.231815,16.604818,28.741325,13.863741,16.741287,33.59835,29.818846,19.551743,32.38083,0.0,30.258184,7.142916,72.61058,78.78575,22.940453,32.624794,52.740772,90.70287,12.427447,66.20192,40.34339,2.8819664,22.911633,3.1402154,47.103237,65.66684,125.4989,17.673317,82.981186,74.9335,83.73138,60.602203,114.795944,133.65698,140.19247,140.19247,140.19247,72.452576,72.452576,72.452576,72.452576,42.475346,70.69327,92.53956,58.24098,129.555,126.412735,41.194717,41.194717,99.392456,68.96118,57.361248,30.114655,31.704592,31.704592,29.281855,55.774963,105.20102,71.23194,71.21366,65.18719,44.99076,46.763718,267.5979,76.4485,188.79506,205.3791,344.91702,243.77045,91.85051,219.56395,84.84653,80.36852,45.592625,135.73808,66.485214,166.82373,237.64828,191.83667,110.90197,93.707924,107.41916,106.56662,70.50108,183.70102,105.937935,83.833,87.92667,80.44034,277.4027,95.2956,251.8906,76.04926,62.916992,244.80338,77.98156,261.68225,178.78874,99.66155,54.006477,69.75077,59.00062,178.74547,79.51396,52.35421,51.492683,36.77759,96.691025,88.09783,40.535694
2021-02-01 02:00:00,43.02406,9.40066,25.304804,77.54581,36.702988,44.86441,124.7008,32.510445,24.784527,35.761505,17.250013,23.629812,41.80488,48.603474,36.554714,41.721737,0.0,48.4901,11.446844,64.32578,50.76508,19.168285,22.824688,54.54256,88.42142,10.018532,71.75528,40.192623,2.408076,19.144203,2.4272397,36.408596,42.311993,94.17311,15.776843,83.00821,104.604744,52.68283,58.680676,117.60546,135.16414,118.72896,118.72896,118.72896,75.95547,75.95547,75.95547,75.95547,43.041138,63.107372,90.649,72.1418,125.47299,123.83016,42.20292,42.20292,71.37721,58.4032,46.60714,24.468746,28.867983,28.867983,24.581017,46.82098,99.766945,72.180786,70.95739,55.207005,38.376564,44.121243,301.67496,151.1522,186.85901,241.51414,396.62357,276.60303,144.65836,213.58983,110.34249,77.8442,70.555916,133.71489,51.54902,170.18333,235.50586,184.1251,70.544914,114.66158,127.09968,126.09096,61.171642,289.3167,136.33047,77.9785,76.192825,113.18382,325.399,123.931465,295.47275,67.37212,99.230835,281.5019,80.64565,244.95418,161.32025,139.12431,77.176125,81.88719,52.268707,173.88196,65.102974,48.698036,47.89668,31.892767,93.01721,110.73661,32.466175
2021-02-01 03:00:00,34.72304,7.330377,26.423525,55.784386,29.621552,33.838963,117.93379,24.520988,27.870077,30.46866,14.696942,24.269829,35.617588,50.669598,35.20578,31.468601,0.0,40.781487,9.627105,52.796288,40.404903,15.178983,18.6664,64.92597,90.88049,7.5995326,79.968094,42.34167,1.9069073,15.159914,2.7049735,40.5746,33.67693,79.694466,10.952977,48.10867,81.86183,27.846172,46.173985,102.03284,109.753624,71.836075,71.836075,71.836075,43.471806,43.471806,43.471806,43.471806,31.173168,43.81191,60.75861,62.573116,104.343864,82.998695,36.614655,36.614655,38.495243,35.336426,32.328278,16.972347,13.826229,13.826229,18.309223,34.87471,80.18311,52.277985,59.77132,33.40259,23.519743,32.937553,312.65567,281.73605,139.94646,260.2498,422.36523,292.51196,201.63365,178.25522,278.41248,232.7369,111.98812,143.57028,52.35554,189.28546,239.63768,160.05823,41.26699,107.56865,108.199455,107.34073,49.369255,403.2673,137.93642,57.451355,64.06865,215.51376,289.25848,312.6997,262.65598,55.296604,177.46854,299.7719,95.99837,212.96143,91.05095,108.87624,75.82636,102.19304,42.90027,145.11632,27.353975,35.87871,35.288303,22.201742,54.056866,98.91795,33.749783
2021-02-01 04:00:00,14.399574,2.9842346,10.055195,21.173618,12.283997,14.018081,66.98098,10.15803,16.634285,14.857313,7.1666117,15.432929,17.368065,24.931019,17.229923,13.036138,0.0,25.650963,6.0553093,38.754795,34.274338,13.026723,15.6103525,95.86405,83.27407,4.5493827,68.5606,36.65593,1.636523,13.010357,1.992286,29.88429,28.56719,48.69558,6.54297,21.78923,38.070175,23.170906,23.948881,62.16195,55.436657,41.887077,41.887077,41.887077,16.267838,16.267838,16.267838,16.267838,17.429514,26.17188,36.903145,63.5277,63.781517,50.41117,22.30692,22.30692,18.978764,20.604404,17.18689,9.023117,4.592171,4.592171,10.933595,20.825895,45.795753,29.229622,33.681953,19.4768,14.285461,18.839294,286.41183,308.51663,109.618996,238.58777,391.3644,270.85184,196.30927,166.59337,298.25842,300.90253,116.423004,148.47699,56.506584,176.39308,237.1708,144.74693,31.863274,101.298805,56.301434,55.854595,20.473328,392.61853,98.308334,30.74132,42.41145,278.1226,217.68817,334.98978,197.66786,40.59014,230.84135,277.76923,141.74286,189.41542,52.489315,50.63334,52.619236,142.86147,31.490686,135.62248,7.988487,19.198137,18.882217,18.489801,22.405642,93.55414,30.092148
2021-02-01 05:00:00,5.052066,1.4489045,7.3903804,7.100915,4.309819,6.403421,57.260063,4.64016,14.308143,8.801665,4.245594,8.848612,10.289067,21.107748,15.69366,5.954872,0.0,20.579865,4.858197,16.196112,15.8187475,6.3480253,6.3491516,99.1483,95.68184,4.0343533,72.475494,40.094162,0.79749066,6.3400507,1.7659155,26.488731,13.184708,16.360622,3.1251197,8.429312,19.59007,20.774517,8.413867,24.451443,23.248236,20.687515,20.687515,20.687515,4.7628436,4.7628436,4.7628436,4.7628436,7.89781,12.500479,18.644487,58.012936,28.805248,25.469114,8.774441,8.774441,9.946091,10.176262,8.156417,4.282119,1.1176757,1.1176757,5.987498,11.4047575,20.20345,13.244775,14.633992,9.619352,6.5659156,9.116302,265.32028,280.93073,133.63425,223.71819,365.91116,250.64532,190.18933,187.03003,271.82663,277.07562,114.11054,121.7052,45.091854,147.95975,241.92566,115.71462,29.655237,100.3165,37.21655,36.92118,7.1830316,380.37866,112.01785,11.296874,32.616543,287.41412,229.23863,305.30283,208.15604,16.963125,246.82275,259.70392,146.59889,169.6306,91.29692,26.054796,39.940834,156.69379,13.160351,152.25981,2.137194,7.054965,6.9388704,14.917824,5.501478,107.18075,25.371273
2021-02-01 06:00:00,2.318194,1.0397437,10.27018,3.1703944,1.9776063,3.6256387,87.883286,2.6272745,17.769863,6.3668113,3.0711114,8.358639,7.4427447,26.908646,23.504059,3.371669,0.0,33.832127,7.9866004,3.5734653,5.9856105,3.2306027,1.5277239,86.69478,113.97394,2.0578325,78.94142,48.423363,0.40585464,3.2265444,0.9654149,14.481223,4.988924,5.5985093,1.1772888,4.3188195,7.390588,17.67572,2.2639592,6.459219,7.8900476,10.942225,10.942225,10.942225,1.3747252,1.3747252,1.3747252,1.3747252,3.5828483,4.709155,8.853475,52.267097,12.011751,12.0942,2.3179016,2.3179016,3.2708552,5.3825197,2.994796,1.572268,0.472349,0.472349,3.196437,6.088451,7.8511868,6.0085034,5.305594,5.0879536,2.3525994,3.3744936,280.52515,266.19208,220.38698,242.64694,368.80634,258.56396,195.58284,251.20955,270.31677,267.58936,123.6538,128.02621,38.4322,165.8973,300.88574,112.37356,21.947044,115.51508,35.91282,35.627796,3.2960105,391.16568,156.5674,3.4331346,30.72365,271.85876,296.21948,303.607,268.97684,3.742697,210.51086,261.75873,128.18535,152.62814,238.0389,9.829482,31.284237,148.17883,2.9036634,204.50792,2.7046552,2.1440127,2.1087315,4.463618,0.5226078,117.96699,14.822531
2021-02-01 07:00:00,1.1018496,1.0119977,12.234464,2.9151173,0.9399665,2.7778423,86.70641,2.012929,21.395826,5.3243065,2.5682466,7.9869585,6.2240663,23.114283,27.677158,2.5832589,0.0,53.41053,12.608388,1.3662461,6.1934385,5.0429773,0.8380904,78.03322,110.841934,0.63058317,67.93769,50.063408,0.6335399,5.036642,0.42595991,6.389399,5.1621456,1.9424223,0.32163638,2.5948293,2.6536498,10.351636,0.48195592,0.5871945,0.9323504,4.5435057,4.5435057,4.5435057,1.0042787,1.0042787,1.0042787,1.0042787,1.1093525,1.2865455,3.7360044,56.828705,2.6134126,5.1035304,0.21071574,0.21071574,1.5377554,2.2349668,0.8384309,0.4401762,0.80039144,0.80039144,1.2067229,2.2985196,1.4164615,1.8604048,0.6702379,2.1126552,0.7694873,0.8736319,294.83417,254.03563,245.25215,247.16263,370.45807,261.78238,194.68217,272.93008,256.02246,259.5765,127.138535,144.17976,29.395714,198.18439,313.90237,85.74756,13.150028,106.40245,28.106699,27.883629,1.5666107,389.36435,176.95613,0.98253596,26.292912,259.645,328.17365,287.55234,297.99222,1.4309487,169.85637,262.93103,115.37851,113.91681,275.5676,3.529354,25.512922,141.82684,1.1101601,222.19046,8.332151,0.61359954,0.60350233,1.4243839,1.2373228,135.23976,6.028121
2021-02-01 08:00:00,1.0180274,0.95187074,16.447174,3.6309347,0.8684594,3.1390302,97.61109,2.2746596,29.405554,5.0360217,2.4291883,7.7616143,5.8870635,26.072542,42.24725,2.9191468,0.0,64.139404,15.141105,11.51109,22.469599,17.782934,3.328093,50.012337,92.07573,0.16926579,61.804016,44.9879,2.234037,17.760593,0.10281875,1.5422813,18.7281,0.3848766,0.14799863,2.3082073,1.2276268,10.208796,0.4282276,1.5842983,0.9835098,3.9004946,3.9004946,3.9004946,1.4769748,1.4769748,1.4769748,1.4769748,0.37522882,0.5919945,2.408643,45.889908,0.47269666,3.2903028,0.5685281,0.5685281,5.9421606,1.9186672,0.17938137,0.09417523,0.7498545,0.7498545,0.18952927,0.36100814,0.4510427,0.6292657,0.43763304,1.8136655,0.55776435,0.22325794,307.70377,245.26189,254.69572,253.12157,381.1751,272.52548,197.19746,283.4134,251.91016,254.64409,129.40953,138.90385,28.169493,195.21945,264.24298,70.43846,13.0258,45.347878,21.928724,21.754688,1.4474323,394.39493,177.8323,0.20857501,18.969357,228.11316,346.96008,282.93356,315.0509,12.0562315,125.788124,270.53745,73.947334,89.359665,281.31287,1.6327437,21.358232,115.105194,9.353478,230.72484,15.116046,0.13025633,0.12811287,0.24896961,5.0775127,129.58594,1.9511611
