CST,12878,12896,12897,12984,13161,13162,13163,13164,13165,13166,13237,13238,13239,13240,13308,13309,13310,13311,13312,13313,13384,13405,13993,13994,13995,13996,13997,13998,13999,14000,14001,14002,14003,14004,14005,14006,14053,14054,14055,14056
2/1/2016 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 8:00,7.500918863,1.148150622,176.0497583,196.1085197,1.073301876,22.99932572,4.216543077,8.126428467,10.65635432,31.20241844,15.79082796,4.069801056,4.069801056,1.790712395,3.082050221,11.62960255,11.62960255,11.62960255,11.62960255,23.2592051,0,0,183.5537407,166.1445804,149.0620241,145.1379601,120.9483021,97.05412161,95.00656336,72.77225189,71.46618546,72.5798198,40.95110512,38.38898602,36.38612595,132.5080446,129.3147572,60.03855682,11.16953669,47.04514089
2/1/2016 9:00,13.698871,1.982229981,303.9419203,284.1489346,1.550122475,33.2169094,6.089766878,11.73664167,15.39050115,45.06427383,20.55084761,5.296610379,5.296610379,2.330508524,3.96071673,14.94510468,14.94510468,14.94510468,14.94510468,29.89020936,0,0,333.0237749,274.8341076,246.5305239,245.5589893,204.6324827,160.5157475,157.1293401,131.0762257,130.4302627,131.2293681,67.72816463,69.22138099,65.53811287,215.6087541,232.9196893,97.69096263,14.53650479,67.94521825
2/1/2016 10:00,14.84835332,2.180414478,334.3302188,310.5879103,1.71498767,36.74973674,6.737451798,12.98490692,17.02737831,49.85714419,8.477544495,2.184934084,2.184934084,0.961370997,2.427556085,9.159978235,9.159978235,9.159978235,9.159978235,18.31995647,0,0,366.9339456,299.1164665,268.2753134,265.4440657,221.2033863,174.6737563,170.9886555,145.0969162,144.8746705,145.3378847,73.70200815,74.8251329,72.5484581,238.5556606,257.8341607,108.0880608,5.996534475,75.17161607
2/1/2016 11:00,15.16564508,2.245128241,344.2529959,320.9236527,1.800197916,38.57566985,7.072206084,13.63006984,17.87339363,52.33432346,9.611332869,2.477147647,2.477147647,1.089944947,2.684417998,10.12920447,10.12920447,10.12920447,10.12920447,20.25840894,0,0,377.2590977,306.4704592,276.0161575,272.9711952,227.4759775,179.713813,175.9223829,148.962783,149.8086238,150.0403195,75.82861392,75.95086723,74.48139151,245.4129064,264.7037245,111.1950355,6.798512108,78.9065653
2/1/2016 12:00,15.26962577,2.267642672,347.7052144,324.2674137,1.811355128,38.81475189,7.116037841,13.7145462,17.98416831,52.6586775,23.71618812,6.112419915,6.112419915,2.689464732,2.745515805,10.35974677,10.35974677,10.35974677,10.35974677,20.71949354,0,0,381.7594294,308.8586316,278.1230708,275.0037317,229.1697565,181.0856227,177.2652509,151.0763223,151.7462247,152.0131436,76.40743652,76.52433555,75.53816114,247.643507,268.4594392,112.2057065,16.77548726,79.39561002
2/1/2016 13:00,15.30687831,2.260354347,346.5876685,323.7750214,1.798823296,38.54621431,7.06680604,13.6196623,17.85974622,52.2943637,23.51602175,6.060830328,6.060830328,2.66676538,2.521031246,9.512691303,9.512691303,9.512691303,9.512691303,19.02538261,0,0,380.7992164,309.1989657,277.2887235,274.1874696,228.4895448,180.5423817,176.7334702,151.1317249,151.0749672,151.5294209,76.17821834,76.53439751,75.56586247,246.3322146,268.5578886,111.6115683,16.63390091,78.84631273
2/1/2016 14:00,15.19262054,2.221256385,340.5926471,316.9084041,1.758237437,37.67651556,6.907361473,13.31236864,17.4567858,51.11447273,13.72325041,3.536920125,3.536920125,1.556244849,4.258494232,16.06871803,16.06871803,16.06871803,16.06871803,32.13743606,0,0,375.4552634,303.3189647,272.1885359,268.814013,224.0116691,177.2216525,173.4827991,148.904075,148.4744166,150.1539012,74.77707051,76.38692328,74.45203748,241.9471312,264.5994015,109.6247147,9.707049514,77.06734682
2/1/2016 15:00,14.86446067,2.103806715,322.5836894,295.5959475,1.614743009,34.60163588,6.343633372,12.22591144,16.03209134,46.94288408,5.840044,1.505165974,1.505165974,0.662273057,3.925360046,14.81169179,14.81169179,14.81169179,14.81169179,29.62338357,0,0,359.4234086,288.8488768,257.8739726,253.6740493,211.3950484,167.9014636,164.3592409,121.8647111,138.4631142,143.2968922,70.8444977,74.94490111,60.93235555,227.0147784,216.5510221,102.8589601,4.130916116,70.77767592
2/1/2016 16:00,13.75774846,1.776959238,272.4670888,264.656264,1.340456503,28.724068,5.266079368,10.1491709,13.30881867,38.96898577,18.4912118,4.765776422,4.765776422,2.096941584,3.278559865,12.37109915,12.37109915,12.37109915,12.37109915,24.74219829,0,0,323.010414,252.615013,221.3689547,214.9302771,179.1085676,144.1330838,141.0923039,74.6983346,124.6149072,130.0277089,60.81564687,70.91766423,37.3491673,195.8297287,132.7373655,88.72921131,13.07963516,58.75510557
2/1/2016 17:00,11.04082945,0.989891641,151.7833816,187.2541012,0.698143482,14.96021772,2.742706636,5.285943647,6.9315676,20.29602839,9.455078778,2.436875971,2.436875971,1.072225435,1.531895296,5.780351458,5.780351458,5.780351458,5.780351458,11.56070292,0,0,232.0159807,175.3095106,143.1275857,137.9509256,114.9591013,93.19021412,91.22417573,51.9906943,91.06308342,93.7705622,39.32076475,57.09109897,25.99534715,109.9299707,92.38636753,49.80857434,6.687986821,30.60113768
2/1/2016 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2016 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2016 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2016 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
