INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-08-15T13:00:00-00:00,2021-08-15T14:00:00-00:00,ALL,2021-08-15,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22539.76,1
2021-08-16T06:00:00-00:00,2021-08-16T07:00:00-00:00,ALL,2021-08-15,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,28802.84,1
2021-08-15T10:00:00-00:00,2021-08-15T11:00:00-00:00,ALL,2021-08-15,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23211.32,1
2021-08-15T21:00:00-00:00,2021-08-15T22:00:00-00:00,ALL,2021-08-15,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33654.6,1
2021-08-16T01:00:00-00:00,2021-08-16T02:00:00-00:00,ALL,2021-08-15,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,38228.13,1
2021-08-16T04:00:00-00:00,2021-08-16T05:00:00-00:00,ALL,2021-08-15,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,34012.1,1
2021-08-15T12:00:00-00:00,2021-08-15T13:00:00-00:00,ALL,2021-08-15,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22627.74,1
2021-08-15T09:00:00-00:00,2021-08-15T10:00:00-00:00,ALL,2021-08-15,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23984.36,1
2021-08-15T11:00:00-00:00,2021-08-15T12:00:00-00:00,ALL,2021-08-15,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22771.22,1
2021-08-15T19:00:00-00:00,2021-08-15T20:00:00-00:00,ALL,2021-08-15,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29294.39,1
