INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2020-09-19T16:00:00-00:00,2020-09-19T17:00:00-00:00,ALL,2020-09-19,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22998.13,1
2020-09-19T10:00:00-00:00,2020-09-19T11:00:00-00:00,ALL,2020-09-19,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21253.95,1
2020-09-19T08:00:00-00:00,2020-09-19T09:00:00-00:00,ALL,2020-09-19,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22734.5,1
2020-09-20T06:00:00-00:00,2020-09-20T07:00:00-00:00,ALL,2020-09-19,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24067.63,1
2020-09-19T23:00:00-00:00,2020-09-20T00:00:00-00:00,ALL,2020-09-19,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,30286.75,1
2020-09-20T01:00:00-00:00,2020-09-20T02:00:00-00:00,ALL,2020-09-19,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,30810.95,1
2020-09-19T12:00:00-00:00,2020-09-19T13:00:00-00:00,ALL,2020-09-19,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21190.94,1
2020-09-19T13:00:00-00:00,2020-09-19T14:00:00-00:00,ALL,2020-09-19,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21592.4,1
2020-09-19T14:00:00-00:00,2020-09-19T15:00:00-00:00,ALL,2020-09-19,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22003.43,1
2020-09-19T09:00:00-00:00,2020-09-19T10:00:00-00:00,ALL,2020-09-19,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21821.04,1
2020-09-19T15:00:00-00:00,2020-09-19T16:00:00-00:00,ALL,2020-09-19,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22532.23,1
2020-09-19T17:00:00-00:00,2020-09-19T18:00:00-00:00,ALL,2020-09-19,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23458.97,1
2020-09-20T02:00:00-00:00,2020-09-20T03:00:00-00:00,ALL,2020-09-19,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,30708.3,1
2020-09-20T04:00:00-00:00,2020-09-20T05:00:00-00:00,ALL,2020-09-19,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27856.37,1
2020-09-19T11:00:00-00:00,2020-09-19T12:00:00-00:00,ALL,2020-09-19,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21036.93,1
2020-09-19T21:00:00-00:00,2020-09-19T22:00:00-00:00,ALL,2020-09-19,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27900.01,1
2020-09-19T22:00:00-00:00,2020-09-19T23:00:00-00:00,ALL,2020-09-19,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29268.09,1
2020-09-20T05:00:00-00:00,2020-09-20T06:00:00-00:00,ALL,2020-09-19,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25851.54,1
2020-09-19T07:00:00-00:00,2020-09-19T08:00:00-00:00,ALL,2020-09-19,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23978.79,1
2020-09-19T19:00:00-00:00,2020-09-19T20:00:00-00:00,ALL,2020-09-19,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25106.37,1
2020-09-19T20:00:00-00:00,2020-09-19T21:00:00-00:00,ALL,2020-09-19,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26364.5,1
2020-09-19T18:00:00-00:00,2020-09-19T19:00:00-00:00,ALL,2020-09-19,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24092.06,1
2020-09-20T03:00:00-00:00,2020-09-20T04:00:00-00:00,ALL,2020-09-19,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29619.88,1
