INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-05-12T17:00:00-00:00,2021-05-12T18:00:00-00:00,ALL,2021-05-12,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23273.01,1
2021-05-13T00:00:00-00:00,2021-05-13T01:00:00-00:00,ALL,2021-05-12,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,28732.36,1
2021-05-13T01:00:00-00:00,2021-05-13T02:00:00-00:00,ALL,2021-05-12,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29262.29,1
2021-05-12T20:00:00-00:00,2021-05-12T21:00:00-00:00,ALL,2021-05-12,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24456.02,1
2021-05-12T13:00:00-00:00,2021-05-12T14:00:00-00:00,ALL,2021-05-12,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22625.88,1
2021-05-12T08:00:00-00:00,2021-05-12T09:00:00-00:00,ALL,2021-05-12,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21225.19,1
2021-05-13T02:00:00-00:00,2021-05-13T03:00:00-00:00,ALL,2021-05-12,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29357.5,1
2021-05-12T15:00:00-00:00,2021-05-12T16:00:00-00:00,ALL,2021-05-12,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23808.68,1
2021-05-12T14:00:00-00:00,2021-05-12T15:00:00-00:00,ALL,2021-05-12,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23602.05,1
2021-05-12T10:00:00-00:00,2021-05-12T11:00:00-00:00,ALL,2021-05-12,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20319.27,1
2021-05-12T18:00:00-00:00,2021-05-12T19:00:00-00:00,ALL,2021-05-12,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23253,1
2021-05-13T06:00:00-00:00,2021-05-13T07:00:00-00:00,ALL,2021-05-12,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23711.67,1
2021-05-13T05:00:00-00:00,2021-05-13T06:00:00-00:00,ALL,2021-05-12,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25735.93,1
2021-05-12T23:00:00-00:00,2021-05-13T00:00:00-00:00,ALL,2021-05-12,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27497.99,1
2021-05-12T22:00:00-00:00,2021-05-12T23:00:00-00:00,ALL,2021-05-12,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26469.32,1
2021-05-12T11:00:00-00:00,2021-05-12T12:00:00-00:00,ALL,2021-05-12,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20585.15,1
2021-05-12T07:00:00-00:00,2021-05-12T08:00:00-00:00,ALL,2021-05-12,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22162.95,1
2021-05-12T21:00:00-00:00,2021-05-12T22:00:00-00:00,ALL,2021-05-12,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25361.18,1
2021-05-12T09:00:00-00:00,2021-05-12T10:00:00-00:00,ALL,2021-05-12,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20580.59,1
2021-05-13T04:00:00-00:00,2021-05-13T05:00:00-00:00,ALL,2021-05-12,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27763.05,1
2021-05-12T19:00:00-00:00,2021-05-12T20:00:00-00:00,ALL,2021-05-12,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23573.56,1
