INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,ALL,2021-07-01,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,31699.32,1
2021-07-02T01:00:00-00:00,2021-07-02T02:00:00-00:00,ALL,2021-07-01,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,35230.83,1
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,ALL,2021-07-01,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25407.8,1
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,ALL,2021-07-01,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26982.29,1
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,ALL,2021-07-01,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26309.21,1
2021-07-02T03:00:00-00:00,2021-07-02T04:00:00-00:00,ALL,2021-07-01,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33684.43,1
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,ALL,2021-07-01,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22647.81,1
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,ALL,2021-07-01,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22649.49,1
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,ALL,2021-07-01,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,30171.89,1
2021-07-02T06:00:00-00:00,2021-07-02T07:00:00-00:00,ALL,2021-07-01,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27345.68,1
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,ALL,2021-07-01,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23267.11,1
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,ALL,2021-07-01,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24307.98,1
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,ALL,2021-07-01,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,28857.14,1
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,ALL,2021-07-01,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27845.34,1
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,ALL,2021-07-01,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32828.73,1
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,ALL,2021-07-01,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33927.59,1
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,ALL,2021-07-01,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24024.42,1
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,ALL,2021-07-01,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23131.35,1
2021-07-02T00:00:00-00:00,2021-07-02T01:00:00-00:00,ALL,2021-07-01,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,35042.81,1
2021-07-02T02:00:00-00:00,2021-07-02T03:00:00-00:00,ALL,2021-07-01,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,34441.1,1
2021-07-02T04:00:00-00:00,2021-07-02T05:00:00-00:00,ALL,2021-07-01,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32117.65,1
2021-07-02T05:00:00-00:00,2021-07-02T06:00:00-00:00,ALL,2021-07-01,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29622.99,1
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,ALL,2021-07-01,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26039.07,1
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,ALL,2021-07-01,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25409.57,1
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,LOAD,2021-07-01,1,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.65,2
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,LOAD,2021-07-01,4,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.66,2
2021-07-02T03:00:00-00:00,2021-07-02T04:00:00-00:00,LOAD,2021-07-01,21,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.75,2
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,LOAD,2021-07-01,3,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.66,2
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,LOAD,2021-07-01,6,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.56,2
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,LOAD,2021-07-01,9,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,LOAD,2021-07-01,10,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,LOAD,2021-07-01,11,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,LOAD,2021-07-01,14,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,LOAD,2021-07-01,15,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,LOAD,2021-07-01,17,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-07-02T00:00:00-00:00,2021-07-02T01:00:00-00:00,LOAD,2021-07-01,18,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-07-02T02:00:00-00:00,2021-07-02T03:00:00-00:00,LOAD,2021-07-01,20,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.05,2
2021-07-02T04:00:00-00:00,2021-07-02T05:00:00-00:00,LOAD,2021-07-01,22,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.64,2
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,LOAD,2021-07-01,5,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.66,2
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,LOAD,2021-07-01,8,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,LOAD,2021-07-01,2,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.65,2
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,LOAD,2021-07-01,12,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-07-02T05:00:00-00:00,2021-07-02T06:00:00-00:00,LOAD,2021-07-01,23,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.63,2
