INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-11-26T05:00:00-00:00,2021-11-26T06:00:00-00:00,ALL,2021-11-25,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22390.92,1
2021-11-26T06:00:00-00:00,2021-11-26T07:00:00-00:00,ALL,2021-11-25,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21503.35,1
2021-11-25T20:00:00-00:00,2021-11-25T21:00:00-00:00,ALL,2021-11-25,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19389.08,1
2021-11-25T18:00:00-00:00,2021-11-25T19:00:00-00:00,ALL,2021-11-25,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19501.25,1
2021-11-26T07:00:00-00:00,2021-11-26T08:00:00-00:00,ALL,2021-11-25,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20667.67,1
2021-11-25T19:00:00-00:00,2021-11-25T20:00:00-00:00,ALL,2021-11-25,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19364.54,1
2021-11-25T16:00:00-00:00,2021-11-25T17:00:00-00:00,ALL,2021-11-25,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20589.73,1
2021-11-25T14:00:00-00:00,2021-11-25T15:00:00-00:00,ALL,2021-11-25,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20371.11,1
2021-11-26T03:00:00-00:00,2021-11-26T04:00:00-00:00,ALL,2021-11-25,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23827.43,1
2021-11-25T13:00:00-00:00,2021-11-25T14:00:00-00:00,ALL,2021-11-25,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19663.96,1
2021-11-25T11:00:00-00:00,2021-11-25T12:00:00-00:00,ALL,2021-11-25,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19064.93,1
2021-11-26T01:00:00-00:00,2021-11-26T02:00:00-00:00,ALL,2021-11-25,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24329.76,1
2021-11-26T00:00:00-00:00,2021-11-26T01:00:00-00:00,ALL,2021-11-25,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22693.29,1
2021-11-25T22:00:00-00:00,2021-11-25T23:00:00-00:00,ALL,2021-11-25,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20551.84,1
2021-11-25T17:00:00-00:00,2021-11-25T18:00:00-00:00,ALL,2021-11-25,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20041.9,1
2021-11-25T10:00:00-00:00,2021-11-25T11:00:00-00:00,ALL,2021-11-25,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19313.99,1
2021-11-26T02:00:00-00:00,2021-11-26T03:00:00-00:00,ALL,2021-11-25,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24254.84,1
2021-11-25T15:00:00-00:00,2021-11-25T16:00:00-00:00,ALL,2021-11-25,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20729.17,1
2021-11-25T12:00:00-00:00,2021-11-25T13:00:00-00:00,ALL,2021-11-25,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19143.69,1
2021-11-25T08:00:00-00:00,2021-11-25T09:00:00-00:00,ALL,2021-11-25,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20593.65,1
2021-11-25T23:00:00-00:00,2021-11-26T00:00:00-00:00,ALL,2021-11-25,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21374.93,1
2021-11-25T21:00:00-00:00,2021-11-25T22:00:00-00:00,ALL,2021-11-25,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19840.17,1
2021-11-25T09:00:00-00:00,2021-11-25T10:00:00-00:00,ALL,2021-11-25,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19796.56,1
2021-11-26T04:00:00-00:00,2021-11-26T05:00:00-00:00,ALL,2021-11-25,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23298.5,1
2021-11-26T03:00:00-00:00,2021-11-26T04:00:00-00:00,LOAD,2021-11-25,20,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,1.89,2
2021-11-25T22:00:00-00:00,2021-11-25T23:00:00-00:00,LOAD,2021-11-25,15,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.31,2
2021-11-25T19:00:00-00:00,2021-11-25T20:00:00-00:00,LOAD,2021-11-25,12,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,1.31,2
2021-11-25T17:00:00-00:00,2021-11-25T18:00:00-00:00,LOAD,2021-11-25,10,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.56,2
2021-11-25T08:00:00-00:00,2021-11-25T09:00:00-00:00,LOAD,2021-11-25,1,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.96,2
