INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-06-14T16:00:00-00:00,2021-06-14T17:00:00-00:00,ALL,2021-06-14,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25723.68,1
2021-06-14T14:00:00-00:00,2021-06-14T15:00:00-00:00,ALL,2021-06-14,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24737.5,1
2021-06-14T18:00:00-00:00,2021-06-14T19:00:00-00:00,ALL,2021-06-14,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27197.83,1
2021-06-14T19:00:00-00:00,2021-06-14T20:00:00-00:00,ALL,2021-06-14,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,28374.71,1
2021-06-14T20:00:00-00:00,2021-06-14T21:00:00-00:00,ALL,2021-06-14,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29792.08,1
2021-06-15T01:00:00-00:00,2021-06-15T02:00:00-00:00,ALL,2021-06-14,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,34913.5,1
2021-06-15T05:00:00-00:00,2021-06-15T06:00:00-00:00,ALL,2021-06-14,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29385.63,1
2021-06-15T06:00:00-00:00,2021-06-15T07:00:00-00:00,ALL,2021-06-14,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26829.11,1
2021-06-14T10:00:00-00:00,2021-06-14T11:00:00-00:00,ALL,2021-06-14,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21315.92,1
2021-06-14T15:00:00-00:00,2021-06-14T16:00:00-00:00,ALL,2021-06-14,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25355.99,1
2021-06-15T02:00:00-00:00,2021-06-15T03:00:00-00:00,ALL,2021-06-14,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,34006.58,1
2021-06-14T12:00:00-00:00,2021-06-14T13:00:00-00:00,ALL,2021-06-14,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22344.2,1
2021-06-15T03:00:00-00:00,2021-06-15T04:00:00-00:00,ALL,2021-06-14,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33642.9,1
2021-06-14T07:00:00-00:00,2021-06-14T08:00:00-00:00,ALL,2021-06-14,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23509.67,1
2021-06-14T09:00:00-00:00,2021-06-14T10:00:00-00:00,ALL,2021-06-14,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21625.97,1
2021-06-14T11:00:00-00:00,2021-06-14T12:00:00-00:00,ALL,2021-06-14,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21583.51,1
2021-06-15T04:00:00-00:00,2021-06-15T05:00:00-00:00,ALL,2021-06-14,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32037.66,1
2021-06-14T13:00:00-00:00,2021-06-14T14:00:00-00:00,ALL,2021-06-14,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23621.96,1
2021-06-14T23:00:00-00:00,2021-06-15T00:00:00-00:00,ALL,2021-06-14,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33406.56,1
2021-06-14T22:00:00-00:00,2021-06-14T23:00:00-00:00,ALL,2021-06-14,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32489.13,1
2021-06-14T21:00:00-00:00,2021-06-14T22:00:00-00:00,ALL,2021-06-14,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,31180.81,1
2021-06-15T00:00:00-00:00,2021-06-15T01:00:00-00:00,ALL,2021-06-14,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,34660.56,1
2021-06-14T08:00:00-00:00,2021-06-14T09:00:00-00:00,ALL,2021-06-14,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22360.1,1
2021-06-14T17:00:00-00:00,2021-06-14T18:00:00-00:00,ALL,2021-06-14,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26272.68,1
2021-06-14T07:00:00-00:00,2021-06-14T08:00:00-00:00,LOAD,2021-06-14,1,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.63,2
2021-06-15T06:00:00-00:00,2021-06-15T07:00:00-00:00,LOAD,2021-06-14,24,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.65,2
2021-06-14T13:00:00-00:00,2021-06-14T14:00:00-00:00,LOAD,2021-06-14,7,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-14T14:00:00-00:00,2021-06-14T15:00:00-00:00,LOAD,2021-06-14,8,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-15T01:00:00-00:00,2021-06-15T02:00:00-00:00,LOAD,2021-06-14,19,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-14T18:00:00-00:00,2021-06-14T19:00:00-00:00,LOAD,2021-06-14,12,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-15T05:00:00-00:00,2021-06-15T06:00:00-00:00,LOAD,2021-06-14,23,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.64,2
