INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-09-21T15:00:00-00:00,2021-09-21T16:00:00-00:00,ALL,2021-09-21,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26047.45,1
2021-09-22T06:00:00-00:00,2021-09-22T07:00:00-00:00,ALL,2021-09-21,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26688.67,1
2021-09-21T18:00:00-00:00,2021-09-21T19:00:00-00:00,ALL,2021-09-21,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,28032.05,1
2021-09-21T12:00:00-00:00,2021-09-21T13:00:00-00:00,ALL,2021-09-21,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22893.86,1
2021-09-22T03:00:00-00:00,2021-09-22T04:00:00-00:00,ALL,2021-09-21,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,34441.28,1
2021-09-22T04:00:00-00:00,2021-09-22T05:00:00-00:00,ALL,2021-09-21,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32020.27,1
2021-09-21T19:00:00-00:00,2021-09-21T20:00:00-00:00,ALL,2021-09-21,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29504.91,1
2021-09-21T08:00:00-00:00,2021-09-21T09:00:00-00:00,ALL,2021-09-21,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22792.29,1
2021-09-21T20:00:00-00:00,2021-09-21T21:00:00-00:00,ALL,2021-09-21,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,31507.54,1
2021-09-21T09:00:00-00:00,2021-09-21T10:00:00-00:00,ALL,2021-09-21,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22036.57,1
2021-09-21T11:00:00-00:00,2021-09-21T12:00:00-00:00,ALL,2021-09-21,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21861.13,1
2021-09-21T13:00:00-00:00,2021-09-21T14:00:00-00:00,ALL,2021-09-21,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24561.35,1
2021-09-21T22:00:00-00:00,2021-09-21T23:00:00-00:00,ALL,2021-09-21,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,35606.26,1
2021-09-22T05:00:00-00:00,2021-09-22T06:00:00-00:00,ALL,2021-09-21,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29255.42,1
2021-09-21T16:00:00-00:00,2021-09-21T17:00:00-00:00,ALL,2021-09-21,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26389.06,1
2021-09-21T21:00:00-00:00,2021-09-21T22:00:00-00:00,ALL,2021-09-21,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33639.73,1
2021-09-22T00:00:00-00:00,2021-09-22T01:00:00-00:00,ALL,2021-09-21,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,37769.33,1
2021-09-22T02:00:00-00:00,2021-09-22T03:00:00-00:00,ALL,2021-09-21,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,35943.52,1
2021-09-21T07:00:00-00:00,2021-09-21T08:00:00-00:00,ALL,2021-09-21,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23843.45,1
2021-09-21T10:00:00-00:00,2021-09-21T11:00:00-00:00,ALL,2021-09-21,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21688.51,1
2021-09-21T14:00:00-00:00,2021-09-21T15:00:00-00:00,ALL,2021-09-21,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25428.07,1
2021-09-21T23:00:00-00:00,2021-09-22T00:00:00-00:00,ALL,2021-09-21,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,36860.73,1
2021-09-22T01:00:00-00:00,2021-09-22T02:00:00-00:00,ALL,2021-09-21,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,36941.43,1
2021-09-21T17:00:00-00:00,2021-09-21T18:00:00-00:00,ALL,2021-09-21,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27013.04,1
2021-09-21T08:00:00-00:00,2021-09-21T09:00:00-00:00,LOAD,2021-09-21,2,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.64,2
2021-09-21T13:00:00-00:00,2021-09-21T14:00:00-00:00,LOAD,2021-09-21,7,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.48,2
2021-09-21T15:00:00-00:00,2021-09-21T16:00:00-00:00,LOAD,2021-09-21,9,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
