INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-07-18T10:00:00-00:00,2021-07-18T11:00:00-00:00,ALL,2021-07-18,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22415.66,1
2021-07-19T06:00:00-00:00,2021-07-19T07:00:00-00:00,ALL,2021-07-18,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27373.53,1
2021-07-19T05:00:00-00:00,2021-07-19T06:00:00-00:00,ALL,2021-07-18,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29765.81,1
2021-07-18T07:00:00-00:00,2021-07-18T08:00:00-00:00,ALL,2021-07-18,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25694.06,1
2021-07-18T22:00:00-00:00,2021-07-18T23:00:00-00:00,ALL,2021-07-18,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,31632.57,1
2021-07-18T15:00:00-00:00,2021-07-18T16:00:00-00:00,ALL,2021-07-18,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22450.44,1
2021-07-18T17:00:00-00:00,2021-07-18T18:00:00-00:00,ALL,2021-07-18,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24066.18,1
2021-07-18T18:00:00-00:00,2021-07-18T19:00:00-00:00,ALL,2021-07-18,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25389.29,1
2021-07-19T00:00:00-00:00,2021-07-19T01:00:00-00:00,ALL,2021-07-18,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,34254.07,1
2021-07-18T09:00:00-00:00,2021-07-18T10:00:00-00:00,ALL,2021-07-18,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23211.48,1
2021-07-19T01:00:00-00:00,2021-07-19T02:00:00-00:00,ALL,2021-07-18,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,34737.08,1
2021-07-19T02:00:00-00:00,2021-07-19T03:00:00-00:00,ALL,2021-07-18,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,34025.04,1
2021-07-19T03:00:00-00:00,2021-07-19T04:00:00-00:00,ALL,2021-07-18,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33349.89,1
2021-07-18T11:00:00-00:00,2021-07-18T12:00:00-00:00,ALL,2021-07-18,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22003.85,1
2021-07-18T13:00:00-00:00,2021-07-18T14:00:00-00:00,ALL,2021-07-18,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21527.49,1
2021-07-18T16:00:00-00:00,2021-07-18T17:00:00-00:00,ALL,2021-07-18,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23139.68,1
2021-07-18T23:00:00-00:00,2021-07-19T00:00:00-00:00,ALL,2021-07-18,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32806.14,1
2021-07-18T08:00:00-00:00,2021-07-18T09:00:00-00:00,ALL,2021-07-18,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24255.3,1
2021-07-18T12:00:00-00:00,2021-07-18T13:00:00-00:00,ALL,2021-07-18,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21859.82,1
2021-07-18T14:00:00-00:00,2021-07-18T15:00:00-00:00,ALL,2021-07-18,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21926.81,1
2021-07-18T19:00:00-00:00,2021-07-18T20:00:00-00:00,ALL,2021-07-18,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26964.17,1
2021-07-18T20:00:00-00:00,2021-07-18T21:00:00-00:00,ALL,2021-07-18,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,28528.69,1
2021-07-18T21:00:00-00:00,2021-07-18T22:00:00-00:00,ALL,2021-07-18,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,30112.44,1
2021-07-19T04:00:00-00:00,2021-07-19T05:00:00-00:00,ALL,2021-07-18,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,31925.7,1
