INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-02-05T12:00:00-00:00,2021-02-05T13:00:00-00:00,ALL,2021-02-05,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19798.97,1
2021-02-06T01:00:00-00:00,2021-02-06T02:00:00-00:00,ALL,2021-02-05,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25003.03,1
2021-02-05T10:00:00-00:00,2021-02-05T11:00:00-00:00,ALL,2021-02-05,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19232.32,1
2021-02-05T11:00:00-00:00,2021-02-05T12:00:00-00:00,ALL,2021-02-05,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19232.5,1
2021-02-05T17:00:00-00:00,2021-02-05T18:00:00-00:00,ALL,2021-02-05,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22857.99,1
2021-02-05T18:00:00-00:00,2021-02-05T19:00:00-00:00,ALL,2021-02-05,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21887.45,1
2021-02-05T15:00:00-00:00,2021-02-05T16:00:00-00:00,ALL,2021-02-05,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24225.91,1
2021-02-05T22:00:00-00:00,2021-02-05T23:00:00-00:00,ALL,2021-02-05,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21206.05,1
2021-02-06T06:00:00-00:00,2021-02-06T07:00:00-00:00,ALL,2021-02-05,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22377.72,1
2021-02-05T08:00:00-00:00,2021-02-05T09:00:00-00:00,ALL,2021-02-05,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20294.77,1
2021-02-05T09:00:00-00:00,2021-02-05T10:00:00-00:00,ALL,2021-02-05,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19602.77,1
2021-02-05T14:00:00-00:00,2021-02-05T15:00:00-00:00,ALL,2021-02-05,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23283.36,1
2021-02-06T05:00:00-00:00,2021-02-06T06:00:00-00:00,ALL,2021-02-05,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23705.82,1
2021-02-05T21:00:00-00:00,2021-02-05T22:00:00-00:00,ALL,2021-02-05,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20869.55,1
2021-02-06T04:00:00-00:00,2021-02-06T05:00:00-00:00,ALL,2021-02-05,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24788.79,1
2021-02-06T07:00:00-00:00,2021-02-06T08:00:00-00:00,ALL,2021-02-05,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21050.54,1
2021-02-05T13:00:00-00:00,2021-02-05T14:00:00-00:00,ALL,2021-02-05,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21270.82,1
2021-02-05T16:00:00-00:00,2021-02-05T17:00:00-00:00,ALL,2021-02-05,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23862.69,1
2021-02-05T19:00:00-00:00,2021-02-05T20:00:00-00:00,ALL,2021-02-05,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21206.55,1
2021-02-05T20:00:00-00:00,2021-02-05T21:00:00-00:00,ALL,2021-02-05,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20841.24,1
2021-02-05T23:00:00-00:00,2021-02-06T00:00:00-00:00,ALL,2021-02-05,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21756.76,1
2021-02-06T03:00:00-00:00,2021-02-06T04:00:00-00:00,ALL,2021-02-05,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25384.1,1
2021-02-06T00:00:00-00:00,2021-02-06T01:00:00-00:00,ALL,2021-02-05,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23044.89,1
2021-02-06T02:00:00-00:00,2021-02-06T03:00:00-00:00,ALL,2021-02-05,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25895.27,1
2021-02-05T09:00:00-00:00,2021-02-05T10:00:00-00:00,LOAD,2021-02-05,2,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.67,2
2021-02-06T05:00:00-00:00,2021-02-06T06:00:00-00:00,LOAD,2021-02-05,22,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.66,2
2021-02-05T12:00:00-00:00,2021-02-05T13:00:00-00:00,LOAD,2021-02-05,5,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.67,2
2021-02-05T17:00:00-00:00,2021-02-05T18:00:00-00:00,LOAD,2021-02-05,10,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
