INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2020-12-03T00:00:00-00:00,2020-12-03T01:00:00-00:00,ALL,2020-12-02,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25337.95,1
2020-12-03T06:00:00-00:00,2020-12-03T07:00:00-00:00,ALL,2020-12-02,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23150.37,1
2020-12-02T15:00:00-00:00,2020-12-02T16:00:00-00:00,ALL,2020-12-02,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24478.46,1
2020-12-03T05:00:00-00:00,2020-12-03T06:00:00-00:00,ALL,2020-12-02,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24742.84,1
2020-12-03T03:00:00-00:00,2020-12-03T04:00:00-00:00,ALL,2020-12-02,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26813,1
2020-12-02T11:00:00-00:00,2020-12-02T12:00:00-00:00,ALL,2020-12-02,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19825.2,1
2020-12-03T02:00:00-00:00,2020-12-03T03:00:00-00:00,ALL,2020-12-02,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27257.74,1
2020-12-02T22:00:00-00:00,2020-12-02T23:00:00-00:00,ALL,2020-12-02,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23213.07,1
2020-12-02T18:00:00-00:00,2020-12-02T19:00:00-00:00,ALL,2020-12-02,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22767.54,1
2020-12-02T09:00:00-00:00,2020-12-02T10:00:00-00:00,ALL,2020-12-02,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20257.74,1
2020-12-03T07:00:00-00:00,2020-12-03T08:00:00-00:00,ALL,2020-12-02,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21612.9,1
2020-12-03T04:00:00-00:00,2020-12-03T05:00:00-00:00,ALL,2020-12-02,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26142.61,1
2020-12-02T23:00:00-00:00,2020-12-03T00:00:00-00:00,ALL,2020-12-02,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24047.72,1
2020-12-02T21:00:00-00:00,2020-12-02T22:00:00-00:00,ALL,2020-12-02,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22636.76,1
2020-12-02T16:00:00-00:00,2020-12-02T17:00:00-00:00,ALL,2020-12-02,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24132.67,1
2020-12-02T12:00:00-00:00,2020-12-02T13:00:00-00:00,ALL,2020-12-02,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20333.59,1
2020-12-02T08:00:00-00:00,2020-12-02T09:00:00-00:00,ALL,2020-12-02,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21025.24,1
2020-12-02T20:00:00-00:00,2020-12-02T21:00:00-00:00,ALL,2020-12-02,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22389.78,1
2020-12-02T19:00:00-00:00,2020-12-02T20:00:00-00:00,ALL,2020-12-02,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22471.09,1
2020-12-03T01:00:00-00:00,2020-12-03T02:00:00-00:00,ALL,2020-12-02,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27420.98,1
