INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2020-05-29T11:00:00-00:00,2020-05-29T12:00:00-00:00,ALL,2020-05-29,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20462.68,1
2020-05-30T06:00:00-00:00,2020-05-30T07:00:00-00:00,ALL,2020-05-29,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23205.25,1
2020-05-29T16:00:00-00:00,2020-05-29T17:00:00-00:00,ALL,2020-05-29,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23284.19,1
2020-05-29T21:00:00-00:00,2020-05-29T22:00:00-00:00,ALL,2020-05-29,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25123,1
2020-05-29T23:00:00-00:00,2020-05-30T00:00:00-00:00,ALL,2020-05-29,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26835.62,1
2020-05-29T09:00:00-00:00,2020-05-29T10:00:00-00:00,ALL,2020-05-29,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20616.33,1
2020-05-29T14:00:00-00:00,2020-05-29T15:00:00-00:00,ALL,2020-05-29,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22835.68,1
2020-05-30T01:00:00-00:00,2020-05-30T02:00:00-00:00,ALL,2020-05-29,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,28159.17,1
2020-05-29T08:00:00-00:00,2020-05-29T09:00:00-00:00,ALL,2020-05-29,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21235.77,1
2020-05-29T10:00:00-00:00,2020-05-29T11:00:00-00:00,ALL,2020-05-29,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20225.34,1
2020-05-29T12:00:00-00:00,2020-05-29T13:00:00-00:00,ALL,2020-05-29,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21217.93,1
