INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2020-12-18T19:00:00-00:00,2020-12-18T20:00:00-00:00,ALL,2020-12-18,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22742.93,1
2020-12-18T21:00:00-00:00,2020-12-18T22:00:00-00:00,ALL,2020-12-18,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22369.22,1
2020-12-18T16:00:00-00:00,2020-12-18T17:00:00-00:00,ALL,2020-12-18,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25017.56,1
2020-12-18T15:00:00-00:00,2020-12-18T16:00:00-00:00,ALL,2020-12-18,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25211.12,1
2020-12-18T10:00:00-00:00,2020-12-18T11:00:00-00:00,ALL,2020-12-18,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20163.81,1
2020-12-19T00:00:00-00:00,2020-12-19T01:00:00-00:00,ALL,2020-12-18,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24662.25,1
2020-12-19T07:00:00-00:00,2020-12-19T08:00:00-00:00,ALL,2020-12-18,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22269.9,1
2020-12-19T02:00:00-00:00,2020-12-19T03:00:00-00:00,ALL,2020-12-18,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27243.58,1
2020-12-18T22:00:00-00:00,2020-12-18T23:00:00-00:00,ALL,2020-12-18,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22634.93,1
2020-12-18T14:00:00-00:00,2020-12-18T15:00:00-00:00,ALL,2020-12-18,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24083.07,1
