INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2020-08-29T13:00:00-00:00,2020-08-29T14:00:00-00:00,ALL,2020-08-29,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22499.59,1
2020-08-30T06:00:00-00:00,2020-08-30T07:00:00-00:00,ALL,2020-08-29,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26284.67,1
2020-08-29T09:00:00-00:00,2020-08-29T10:00:00-00:00,ALL,2020-08-29,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23099.9,1
2020-08-29T14:00:00-00:00,2020-08-29T15:00:00-00:00,ALL,2020-08-29,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22810.64,1
2020-08-29T18:00:00-00:00,2020-08-29T19:00:00-00:00,ALL,2020-08-29,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26499.98,1
2020-08-30T00:00:00-00:00,2020-08-30T01:00:00-00:00,ALL,2020-08-29,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,35230.73,1
2020-08-30T01:00:00-00:00,2020-08-30T02:00:00-00:00,ALL,2020-08-29,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,34797.25,1
2020-08-29T07:00:00-00:00,2020-08-29T08:00:00-00:00,ALL,2020-08-29,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25827.5,1
2020-08-29T12:00:00-00:00,2020-08-29T13:00:00-00:00,ALL,2020-08-29,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22221.29,1
2020-08-29T17:00:00-00:00,2020-08-29T18:00:00-00:00,ALL,2020-08-29,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25072.05,1
2020-08-30T03:00:00-00:00,2020-08-30T04:00:00-00:00,ALL,2020-08-29,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32707.46,1
2020-08-30T04:00:00-00:00,2020-08-30T05:00:00-00:00,ALL,2020-08-29,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,30792.36,1
2020-08-29T21:00:00-00:00,2020-08-29T22:00:00-00:00,ALL,2020-08-29,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,31477.73,1
2020-08-29T23:00:00-00:00,2020-08-30T00:00:00-00:00,ALL,2020-08-29,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33958.02,1
2020-08-29T10:00:00-00:00,2020-08-29T11:00:00-00:00,ALL,2020-08-29,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22311.04,1
2020-08-29T11:00:00-00:00,2020-08-29T12:00:00-00:00,ALL,2020-08-29,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22158.48,1
2020-08-29T08:00:00-00:00,2020-08-29T09:00:00-00:00,ALL,2020-08-29,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24211.42,1
2020-08-30T05:00:00-00:00,2020-08-30T06:00:00-00:00,ALL,2020-08-29,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,28426.04,1
2020-08-29T22:00:00-00:00,2020-08-29T23:00:00-00:00,ALL,2020-08-29,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32821.63,1
2020-08-29T15:00:00-00:00,2020-08-29T16:00:00-00:00,ALL,2020-08-29,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23507.81,1
2020-08-29T16:00:00-00:00,2020-08-29T17:00:00-00:00,ALL,2020-08-29,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24163.32,1
2020-08-29T19:00:00-00:00,2020-08-29T20:00:00-00:00,ALL,2020-08-29,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27913.39,1
