INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2020-12-01T17:00:00-00:00,2020-12-01T18:00:00-00:00,ALL,2020-12-01,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23323.82,1
2020-12-01T19:00:00-00:00,2020-12-01T20:00:00-00:00,ALL,2020-12-01,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22460.68,1
2020-12-01T23:00:00-00:00,2020-12-02T00:00:00-00:00,ALL,2020-12-01,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24101.07,1
2020-12-02T00:00:00-00:00,2020-12-02T01:00:00-00:00,ALL,2020-12-01,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25523.12,1
2020-12-01T18:00:00-00:00,2020-12-01T19:00:00-00:00,ALL,2020-12-01,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22756.08,1
2020-12-01T12:00:00-00:00,2020-12-01T13:00:00-00:00,ALL,2020-12-01,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20235.53,1
2020-12-01T09:00:00-00:00,2020-12-01T10:00:00-00:00,ALL,2020-12-01,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20066.55,1
2020-12-02T04:00:00-00:00,2020-12-02T05:00:00-00:00,ALL,2020-12-01,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26126.79,1
2020-12-02T02:00:00-00:00,2020-12-02T03:00:00-00:00,ALL,2020-12-01,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27166.52,1
2020-12-02T01:00:00-00:00,2020-12-02T02:00:00-00:00,ALL,2020-12-01,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27375.26,1
2020-12-01T08:00:00-00:00,2020-12-01T09:00:00-00:00,ALL,2020-12-01,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20736.33,1
2020-12-02T06:00:00-00:00,2020-12-02T07:00:00-00:00,ALL,2020-12-01,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23224.7,1
2020-12-01T15:00:00-00:00,2020-12-01T16:00:00-00:00,ALL,2020-12-01,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24499.19,1
2020-12-01T16:00:00-00:00,2020-12-01T17:00:00-00:00,ALL,2020-12-01,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24120.08,1
2020-12-01T10:00:00-00:00,2020-12-01T11:00:00-00:00,ALL,2020-12-01,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19789.74,1
2020-12-02T03:00:00-00:00,2020-12-02T04:00:00-00:00,ALL,2020-12-01,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26727.66,1
2020-12-01T22:00:00-00:00,2020-12-01T23:00:00-00:00,ALL,2020-12-01,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23227.02,1
2020-12-01T13:00:00-00:00,2020-12-01T14:00:00-00:00,ALL,2020-12-01,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21669,1
2020-12-02T07:00:00-00:00,2020-12-02T08:00:00-00:00,ALL,2020-12-01,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21688.36,1
2020-12-01T21:00:00-00:00,2020-12-01T22:00:00-00:00,ALL,2020-12-01,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22759.37,1
2020-12-01T20:00:00-00:00,2020-12-01T21:00:00-00:00,ALL,2020-12-01,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22433.11,1
2020-12-01T14:00:00-00:00,2020-12-01T15:00:00-00:00,ALL,2020-12-01,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23630.2,1
2020-12-01T11:00:00-00:00,2020-12-01T12:00:00-00:00,ALL,2020-12-01,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19745.89,1
2020-12-02T05:00:00-00:00,2020-12-02T06:00:00-00:00,ALL,2020-12-01,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24803.18,1
2020-12-02T03:00:00-00:00,2020-12-02T04:00:00-00:00,LOAD,2020-12-01,20,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.64,2
2020-12-02T01:00:00-00:00,2020-12-02T02:00:00-00:00,LOAD,2020-12-01,18,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.69,2
2020-12-01T22:00:00-00:00,2020-12-01T23:00:00-00:00,LOAD,2020-12-01,15,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2020-12-01T21:00:00-00:00,2020-12-01T22:00:00-00:00,LOAD,2020-12-01,14,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2020-12-01T20:00:00-00:00,2020-12-01T21:00:00-00:00,LOAD,2020-12-01,13,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2020-12-01T09:00:00-00:00,2020-12-01T10:00:00-00:00,LOAD,2020-12-01,2,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.65,2
2020-12-01T23:00:00-00:00,2020-12-02T00:00:00-00:00,LOAD,2020-12-01,16,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2020-12-01T18:00:00-00:00,2020-12-01T19:00:00-00:00,LOAD,2020-12-01,11,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2020-12-02T00:00:00-00:00,2020-12-02T01:00:00-00:00,LOAD,2020-12-01,17,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.45,2
2020-12-01T11:00:00-00:00,2020-12-01T12:00:00-00:00,LOAD,2020-12-01,4,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.65,2
