INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-06-16T12:00:00-00:00,2021-06-16T13:00:00-00:00,ALL,2021-06-16,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23994.87,1
2021-06-16T23:00:00-00:00,2021-06-17T00:00:00-00:00,ALL,2021-06-16,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,37522.64,1
2021-06-17T01:00:00-00:00,2021-06-17T02:00:00-00:00,ALL,2021-06-16,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,37363.49,1
2021-06-16T08:00:00-00:00,2021-06-16T09:00:00-00:00,ALL,2021-06-16,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25060.19,1
2021-06-16T16:00:00-00:00,2021-06-16T17:00:00-00:00,ALL,2021-06-16,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,28115.28,1
2021-06-17T02:00:00-00:00,2021-06-17T03:00:00-00:00,ALL,2021-06-16,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,36143.73,1
2021-06-17T04:00:00-00:00,2021-06-17T05:00:00-00:00,ALL,2021-06-16,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,34998.55,1
2021-06-16T14:00:00-00:00,2021-06-16T15:00:00-00:00,ALL,2021-06-16,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26461.55,1
2021-06-16T21:00:00-00:00,2021-06-16T22:00:00-00:00,ALL,2021-06-16,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,35137.34,1
2021-06-17T00:00:00-00:00,2021-06-17T01:00:00-00:00,ALL,2021-06-16,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,38358.05,1
2021-06-16T10:00:00-00:00,2021-06-16T11:00:00-00:00,ALL,2021-06-16,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23320.47,1
2021-06-16T07:00:00-00:00,2021-06-16T08:00:00-00:00,ALL,2021-06-16,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26587.56,1
2021-06-16T18:00:00-00:00,2021-06-16T19:00:00-00:00,ALL,2021-06-16,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,30381.35,1
2021-06-16T09:00:00-00:00,2021-06-16T10:00:00-00:00,ALL,2021-06-16,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24030.74,1
2021-06-16T15:00:00-00:00,2021-06-16T16:00:00-00:00,ALL,2021-06-16,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27372.42,1
2021-06-16T17:00:00-00:00,2021-06-16T18:00:00-00:00,ALL,2021-06-16,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,28968.28,1
2021-06-17T03:00:00-00:00,2021-06-17T04:00:00-00:00,ALL,2021-06-16,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,35296.54,1
2021-06-16T19:00:00-00:00,2021-06-16T20:00:00-00:00,ALL,2021-06-16,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,31901.08,1
2021-06-17T05:00:00-00:00,2021-06-17T06:00:00-00:00,ALL,2021-06-16,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32154.78,1
2021-06-17T06:00:00-00:00,2021-06-17T07:00:00-00:00,ALL,2021-06-16,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29326.64,1
2021-06-16T11:00:00-00:00,2021-06-16T12:00:00-00:00,ALL,2021-06-16,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23350.17,1
2021-06-16T13:00:00-00:00,2021-06-16T14:00:00-00:00,ALL,2021-06-16,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25102.85,1
2021-06-16T20:00:00-00:00,2021-06-16T21:00:00-00:00,ALL,2021-06-16,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33746.94,1
2021-06-16T22:00:00-00:00,2021-06-16T23:00:00-00:00,ALL,2021-06-16,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,36465.39,1
2021-06-16T07:00:00-00:00,2021-06-16T08:00:00-00:00,LOAD,2021-06-16,1,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.63,2
2021-06-16T09:00:00-00:00,2021-06-16T10:00:00-00:00,LOAD,2021-06-16,3,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.63,2
2021-06-16T12:00:00-00:00,2021-06-16T13:00:00-00:00,LOAD,2021-06-16,6,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.47,2
2021-06-16T13:00:00-00:00,2021-06-16T14:00:00-00:00,LOAD,2021-06-16,7,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-17T00:00:00-00:00,2021-06-17T01:00:00-00:00,LOAD,2021-06-16,18,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-16T10:00:00-00:00,2021-06-16T11:00:00-00:00,LOAD,2021-06-16,4,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.65,2
2021-06-16T11:00:00-00:00,2021-06-16T12:00:00-00:00,LOAD,2021-06-16,5,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.65,2
2021-06-16T15:00:00-00:00,2021-06-16T16:00:00-00:00,LOAD,2021-06-16,9,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-16T18:00:00-00:00,2021-06-16T19:00:00-00:00,LOAD,2021-06-16,12,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-16T20:00:00-00:00,2021-06-16T21:00:00-00:00,LOAD,2021-06-16,14,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-17T02:00:00-00:00,2021-06-17T03:00:00-00:00,LOAD,2021-06-16,20,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.22,2
2021-06-16T14:00:00-00:00,2021-06-16T15:00:00-00:00,LOAD,2021-06-16,8,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-16T19:00:00-00:00,2021-06-16T20:00:00-00:00,LOAD,2021-06-16,13,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-16T21:00:00-00:00,2021-06-16T22:00:00-00:00,LOAD,2021-06-16,15,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-17T04:00:00-00:00,2021-06-17T05:00:00-00:00,LOAD,2021-06-16,22,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.65,2
2021-06-16T22:00:00-00:00,2021-06-16T23:00:00-00:00,LOAD,2021-06-16,16,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-17T01:00:00-00:00,2021-06-17T02:00:00-00:00,LOAD,2021-06-16,19,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-17T03:00:00-00:00,2021-06-17T04:00:00-00:00,LOAD,2021-06-16,21,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.72,2
2021-06-17T06:00:00-00:00,2021-06-17T07:00:00-00:00,LOAD,2021-06-16,24,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.65,2
2021-06-16T16:00:00-00:00,2021-06-16T17:00:00-00:00,LOAD,2021-06-16,10,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-16T17:00:00-00:00,2021-06-16T18:00:00-00:00,LOAD,2021-06-16,11,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-16T23:00:00-00:00,2021-06-17T00:00:00-00:00,LOAD,2021-06-16,17,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-06-17T05:00:00-00:00,2021-06-17T06:00:00-00:00,LOAD,2021-06-16,23,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.64,2
2021-06-16T08:00:00-00:00,2021-06-16T09:00:00-00:00,LOAD,2021-06-16,2,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.63,2
2021-06-16T07:00:00-00:00,2021-06-16T08:00:00-00:00,LOAD,2021-06-16,1,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,12836.98,3
2021-06-17T05:00:00-00:00,2021-06-17T06:00:00-00:00,LOAD,2021-06-16,23,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,15544.32,3
2021-06-16T13:00:00-00:00,2021-06-16T14:00:00-00:00,LOAD,2021-06-16,7,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,11427.53,3
2021-06-16T16:00:00-00:00,2021-06-16T17:00:00-00:00,LOAD,2021-06-16,10,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,13862.21,3
2021-06-17T06:00:00-00:00,2021-06-17T07:00:00-00:00,LOAD,2021-06-16,24,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,14061.19,3
2021-06-17T03:00:00-00:00,2021-06-17T04:00:00-00:00,LOAD,2021-06-16,21,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,16002.78,3
2021-06-16T12:00:00-00:00,2021-06-16T13:00:00-00:00,LOAD,2021-06-16,6,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,10938.95,3
2021-06-16T15:00:00-00:00,2021-06-16T16:00:00-00:00,LOAD,2021-06-16,9,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,13117.8,3
2021-06-16T19:00:00-00:00,2021-06-16T20:00:00-00:00,LOAD,2021-06-16,13,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,16905.18,3
2021-06-17T00:00:00-00:00,2021-06-17T01:00:00-00:00,LOAD,2021-06-16,18,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,18980.17,3
2021-06-16T08:00:00-00:00,2021-06-16T09:00:00-00:00,LOAD,2021-06-16,2,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,11940.57,3
2021-06-16T11:00:00-00:00,2021-06-16T12:00:00-00:00,LOAD,2021-06-16,5,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,10773.29,3
2021-06-17T01:00:00-00:00,2021-06-17T02:00:00-00:00,LOAD,2021-06-16,19,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,17513.7,3
2021-06-16T14:00:00-00:00,2021-06-16T15:00:00-00:00,LOAD,2021-06-16,8,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,12295.82,3
2021-06-16T23:00:00-00:00,2021-06-17T00:00:00-00:00,LOAD,2021-06-16,17,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,19342.99,3
2021-06-16T20:00:00-00:00,2021-06-16T21:00:00-00:00,LOAD,2021-06-16,14,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,18091.53,3
2021-06-16T10:00:00-00:00,2021-06-16T11:00:00-00:00,LOAD,2021-06-16,4,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,10875.62,3
2021-06-16T17:00:00-00:00,2021-06-16T18:00:00-00:00,LOAD,2021-06-16,11,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,14662.02,3
2021-06-16T18:00:00-00:00,2021-06-16T19:00:00-00:00,LOAD,2021-06-16,12,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,15765.58,3
2021-06-16T21:00:00-00:00,2021-06-16T22:00:00-00:00,LOAD,2021-06-16,15,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,18669.1,3
2021-06-16T22:00:00-00:00,2021-06-16T23:00:00-00:00,LOAD,2021-06-16,16,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,19137.21,3
2021-06-17T02:00:00-00:00,2021-06-17T03:00:00-00:00,LOAD,2021-06-16,20,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,16337.37,3
2021-06-17T04:00:00-00:00,2021-06-17T05:00:00-00:00,LOAD,2021-06-16,22,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,16865.62,3
2021-06-16T09:00:00-00:00,2021-06-16T10:00:00-00:00,LOAD,2021-06-16,3,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,11315.15,3
2021-06-16T08:00:00-00:00,2021-06-16T09:00:00-00:00,LOAD,2021-06-16,2,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,62.81,4
2021-06-16T09:00:00-00:00,2021-06-16T10:00:00-00:00,LOAD,2021-06-16,3,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,59.05,4
2021-06-16T10:00:00-00:00,2021-06-16T11:00:00-00:00,LOAD,2021-06-16,4,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,57.09,4
2021-06-16T11:00:00-00:00,2021-06-16T12:00:00-00:00,LOAD,2021-06-16,5,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,57.03,4
2021-06-16T15:00:00-00:00,2021-06-16T16:00:00-00:00,LOAD,2021-06-16,9,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,69.83,4
2021-06-16T17:00:00-00:00,2021-06-16T18:00:00-00:00,LOAD,2021-06-16,11,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,92.31,4
2021-06-17T06:00:00-00:00,2021-06-17T07:00:00-00:00,LOAD,2021-06-16,24,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,74.51,4
2021-06-16T22:00:00-00:00,2021-06-16T23:00:00-00:00,LOAD,2021-06-16,16,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,129.19,4
2021-06-16T07:00:00-00:00,2021-06-16T08:00:00-00:00,LOAD,2021-06-16,1,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,68.05,4
2021-06-17T03:00:00-00:00,2021-06-17T04:00:00-00:00,LOAD,2021-06-16,21,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,106.23,4
2021-06-16T13:00:00-00:00,2021-06-16T14:00:00-00:00,LOAD,2021-06-16,7,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,56.78,4
2021-06-16T20:00:00-00:00,2021-06-16T21:00:00-00:00,LOAD,2021-06-16,14,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,121,4
2021-06-16T23:00:00-00:00,2021-06-17T00:00:00-00:00,LOAD,2021-06-16,17,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,130.98,4
2021-06-16T19:00:00-00:00,2021-06-16T20:00:00-00:00,LOAD,2021-06-16,13,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,112.68,4
2021-06-16T21:00:00-00:00,2021-06-16T22:00:00-00:00,LOAD,2021-06-16,15,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,126.42,4
2021-06-17T00:00:00-00:00,2021-06-17T01:00:00-00:00,LOAD,2021-06-16,18,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,131.74,4
2021-06-17T01:00:00-00:00,2021-06-17T02:00:00-00:00,LOAD,2021-06-16,19,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,128.22,4
2021-06-16T14:00:00-00:00,2021-06-16T15:00:00-00:00,LOAD,2021-06-16,8,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,61.72,4
2021-06-17T02:00:00-00:00,2021-06-17T03:00:00-00:00,LOAD,2021-06-16,20,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,118.33,4
2021-06-17T04:00:00-00:00,2021-06-17T05:00:00-00:00,LOAD,2021-06-16,22,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,94.63,4
2021-06-17T05:00:00-00:00,2021-06-17T06:00:00-00:00,LOAD,2021-06-16,23,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,83.78,4
2021-06-16T12:00:00-00:00,2021-06-16T13:00:00-00:00,LOAD,2021-06-16,6,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,58.1,4
2021-06-16T16:00:00-00:00,2021-06-16T17:00:00-00:00,LOAD,2021-06-16,10,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,81.14,4
2021-06-16T18:00:00-00:00,2021-06-16T19:00:00-00:00,LOAD,2021-06-16,12,0,DAM,TAC_NCNTR,Load,TOT_LOAD_MW,8,102.94,4
2021-06-16T13:00:00-00:00,2021-06-16T14:00:00-00:00,LOAD,2021-06-16,7,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,11207.92,5
2021-06-17T05:00:00-00:00,2021-06-17T06:00:00-00:00,LOAD,2021-06-16,23,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,13813.47,5
2021-06-16T12:00:00-00:00,2021-06-16T13:00:00-00:00,LOAD,2021-06-16,6,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,10693.9,5
