INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-03-30T11:00:00-00:00,2021-03-30T12:00:00-00:00,ALL,2021-03-30,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19411.96,1
2021-03-31T04:00:00-00:00,2021-03-31T05:00:00-00:00,ALL,2021-03-30,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24600.84,1
2021-03-31T05:00:00-00:00,2021-03-31T06:00:00-00:00,ALL,2021-03-30,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22878.45,1
2021-03-30T22:00:00-00:00,2021-03-30T23:00:00-00:00,ALL,2021-03-30,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21949.3,1
2021-03-30T08:00:00-00:00,2021-03-30T09:00:00-00:00,ALL,2021-03-30,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19551.63,1
2021-03-30T09:00:00-00:00,2021-03-30T10:00:00-00:00,ALL,2021-03-30,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19147.58,1
2021-03-30T10:00:00-00:00,2021-03-30T11:00:00-00:00,ALL,2021-03-30,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,18985.24,1
2021-03-30T13:00:00-00:00,2021-03-30T14:00:00-00:00,ALL,2021-03-30,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22430.24,1
2021-03-30T16:00:00-00:00,2021-03-30T17:00:00-00:00,ALL,2021-03-30,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22602.68,1
2021-03-30T20:00:00-00:00,2021-03-30T21:00:00-00:00,ALL,2021-03-30,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21086.45,1
2021-03-31T03:00:00-00:00,2021-03-31T04:00:00-00:00,ALL,2021-03-30,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25824.29,1
2021-03-30T15:00:00-00:00,2021-03-30T16:00:00-00:00,ALL,2021-03-30,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23398.62,1
2021-03-30T19:00:00-00:00,2021-03-30T20:00:00-00:00,ALL,2021-03-30,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21116,1
2021-03-30T21:00:00-00:00,2021-03-30T22:00:00-00:00,ALL,2021-03-30,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21343.3,1
2021-03-30T23:00:00-00:00,2021-03-31T00:00:00-00:00,ALL,2021-03-30,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22915.8,1
2021-03-31T01:00:00-00:00,2021-03-31T02:00:00-00:00,ALL,2021-03-30,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25314.71,1
2021-03-31T06:00:00-00:00,2021-03-31T07:00:00-00:00,ALL,2021-03-30,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21447.79,1
2021-03-30T12:00:00-00:00,2021-03-30T13:00:00-00:00,ALL,2021-03-30,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20675.55,1
2021-03-30T17:00:00-00:00,2021-03-30T18:00:00-00:00,ALL,2021-03-30,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21901.1,1
2021-03-30T18:00:00-00:00,2021-03-30T19:00:00-00:00,ALL,2021-03-30,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21329.11,1
2021-03-30T07:00:00-00:00,2021-03-30T08:00:00-00:00,ALL,2021-03-30,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20276.74,1
