INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-03-04T09:00:00-00:00,2021-03-04T10:00:00-00:00,ALL,2021-03-04,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19987.57,1
2021-03-05T06:00:00-00:00,2021-03-05T07:00:00-00:00,ALL,2021-03-04,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22633.94,1
2021-03-04T11:00:00-00:00,2021-03-04T12:00:00-00:00,ALL,2021-03-04,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19669.48,1
2021-03-04T15:00:00-00:00,2021-03-04T16:00:00-00:00,ALL,2021-03-04,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24120.25,1
2021-03-04T16:00:00-00:00,2021-03-04T17:00:00-00:00,ALL,2021-03-04,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23700.44,1
2021-03-04T18:00:00-00:00,2021-03-04T19:00:00-00:00,ALL,2021-03-04,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21724.41,1
2021-03-04T22:00:00-00:00,2021-03-04T23:00:00-00:00,ALL,2021-03-04,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20987.66,1
2021-03-05T01:00:00-00:00,2021-03-05T02:00:00-00:00,ALL,2021-03-04,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24682.46,1
2021-03-05T04:00:00-00:00,2021-03-05T05:00:00-00:00,ALL,2021-03-04,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25331.44,1
2021-03-05T03:00:00-00:00,2021-03-05T04:00:00-00:00,ALL,2021-03-04,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26013.09,1
