INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2020-08-21T06:00:00-00:00,2020-08-21T07:00:00-00:00,ALL,2020-08-20,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,30533.99,1
2020-08-21T05:00:00-00:00,2020-08-21T06:00:00-00:00,ALL,2020-08-20,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33501.57,1
2020-08-20T15:00:00-00:00,2020-08-20T16:00:00-00:00,ALL,2020-08-20,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29409.25,1
2020-08-20T17:00:00-00:00,2020-08-20T18:00:00-00:00,ALL,2020-08-20,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32240.72,1
2020-08-20T19:00:00-00:00,2020-08-20T20:00:00-00:00,ALL,2020-08-20,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,36505.21,1
2020-08-20T20:00:00-00:00,2020-08-20T21:00:00-00:00,ALL,2020-08-20,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,38523.27,1
2020-08-20T21:00:00-00:00,2020-08-20T22:00:00-00:00,ALL,2020-08-20,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,39872.99,1
2020-08-21T02:00:00-00:00,2020-08-21T03:00:00-00:00,ALL,2020-08-20,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,40206.32,1
2020-08-21T03:00:00-00:00,2020-08-21T04:00:00-00:00,ALL,2020-08-20,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,39038.84,1
2020-08-20T09:00:00-00:00,2020-08-20T10:00:00-00:00,ALL,2020-08-20,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25398.66,1
2020-08-21T00:00:00-00:00,2020-08-21T01:00:00-00:00,ALL,2020-08-20,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,42552.36,1
2020-08-21T01:00:00-00:00,2020-08-21T02:00:00-00:00,ALL,2020-08-20,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,41596.73,1
2020-08-20T08:00:00-00:00,2020-08-20T09:00:00-00:00,ALL,2020-08-20,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26679.26,1
2020-08-20T16:00:00-00:00,2020-08-20T17:00:00-00:00,ALL,2020-08-20,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,30637.23,1
2020-08-20T18:00:00-00:00,2020-08-20T19:00:00-00:00,ALL,2020-08-20,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,34297.97,1
2020-08-20T23:00:00-00:00,2020-08-21T00:00:00-00:00,ALL,2020-08-20,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,42274.43,1
