INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-01-29T09:00:00-00:00,2021-01-29T10:00:00-00:00,ALL,2021-01-29,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19498.66,1
2021-01-30T02:00:00-00:00,2021-01-30T03:00:00-00:00,ALL,2021-01-29,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26657.06,1
2021-01-29T21:00:00-00:00,2021-01-29T22:00:00-00:00,ALL,2021-01-29,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23159.48,1
2021-01-29T16:00:00-00:00,2021-01-29T17:00:00-00:00,ALL,2021-01-29,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24954.4,1
2021-01-29T20:00:00-00:00,2021-01-29T21:00:00-00:00,ALL,2021-01-29,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23297.17,1
2021-01-29T11:00:00-00:00,2021-01-29T12:00:00-00:00,ALL,2021-01-29,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19078.87,1
2021-01-29T14:00:00-00:00,2021-01-29T15:00:00-00:00,ALL,2021-01-29,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23116.13,1
2021-01-29T18:00:00-00:00,2021-01-29T19:00:00-00:00,ALL,2021-01-29,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23946.06,1
2021-01-30T05:00:00-00:00,2021-01-30T06:00:00-00:00,ALL,2021-01-29,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24542.35,1
2021-01-29T12:00:00-00:00,2021-01-29T13:00:00-00:00,ALL,2021-01-29,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19623.81,1
2021-01-29T08:00:00-00:00,2021-01-29T09:00:00-00:00,ALL,2021-01-29,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20199.11,1
2021-01-29T17:00:00-00:00,2021-01-29T18:00:00-00:00,ALL,2021-01-29,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24576.03,1
2021-01-30T00:00:00-00:00,2021-01-30T01:00:00-00:00,ALL,2021-01-29,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24085.02,1
2021-01-29T19:00:00-00:00,2021-01-29T20:00:00-00:00,ALL,2021-01-29,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23607.65,1
2021-01-30T01:00:00-00:00,2021-01-30T02:00:00-00:00,ALL,2021-01-29,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26077.85,1
2021-01-30T07:00:00-00:00,2021-01-30T08:00:00-00:00,ALL,2021-01-29,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21631.54,1
2021-01-30T03:00:00-00:00,2021-01-30T04:00:00-00:00,ALL,2021-01-29,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26273.94,1
2021-01-30T04:00:00-00:00,2021-01-30T05:00:00-00:00,ALL,2021-01-29,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25575.81,1
2021-01-30T06:00:00-00:00,2021-01-30T07:00:00-00:00,ALL,2021-01-29,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23139.42,1
2021-01-29T10:00:00-00:00,2021-01-29T11:00:00-00:00,ALL,2021-01-29,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19154.48,1
2021-01-29T15:00:00-00:00,2021-01-29T16:00:00-00:00,ALL,2021-01-29,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24575.41,1
