INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2020-09-25T05:00:00-00:00,2020-09-25T06:00:00-00:00,ALL,2020-09-24,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26769.94,1
2020-09-25T03:00:00-00:00,2020-09-25T04:00:00-00:00,ALL,2020-09-24,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,31290.74,1
2020-09-24T17:00:00-00:00,2020-09-24T18:00:00-00:00,ALL,2020-09-24,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25954.71,1
2020-09-24T18:00:00-00:00,2020-09-24T19:00:00-00:00,ALL,2020-09-24,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26759.35,1
2020-09-24T21:00:00-00:00,2020-09-24T22:00:00-00:00,ALL,2020-09-24,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,30819.04,1
2020-09-24T22:00:00-00:00,2020-09-24T23:00:00-00:00,ALL,2020-09-24,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32253.85,1
2020-09-24T23:00:00-00:00,2020-09-25T00:00:00-00:00,ALL,2020-09-24,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33126.02,1
2020-09-24T11:00:00-00:00,2020-09-24T12:00:00-00:00,ALL,2020-09-24,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21335.1,1
2020-09-24T13:00:00-00:00,2020-09-24T14:00:00-00:00,ALL,2020-09-24,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23811.59,1
2020-09-24T14:00:00-00:00,2020-09-24T15:00:00-00:00,ALL,2020-09-24,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24710.03,1
2020-09-25T01:00:00-00:00,2020-09-25T02:00:00-00:00,ALL,2020-09-24,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33180.67,1
2020-09-25T02:00:00-00:00,2020-09-25T03:00:00-00:00,ALL,2020-09-24,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32595.01,1
2020-09-25T06:00:00-00:00,2020-09-25T07:00:00-00:00,ALL,2020-09-24,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24689.01,1
2020-09-24T07:00:00-00:00,2020-09-24T08:00:00-00:00,ALL,2020-09-24,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23393.12,1
2020-09-24T19:00:00-00:00,2020-09-24T20:00:00-00:00,ALL,2020-09-24,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27818.27,1
2020-09-25T00:00:00-00:00,2020-09-25T01:00:00-00:00,ALL,2020-09-24,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33841.37,1
2020-09-25T04:00:00-00:00,2020-09-25T05:00:00-00:00,ALL,2020-09-24,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29257.45,1
2020-09-24T09:00:00-00:00,2020-09-24T10:00:00-00:00,ALL,2020-09-24,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21513.68,1
2020-09-24T16:00:00-00:00,2020-09-24T17:00:00-00:00,ALL,2020-09-24,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25491.79,1
2020-09-24T20:00:00-00:00,2020-09-24T21:00:00-00:00,ALL,2020-09-24,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29316.47,1
2020-09-24T08:00:00-00:00,2020-09-24T09:00:00-00:00,ALL,2020-09-24,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22243.17,1
2020-09-24T12:00:00-00:00,2020-09-24T13:00:00-00:00,ALL,2020-09-24,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22299.88,1
2020-09-24T15:00:00-00:00,2020-09-24T16:00:00-00:00,ALL,2020-09-24,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25245.59,1
2020-09-24T10:00:00-00:00,2020-09-24T11:00:00-00:00,ALL,2020-09-24,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21114.46,1
2020-09-24T08:00:00-00:00,2020-09-24T09:00:00-00:00,LOAD,2020-09-24,2,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.67,2
2020-09-25T04:00:00-00:00,2020-09-25T05:00:00-00:00,LOAD,2020-09-24,22,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.67,2
2020-09-24T22:00:00-00:00,2020-09-24T23:00:00-00:00,LOAD,2020-09-24,16,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2020-09-24T09:00:00-00:00,2020-09-24T10:00:00-00:00,LOAD,2020-09-24,3,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.67,2
2020-09-24T10:00:00-00:00,2020-09-24T11:00:00-00:00,LOAD,2020-09-24,4,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.67,2
2020-09-24T21:00:00-00:00,2020-09-24T22:00:00-00:00,LOAD,2020-09-24,15,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
