INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-08-12T09:00:00-00:00,2021-08-12T10:00:00-00:00,ALL,2021-08-12,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24976.77,1
2021-08-12T20:00:00-00:00,2021-08-12T21:00:00-00:00,ALL,2021-08-12,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,35666.47,1
2021-08-12T19:00:00-00:00,2021-08-12T20:00:00-00:00,ALL,2021-08-12,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,33633.82,1
2021-08-12T07:00:00-00:00,2021-08-12T08:00:00-00:00,ALL,2021-08-12,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27689.98,1
2021-08-12T23:00:00-00:00,2021-08-13T00:00:00-00:00,ALL,2021-08-12,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,39767.09,1
2021-08-13T01:00:00-00:00,2021-08-13T02:00:00-00:00,ALL,2021-08-12,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,38967.54,1
2021-08-13T06:00:00-00:00,2021-08-13T07:00:00-00:00,ALL,2021-08-12,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29694.5,1
2021-08-12T21:00:00-00:00,2021-08-12T22:00:00-00:00,ALL,2021-08-12,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,37303.71,1
2021-08-13T00:00:00-00:00,2021-08-13T01:00:00-00:00,ALL,2021-08-12,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,40819.74,1
2021-08-13T03:00:00-00:00,2021-08-13T04:00:00-00:00,ALL,2021-08-12,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,37722.66,1
2021-08-12T13:00:00-00:00,2021-08-12T14:00:00-00:00,ALL,2021-08-12,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26114.92,1
2021-08-12T16:00:00-00:00,2021-08-12T17:00:00-00:00,ALL,2021-08-12,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29416.17,1
