INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2020-09-21T18:00:00-00:00,2020-09-21T19:00:00-00:00,ALL,2020-09-21,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26596.23,1
2020-09-22T05:00:00-00:00,2020-09-22T06:00:00-00:00,ALL,2020-09-21,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26703.18,1
2020-09-22T06:00:00-00:00,2020-09-22T07:00:00-00:00,ALL,2020-09-21,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24669.1,1
2020-09-21T08:00:00-00:00,2020-09-21T09:00:00-00:00,ALL,2020-09-21,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21474.86,1
2020-09-21T13:00:00-00:00,2020-09-21T14:00:00-00:00,ALL,2020-09-21,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23274.14,1
2020-09-21T23:00:00-00:00,2020-09-22T00:00:00-00:00,ALL,2020-09-21,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32644.07,1
2020-09-22T01:00:00-00:00,2020-09-22T02:00:00-00:00,ALL,2020-09-21,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,32798.9,1
2020-09-21T12:00:00-00:00,2020-09-21T13:00:00-00:00,ALL,2020-09-21,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21871.38,1
2020-09-21T17:00:00-00:00,2020-09-21T18:00:00-00:00,ALL,2020-09-21,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25842.24,1
2020-09-21T10:00:00-00:00,2020-09-21T11:00:00-00:00,ALL,2020-09-21,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20554.95,1
2020-09-21T15:00:00-00:00,2020-09-21T16:00:00-00:00,ALL,2020-09-21,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24757.23,1
2020-09-21T22:00:00-00:00,2020-09-21T23:00:00-00:00,ALL,2020-09-21,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,31599.8,1
2020-09-22T04:00:00-00:00,2020-09-22T05:00:00-00:00,ALL,2020-09-21,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,29123.72,1
2020-09-21T19:00:00-00:00,2020-09-21T20:00:00-00:00,ALL,2020-09-21,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,27608.82,1
2020-09-21T21:00:00-00:00,2020-09-21T22:00:00-00:00,ALL,2020-09-21,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,30409.12,1
