INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2021-01-19T21:00:00-00:00,2021-01-19T22:00:00-00:00,ALL,2021-01-19,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21807.92,1
2021-01-19T22:00:00-00:00,2021-01-19T23:00:00-00:00,ALL,2021-01-19,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22234.73,1
2021-01-19T09:00:00-00:00,2021-01-19T10:00:00-00:00,ALL,2021-01-19,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,18953.51,1
2021-01-20T05:00:00-00:00,2021-01-20T06:00:00-00:00,ALL,2021-01-19,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23999.75,1
2021-01-20T04:00:00-00:00,2021-01-20T05:00:00-00:00,ALL,2021-01-19,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,25376.79,1
2021-01-19T15:00:00-00:00,2021-01-19T16:00:00-00:00,ALL,2021-01-19,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23519.21,1
2021-01-20T07:00:00-00:00,2021-01-20T08:00:00-00:00,ALL,2021-01-19,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20727.95,1
2021-01-20T02:00:00-00:00,2021-01-20T03:00:00-00:00,ALL,2021-01-19,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26684.93,1
2021-01-20T01:00:00-00:00,2021-01-20T02:00:00-00:00,ALL,2021-01-19,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26407.15,1
2021-01-19T19:00:00-00:00,2021-01-19T20:00:00-00:00,ALL,2021-01-19,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21821.76,1
2021-01-19T12:00:00-00:00,2021-01-19T13:00:00-00:00,ALL,2021-01-19,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19002.54,1
2021-01-19T11:00:00-00:00,2021-01-19T12:00:00-00:00,ALL,2021-01-19,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,18508.12,1
2021-01-19T10:00:00-00:00,2021-01-19T11:00:00-00:00,ALL,2021-01-19,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,18636,1
2021-01-19T08:00:00-00:00,2021-01-19T09:00:00-00:00,ALL,2021-01-19,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,19596.59,1
2021-01-20T06:00:00-00:00,2021-01-20T07:00:00-00:00,ALL,2021-01-19,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22305.79,1
2021-01-20T00:00:00-00:00,2021-01-20T01:00:00-00:00,ALL,2021-01-19,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,24330.25,1
2021-01-19T14:00:00-00:00,2021-01-19T15:00:00-00:00,ALL,2021-01-19,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22353.55,1
2021-01-19T13:00:00-00:00,2021-01-19T14:00:00-00:00,ALL,2021-01-19,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,20364.68,1
2021-01-20T03:00:00-00:00,2021-01-20T04:00:00-00:00,ALL,2021-01-19,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,26125.69,1
2021-01-19T23:00:00-00:00,2021-01-20T00:00:00-00:00,ALL,2021-01-19,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22962.43,1
2021-01-19T20:00:00-00:00,2021-01-19T21:00:00-00:00,ALL,2021-01-19,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,21677.95,1
2021-01-19T17:00:00-00:00,2021-01-19T18:00:00-00:00,ALL,2021-01-19,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22919.73,1
2021-01-19T16:00:00-00:00,2021-01-19T17:00:00-00:00,ALL,2021-01-19,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,23544.86,1
2021-01-19T18:00:00-00:00,2021-01-19T19:00:00-00:00,ALL,2021-01-19,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,22277.31,1
2021-01-19T09:00:00-00:00,2021-01-19T10:00:00-00:00,LOAD,2021-01-19,2,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.68,2
2021-01-19T08:00:00-00:00,2021-01-19T09:00:00-00:00,LOAD,2021-01-19,1,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.67,2
2021-01-19T18:00:00-00:00,2021-01-19T19:00:00-00:00,LOAD,2021-01-19,11,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-01-19T16:00:00-00:00,2021-01-19T17:00:00-00:00,LOAD,2021-01-19,9,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-01-19T14:00:00-00:00,2021-01-19T15:00:00-00:00,LOAD,2021-01-19,7,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.64,2
2021-01-20T07:00:00-00:00,2021-01-20T08:00:00-00:00,LOAD,2021-01-19,24,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.66,2
2021-01-19T19:00:00-00:00,2021-01-19T20:00:00-00:00,LOAD,2021-01-19,12,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-01-19T15:00:00-00:00,2021-01-19T16:00:00-00:00,LOAD,2021-01-19,8,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-01-19T10:00:00-00:00,2021-01-19T11:00:00-00:00,LOAD,2021-01-19,3,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.67,2
2021-01-20T05:00:00-00:00,2021-01-20T06:00:00-00:00,LOAD,2021-01-19,22,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.66,2
2021-01-20T01:00:00-00:00,2021-01-20T02:00:00-00:00,LOAD,2021-01-19,18,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.72,2
2021-01-19T11:00:00-00:00,2021-01-19T12:00:00-00:00,LOAD,2021-01-19,4,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.67,2
2021-01-20T06:00:00-00:00,2021-01-20T07:00:00-00:00,LOAD,2021-01-19,23,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.66,2
2021-01-20T03:00:00-00:00,2021-01-20T04:00:00-00:00,LOAD,2021-01-19,20,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.65,2
2021-01-20T02:00:00-00:00,2021-01-20T03:00:00-00:00,LOAD,2021-01-19,19,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.65,2
2021-01-19T13:00:00-00:00,2021-01-19T14:00:00-00:00,LOAD,2021-01-19,6,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.69,2
2021-01-20T00:00:00-00:00,2021-01-20T01:00:00-00:00,LOAD,2021-01-19,17,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.36,2
2021-01-19T12:00:00-00:00,2021-01-19T13:00:00-00:00,LOAD,2021-01-19,5,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0.67,2
2021-01-19T23:00:00-00:00,2021-01-20T00:00:00-00:00,LOAD,2021-01-19,16,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-01-19T22:00:00-00:00,2021-01-19T23:00:00-00:00,LOAD,2021-01-19,15,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
2021-01-19T20:00:00-00:00,2021-01-19T21:00:00-00:00,LOAD,2021-01-19,13,0,DAM,NONTAC,Load,TOT_LOAD_MW,8,0,2
