Time Stamp,Time Zone,Fuel Category,Gen MWh
06/02/2017 00:05:00,EDT,Dual Fuel,1404.0
06/02/2017 00:05:00,EDT,Natural Gas,1611.0
06/02/2017 00:05:00,EDT,Nuclear,5399.0
06/02/2017 00:05:00,EDT,Other Fossil Fuels,51.0
06/02/2017 00:05:00,EDT,Other Renewables,272.0
06/02/2017 00:05:00,EDT,Wind,359.0
06/02/2017 00:05:00,EDT,Hydro,3200.0
06/02/2017 00:10:00,EDT,Dual Fuel,1404.0
06/02/2017 00:10:00,EDT,Natural Gas,1585.0
06/02/2017 00:10:00,EDT,Nuclear,5397.0
06/02/2017 00:10:00,EDT,Other Fossil Fuels,50.0
06/02/2017 00:10:00,EDT,Other Renewables,271.0
06/02/2017 00:10:00,EDT,Wind,362.0
06/02/2017 00:10:00,EDT,Hydro,3092.0
06/02/2017 00:15:00,EDT,Dual Fuel,1430.0
06/02/2017 00:15:00,EDT,Natural Gas,1498.0
06/02/2017 00:15:00,EDT,Nuclear,5399.0
06/02/2017 00:15:00,EDT,Other Fossil Fuels,50.0
06/02/2017 00:15:00,EDT,Other Renewables,269.0
06/02/2017 00:15:00,EDT,Wind,377.0
06/02/2017 00:15:00,EDT,Hydro,2971.0
06/02/2017 00:20:00,EDT,Dual Fuel,1450.0
06/02/2017 00:20:00,EDT,Natural Gas,1467.0
06/02/2017 00:20:00,EDT,Nuclear,5399.0
06/02/2017 00:20:00,EDT,Other Fossil Fuels,50.0
06/02/2017 00:20:00,EDT,Other Renewables,265.0
06/02/2017 00:20:00,EDT,Wind,396.0
06/02/2017 00:20:00,EDT,Hydro,2982.0
06/02/2017 00:25:00,EDT,Dual Fuel,1445.0
06/02/2017 00:25:00,EDT,Natural Gas,1442.0
06/02/2017 00:25:00,EDT,Nuclear,5399.0
06/02/2017 00:25:00,EDT,Other Fossil Fuels,50.0
06/02/2017 00:25:00,EDT,Other Renewables,266.0
06/02/2017 00:25:00,EDT,Wind,412.0
06/02/2017 00:25:00,EDT,Hydro,2939.0
06/02/2017 00:30:00,EDT,Dual Fuel,1389.0
06/02/2017 00:30:00,EDT,Natural Gas,1417.0
06/02/2017 00:30:00,EDT,Nuclear,5398.0
06/02/2017 00:30:00,EDT,Other Fossil Fuels,50.0
06/02/2017 00:30:00,EDT,Other Renewables,267.0
06/02/2017 00:30:00,EDT,Wind,421.0
06/02/2017 00:30:00,EDT,Hydro,2960.0
06/02/2017 00:35:00,EDT,Dual Fuel,1312.0
06/02/2017 00:35:00,EDT,Natural Gas,1359.0
06/02/2017 00:35:00,EDT,Nuclear,5400.0
06/02/2017 00:35:00,EDT,Other Fossil Fuels,50.0
06/02/2017 00:35:00,EDT,Other Renewables,266.0
06/02/2017 00:35:00,EDT,Wind,434.0
06/02/2017 00:35:00,EDT,Hydro,2938.0
06/02/2017 00:40:00,EDT,Dual Fuel,1288.0
06/02/2017 00:40:00,EDT,Natural Gas,1300.0
06/02/2017 00:40:00,EDT,Nuclear,5402.0
06/02/2017 00:40:00,EDT,Other Fossil Fuels,50.0
06/02/2017 00:40:00,EDT,Other Renewables,269.0
06/02/2017 00:40:00,EDT,Wind,443.0
06/02/2017 00:40:00,EDT,Hydro,2964.0
06/02/2017 00:45:00,EDT,Dual Fuel,1257.0
06/02/2017 00:45:00,EDT,Natural Gas,1272.0
06/02/2017 00:45:00,EDT,Nuclear,5402.0
06/02/2017 00:45:00,EDT,Other Fossil Fuels,50.0
06/02/2017 00:45:00,EDT,Other Renewables,267.0
06/02/2017 00:45:00,EDT,Wind,446.0
06/02/2017 00:45:00,EDT,Hydro,2948.0
06/02/2017 00:50:00,EDT,Dual Fuel,1252.0
06/02/2017 00:50:00,EDT,Natural Gas,1257.0
06/02/2017 00:50:00,EDT,Nuclear,5401.0
06/02/2017 00:50:00,EDT,Other Fossil Fuels,50.0
06/02/2017 00:50:00,EDT,Other Renewables,265.0
06/02/2017 00:50:00,EDT,Wind,452.0
06/02/2017 00:50:00,EDT,Hydro,2940.0
06/02/2017 00:55:00,EDT,Dual Fuel,1241.0
06/02/2017 00:55:00,EDT,Natural Gas,1244.0
06/02/2017 00:55:00,EDT,Nuclear,5399.0
06/02/2017 00:55:00,EDT,Other Fossil Fuels,50.0
06/02/2017 00:55:00,EDT,Other Renewables,266.0
06/02/2017 00:55:00,EDT,Wind,465.0
06/02/2017 00:55:00,EDT,Hydro,2926.0
06/02/2017 01:00:00,EDT,Dual Fuel,1231.0
06/02/2017 01:00:00,EDT,Natural Gas,1179.0
06/02/2017 01:00:00,EDT,Nuclear,5400.0
06/02/2017 01:00:00,EDT,Other Fossil Fuels,50.0
06/02/2017 01:00:00,EDT,Other Renewables,267.0
06/02/2017 01:00:00,EDT,Wind,472.0
06/02/2017 01:00:00,EDT,Hydro,2918.0
06/02/2017 01:05:00,EDT,Dual Fuel,1189.0
06/02/2017 01:05:00,EDT,Natural Gas,1072.0
06/02/2017 01:05:00,EDT,Nuclear,5401.0
06/02/2017 01:05:00,EDT,Other Fossil Fuels,51.0
06/02/2017 01:05:00,EDT,Other Renewables,269.0
06/02/2017 01:05:00,EDT,Wind,474.0
06/02/2017 01:05:00,EDT,Hydro,2933.0
06/02/2017 01:10:00,EDT,Dual Fuel,1185.0
06/02/2017 01:10:00,EDT,Natural Gas,1041.0
06/02/2017 01:10:00,EDT,Nuclear,5400.0
06/02/2017 01:10:00,EDT,Other Fossil Fuels,51.0
06/02/2017 01:10:00,EDT,Other Renewables,270.0
06/02/2017 01:10:00,EDT,Wind,463.0
06/02/2017 01:10:00,EDT,Hydro,3018.0
06/02/2017 01:15:00,EDT,Dual Fuel,1193.0
06/02/2017 01:15:00,EDT,Natural Gas,1039.0
06/02/2017 01:15:00,EDT,Nuclear,5400.0
06/02/2017 01:15:00,EDT,Other Fossil Fuels,50.0
06/02/2017 01:15:00,EDT,Other Renewables,269.0
06/02/2017 01:15:00,EDT,Wind,455.0
06/02/2017 01:15:00,EDT,Hydro,2983.0
06/02/2017 01:20:00,EDT,Dual Fuel,1174.0
06/02/2017 01:20:00,EDT,Natural Gas,1009.0
06/02/2017 01:20:00,EDT,Nuclear,5401.0
06/02/2017 01:20:00,EDT,Other Fossil Fuels,50.0
06/02/2017 01:20:00,EDT,Other Renewables,267.0
06/02/2017 01:20:00,EDT,Wind,453.0
06/02/2017 01:20:00,EDT,Hydro,2931.0
