Time Stamp,Time Zone,Fuel Category,Gen MWh
04/20/2017 00:05:00,EDT,Dual Fuel,1595.0
04/20/2017 00:05:00,EDT,Natural Gas,1394.0
04/20/2017 00:05:00,EDT,Nuclear,4286.0
04/20/2017 00:05:00,EDT,Other Fossil Fuels,0.0
04/20/2017 00:05:00,EDT,Other Renewables,254.0
04/20/2017 00:05:00,EDT,Wind,378.0
04/20/2017 00:05:00,EDT,Hydro,3398.0
04/20/2017 00:10:00,EDT,Dual Fuel,1573.0
04/20/2017 00:10:00,EDT,Natural Gas,1398.0
04/20/2017 00:10:00,EDT,Nuclear,4287.0
04/20/2017 00:10:00,EDT,Other Fossil Fuels,0.0
04/20/2017 00:10:00,EDT,Other Renewables,254.0
04/20/2017 00:10:00,EDT,Wind,382.0
04/20/2017 00:10:00,EDT,Hydro,3250.0
04/20/2017 00:15:00,EDT,Dual Fuel,1566.0
04/20/2017 00:15:00,EDT,Natural Gas,1437.0
04/20/2017 00:15:00,EDT,Nuclear,4287.0
04/20/2017 00:15:00,EDT,Other Fossil Fuels,0.0
04/20/2017 00:15:00,EDT,Other Renewables,250.0
04/20/2017 00:15:00,EDT,Wind,384.0
04/20/2017 00:15:00,EDT,Hydro,3090.0
04/20/2017 00:20:00,EDT,Dual Fuel,1560.0
04/20/2017 00:20:00,EDT,Natural Gas,1462.0
04/20/2017 00:20:00,EDT,Nuclear,4287.0
04/20/2017 00:20:00,EDT,Other Fossil Fuels,0.0
04/20/2017 00:20:00,EDT,Other Renewables,247.0
04/20/2017 00:20:00,EDT,Wind,373.0
04/20/2017 00:20:00,EDT,Hydro,3054.0
04/20/2017 00:25:00,EDT,Dual Fuel,1522.0
04/20/2017 00:25:00,EDT,Natural Gas,1458.0
04/20/2017 00:25:00,EDT,Nuclear,4289.0
04/20/2017 00:25:00,EDT,Other Fossil Fuels,0.0
04/20/2017 00:25:00,EDT,Other Renewables,250.0
04/20/2017 00:25:00,EDT,Wind,350.0
04/20/2017 00:25:00,EDT,Hydro,3035.0
04/20/2017 00:30:00,EDT,Dual Fuel,1497.0
04/20/2017 00:30:00,EDT,Natural Gas,1460.0
04/20/2017 00:30:00,EDT,Nuclear,4294.0
04/20/2017 00:30:00,EDT,Other Fossil Fuels,0.0
04/20/2017 00:30:00,EDT,Other Renewables,251.0
04/20/2017 00:30:00,EDT,Wind,339.0
04/20/2017 00:30:00,EDT,Hydro,3043.0
04/20/2017 00:35:00,EDT,Dual Fuel,1433.0
04/20/2017 00:35:00,EDT,Natural Gas,1459.0
04/20/2017 00:35:00,EDT,Nuclear,4297.0
04/20/2017 00:35:00,EDT,Other Fossil Fuels,0.0
04/20/2017 00:35:00,EDT,Other Renewables,251.0
04/20/2017 00:35:00,EDT,Wind,320.0
04/20/2017 00:35:00,EDT,Hydro,3063.0
04/20/2017 00:40:00,EDT,Dual Fuel,1398.0
04/20/2017 00:40:00,EDT,Natural Gas,1460.0
04/20/2017 00:40:00,EDT,Nuclear,4298.0
04/20/2017 00:40:00,EDT,Other Fossil Fuels,0.0
04/20/2017 00:40:00,EDT,Other Renewables,252.0
04/20/2017 00:40:00,EDT,Wind,308.0
04/20/2017 00:40:00,EDT,Hydro,3122.0
04/20/2017 00:45:00,EDT,Dual Fuel,1376.0
04/20/2017 00:45:00,EDT,Natural Gas,1455.0
04/20/2017 00:45:00,EDT,Nuclear,4302.0
04/20/2017 00:45:00,EDT,Other Fossil Fuels,0.0
04/20/2017 00:45:00,EDT,Other Renewables,254.0
04/20/2017 00:45:00,EDT,Wind,298.0
04/20/2017 00:45:00,EDT,Hydro,3087.0
04/20/2017 00:50:00,EDT,Dual Fuel,1351.0
04/20/2017 00:50:00,EDT,Natural Gas,1442.0
04/20/2017 00:50:00,EDT,Nuclear,4299.0
04/20/2017 00:50:00,EDT,Other Fossil Fuels,0.0
04/20/2017 00:50:00,EDT,Other Renewables,254.0
04/20/2017 00:50:00,EDT,Wind,291.0
04/20/2017 00:50:00,EDT,Hydro,3058.0
04/20/2017 00:55:00,EDT,Dual Fuel,1327.0
04/20/2017 00:55:00,EDT,Natural Gas,1422.0
04/20/2017 00:55:00,EDT,Nuclear,4299.0
04/20/2017 00:55:00,EDT,Other Fossil Fuels,0.0
04/20/2017 00:55:00,EDT,Other Renewables,250.0
04/20/2017 00:55:00,EDT,Wind,287.0
04/20/2017 00:55:00,EDT,Hydro,3015.0
04/20/2017 01:00:00,EDT,Dual Fuel,1314.0
04/20/2017 01:00:00,EDT,Natural Gas,1434.0
04/20/2017 01:00:00,EDT,Nuclear,4297.0
04/20/2017 01:00:00,EDT,Other Fossil Fuels,0.0
04/20/2017 01:00:00,EDT,Other Renewables,255.0
04/20/2017 01:00:00,EDT,Wind,276.0
04/20/2017 01:00:00,EDT,Hydro,2974.0
04/20/2017 01:05:00,EDT,Dual Fuel,1330.0
04/20/2017 01:05:00,EDT,Natural Gas,1454.0
04/20/2017 01:05:00,EDT,Nuclear,4300.0
04/20/2017 01:05:00,EDT,Other Fossil Fuels,0.0
04/20/2017 01:05:00,EDT,Other Renewables,252.0
04/20/2017 01:05:00,EDT,Wind,254.0
04/20/2017 01:05:00,EDT,Hydro,2932.0
04/20/2017 01:10:00,EDT,Dual Fuel,1337.0
04/20/2017 01:10:00,EDT,Natural Gas,1468.0
04/20/2017 01:10:00,EDT,Nuclear,4300.0
04/20/2017 01:10:00,EDT,Other Fossil Fuels,0.0
04/20/2017 01:10:00,EDT,Other Renewables,254.0
04/20/2017 01:10:00,EDT,Wind,243.0
04/20/2017 01:10:00,EDT,Hydro,2931.0
04/20/2017 01:15:00,EDT,Dual Fuel,1328.0
04/20/2017 01:15:00,EDT,Natural Gas,1502.0
04/20/2017 01:15:00,EDT,Nuclear,4301.0
04/20/2017 01:15:00,EDT,Other Fossil Fuels,0.0
04/20/2017 01:15:00,EDT,Other Renewables,255.0
04/20/2017 01:15:00,EDT,Wind,237.0
04/20/2017 01:15:00,EDT,Hydro,2893.0
04/20/2017 01:20:00,EDT,Dual Fuel,1352.0
04/20/2017 01:20:00,EDT,Natural Gas,1541.0
04/20/2017 01:20:00,EDT,Nuclear,4299.0
04/20/2017 01:20:00,EDT,Other Fossil Fuels,0.0
04/20/2017 01:20:00,EDT,Other Renewables,257.0
04/20/2017 01:20:00,EDT,Wind,227.0
04/20/2017 01:20:00,EDT,Hydro,2856.0
04/20/2017 01:25:00,EDT,Dual Fuel,1340.0
04/20/2017 01:25:00,EDT,Natural Gas,1542.0
04/20/2017 01:25:00,EDT,Nuclear,4301.0
04/20/2017 01:25:00,EDT,Other Fossil Fuels,0.0
04/20/2017 01:25:00,EDT,Other Renewables,260.0
04/20/2017 01:25:00,EDT,Wind,210.0
04/20/2017 01:25:00,EDT,Hydro,2828.0
04/20/2017 01:30:00,EDT,Dual Fuel,1315.0
04/20/2017 01:30:00,EDT,Natural Gas,1487.0
04/20/2017 01:30:00,EDT,Nuclear,4300.0
04/20/2017 01:30:00,EDT,Other Fossil Fuels,0.0
04/20/2017 01:30:00,EDT,Other Renewables,257.0
04/20/2017 01:30:00,EDT,Wind,206.0
04/20/2017 01:30:00,EDT,Hydro,2895.0
04/20/2017 01:35:00,EDT,Dual Fuel,1300.0
04/20/2017 01:35:00,EDT,Natural Gas,1432.0
04/20/2017 01:35:00,EDT,Nuclear,4302.0
04/20/2017 01:35:00,EDT,Other Fossil Fuels,0.0
04/20/2017 01:35:00,EDT,Other Renewables,259.0
04/20/2017 01:35:00,EDT,Wind,209.0
04/20/2017 01:35:00,EDT,Hydro,2912.0
04/20/2017 01:40:00,EDT,Dual Fuel,1297.0
04/20/2017 01:40:00,EDT,Natural Gas,1393.0
04/20/2017 01:40:00,EDT,Nuclear,4301.0
04/20/2017 01:40:00,EDT,Other Fossil Fuels,0.0
04/20/2017 01:40:00,EDT,Other Renewables,256.0
04/20/2017 01:40:00,EDT,Wind,201.0
04/20/2017 01:40:00,EDT,Hydro,2904.0
04/20/2017 01:45:00,EDT,Dual Fuel,1296.0
04/20/2017 01:45:00,EDT,Natural Gas,1383.0
04/20/2017 01:45:00,EDT,Nuclear,4300.0
04/20/2017 01:45:00,EDT,Other Fossil Fuels,0.0
04/20/2017 01:45:00,EDT,Other Renewables,257.0
04/20/2017 01:45:00,EDT,Wind,190.0
04/20/2017 01:45:00,EDT,Hydro,2902.0
04/20/2017 01:50:00,EDT,Dual Fuel,1297.0
04/20/2017 01:50:00,EDT,Natural Gas,1389.0
04/20/2017 01:50:00,EDT,Nuclear,4301.0
04/20/2017 01:50:00,EDT,Other Fossil Fuels,0.0
04/20/2017 01:50:00,EDT,Other Renewables,259.0
04/20/2017 01:50:00,EDT,Wind,195.0
04/20/2017 01:50:00,EDT,Hydro,2916.0
04/20/2017 01:55:00,EDT,Dual Fuel,1293.0
04/20/2017 01:55:00,EDT,Natural Gas,1392.0
04/20/2017 01:55:00,EDT,Nuclear,4300.0
04/20/2017 01:55:00,EDT,Other Fossil Fuels,0.0
04/20/2017 01:55:00,EDT,Other Renewables,257.0
04/20/2017 01:55:00,EDT,Wind,193.0
04/20/2017 01:55:00,EDT,Hydro,2899.0
04/20/2017 02:00:00,EDT,Dual Fuel,1296.0
04/20/2017 02:00:00,EDT,Natural Gas,1396.0
04/20/2017 02:00:00,EDT,Nuclear,4303.0
04/20/2017 02:00:00,EDT,Other Fossil Fuels,0.0
04/20/2017 02:00:00,EDT,Other Renewables,260.0
04/20/2017 02:00:00,EDT,Wind,194.0
04/20/2017 02:00:00,EDT,Hydro,2898.0
04/20/2017 02:05:00,EDT,Dual Fuel,1305.0
04/20/2017 02:05:00,EDT,Natural Gas,1431.0
04/20/2017 02:05:00,EDT,Nuclear,4302.0
04/20/2017 02:05:00,EDT,Other Fossil Fuels,0.0
04/20/2017 02:05:00,EDT,Other Renewables,258.0
04/20/2017 02:05:00,EDT,Wind,198.0
04/20/2017 02:05:00,EDT,Hydro,2894.0
04/20/2017 02:10:00,EDT,Dual Fuel,1313.0
04/20/2017 02:10:00,EDT,Natural Gas,1453.0
04/20/2017 02:10:00,EDT,Nuclear,4303.0
04/20/2017 02:10:00,EDT,Other Fossil Fuels,0.0
04/20/2017 02:10:00,EDT,Other Renewables,258.0
04/20/2017 02:10:00,EDT,Wind,204.0
04/20/2017 02:10:00,EDT,Hydro,2905.0
04/20/2017 02:15:00,EDT,Dual Fuel,1304.0
04/20/2017 02:15:00,EDT,Natural Gas,1455.0
04/20/2017 02:15:00,EDT,Nuclear,4304.0
04/20/2017 02:15:00,EDT,Other Fossil Fuels,0.0
04/20/2017 02:15:00,EDT,Other Renewables,255.0
04/20/2017 02:15:00,EDT,Wind,206.0
04/20/2017 02:15:00,EDT,Hydro,2905.0
04/20/2017 02:20:00,EDT,Dual Fuel,1293.0
04/20/2017 02:20:00,EDT,Natural Gas,1442.0
04/20/2017 02:20:00,EDT,Nuclear,4305.0
04/20/2017 02:20:00,EDT,Other Fossil Fuels,0.0
04/20/2017 02:20:00,EDT,Other Renewables,255.0
04/20/2017 02:20:00,EDT,Wind,210.0
04/20/2017 02:20:00,EDT,Hydro,2909.0
04/20/2017 02:25:00,EDT,Dual Fuel,1296.0
04/20/2017 02:25:00,EDT,Natural Gas,1413.0
04/20/2017 02:25:00,EDT,Nuclear,4306.0
04/20/2017 02:25:00,EDT,Other Fossil Fuels,0.0
04/20/2017 02:25:00,EDT,Other Renewables,260.0
04/20/2017 02:25:00,EDT,Wind,227.0
04/20/2017 02:25:00,EDT,Hydro,2926.0
04/20/2017 02:30:00,EDT,Dual Fuel,1290.0
04/20/2017 02:30:00,EDT,Natural Gas,1394.0
04/20/2017 02:30:00,EDT,Nuclear,4304.0
04/20/2017 02:30:00,EDT,Other Fossil Fuels,0.0
04/20/2017 02:30:00,EDT,Other Renewables,256.0
04/20/2017 02:30:00,EDT,Wind,228.0
04/20/2017 02:30:00,EDT,Hydro,2896.0
04/20/2017 02:35:00,EDT,Dual Fuel,1293.0
04/20/2017 02:35:00,EDT,Natural Gas,1408.0
04/20/2017 02:35:00,EDT,Nuclear,4304.0
04/20/2017 02:35:00,EDT,Other Fossil Fuels,0.0
04/20/2017 02:35:00,EDT,Other Renewables,251.0
04/20/2017 02:35:00,EDT,Wind,211.0
04/20/2017 02:35:00,EDT,Hydro,2902.0
04/20/2017 02:40:00,EDT,Dual Fuel,1291.0
04/20/2017 02:40:00,EDT,Natural Gas,1408.0
04/20/2017 02:40:00,EDT,Nuclear,4301.0
04/20/2017 02:40:00,EDT,Other Fossil Fuels,0.0
04/20/2017 02:40:00,EDT,Other Renewables,254.0
04/20/2017 02:40:00,EDT,Wind,197.0
04/20/2017 02:40:00,EDT,Hydro,2910.0
04/20/2017 02:45:00,EDT,Dual Fuel,1300.0
04/20/2017 02:45:00,EDT,Natural Gas,1417.0
04/20/2017 02:45:00,EDT,Nuclear,4303.0
04/20/2017 02:45:00,EDT,Other Fossil Fuels,0.0
04/20/2017 02:45:00,EDT,Other Renewables,258.0
04/20/2017 02:45:00,EDT,Wind,191.0
04/20/2017 02:45:00,EDT,Hydro,2920.0
04/20/2017 02:50:00,EDT,Dual Fuel,1317.0
04/20/2017 02:50:00,EDT,Natural Gas,1447.0
04/20/2017 02:50:00,EDT,Nuclear,4303.0
04/20/2017 02:50:00,EDT,Other Fossil Fuels,0.0
04/20/2017 02:50:00,EDT,Other Renewables,256.0
04/20/2017 02:50:00,EDT,Wind,191.0
04/20/2017 02:50:00,EDT,Hydro,2926.0
04/20/2017 02:55:00,EDT,Dual Fuel,1321.0
04/20/2017 02:55:00,EDT,Natural Gas,1451.0
04/20/2017 02:55:00,EDT,Nuclear,4305.0
04/20/2017 02:55:00,EDT,Other Fossil Fuels,0.0
04/20/2017 02:55:00,EDT,Other Renewables,260.0
04/20/2017 02:55:00,EDT,Wind,198.0
04/20/2017 02:55:00,EDT,Hydro,2903.0
04/20/2017 03:00:00,EDT,Dual Fuel,1305.0
04/20/2017 03:00:00,EDT,Natural Gas,1444.0
04/20/2017 03:00:00,EDT,Nuclear,4304.0
04/20/2017 03:00:00,EDT,Other Fossil Fuels,0.0
04/20/2017 03:00:00,EDT,Other Renewables,255.0
04/20/2017 03:00:00,EDT,Wind,201.0
04/20/2017 03:00:00,EDT,Hydro,2903.0
04/20/2017 03:05:00,EDT,Dual Fuel,1297.0
04/20/2017 03:05:00,EDT,Natural Gas,1445.0
04/20/2017 03:05:00,EDT,Nuclear,4303.0
04/20/2017 03:05:00,EDT,Other Fossil Fuels,0.0
04/20/2017 03:05:00,EDT,Other Renewables,257.0
04/20/2017 03:05:00,EDT,Wind,201.0
04/20/2017 03:05:00,EDT,Hydro,2893.0
04/20/2017 03:10:00,EDT,Dual Fuel,1293.0
04/20/2017 03:10:00,EDT,Natural Gas,1462.0
04/20/2017 03:10:00,EDT,Nuclear,4303.0
04/20/2017 03:10:00,EDT,Other Fossil Fuels,0.0
04/20/2017 03:10:00,EDT,Other Renewables,257.0
04/20/2017 03:10:00,EDT,Wind,200.0
04/20/2017 03:10:00,EDT,Hydro,2808.0
04/20/2017 03:15:00,EDT,Dual Fuel,1295.0
04/20/2017 03:15:00,EDT,Natural Gas,1462.0
04/20/2017 03:15:00,EDT,Nuclear,4303.0
04/20/2017 03:15:00,EDT,Other Fossil Fuels,0.0
04/20/2017 03:15:00,EDT,Other Renewables,260.0
04/20/2017 03:15:00,EDT,Wind,185.0
04/20/2017 03:15:00,EDT,Hydro,2791.0
04/20/2017 03:20:00,EDT,Dual Fuel,1296.0
04/20/2017 03:20:00,EDT,Natural Gas,1467.0
04/20/2017 03:20:00,EDT,Nuclear,4301.0
04/20/2017 03:20:00,EDT,Other Fossil Fuels,0.0
04/20/2017 03:20:00,EDT,Other Renewables,254.0
04/20/2017 03:20:00,EDT,Wind,191.0
04/20/2017 03:20:00,EDT,Hydro,2776.0
04/20/2017 03:25:00,EDT,Dual Fuel,1292.0
04/20/2017 03:25:00,EDT,Natural Gas,1467.0
04/20/2017 03:25:00,EDT,Nuclear,4302.0
04/20/2017 03:25:00,EDT,Other Fossil Fuels,0.0
04/20/2017 03:25:00,EDT,Other Renewables,253.0
04/20/2017 03:25:00,EDT,Wind,187.0
04/20/2017 03:25:00,EDT,Hydro,2746.0
04/20/2017 03:30:00,EDT,Dual Fuel,1292.0
04/20/2017 03:30:00,EDT,Natural Gas,1456.0
04/20/2017 03:30:00,EDT,Nuclear,4302.0
04/20/2017 03:30:00,EDT,Other Fossil Fuels,0.0
04/20/2017 03:30:00,EDT,Other Renewables,251.0
04/20/2017 03:30:00,EDT,Wind,179.0
04/20/2017 03:30:00,EDT,Hydro,2785.0
04/20/2017 03:35:00,EDT,Dual Fuel,1291.0
04/20/2017 03:35:00,EDT,Natural Gas,1449.0
04/20/2017 03:35:00,EDT,Nuclear,4302.0
04/20/2017 03:35:00,EDT,Other Fossil Fuels,0.0
04/20/2017 03:35:00,EDT,Other Renewables,256.0
04/20/2017 03:35:00,EDT,Wind,168.0
04/20/2017 03:35:00,EDT,Hydro,2781.0
04/20/2017 03:40:00,EDT,Dual Fuel,1296.0
04/20/2017 03:40:00,EDT,Natural Gas,1432.0
04/20/2017 03:40:00,EDT,Nuclear,4303.0
04/20/2017 03:40:00,EDT,Other Fossil Fuels,0.0
04/20/2017 03:40:00,EDT,Other Renewables,256.0
04/20/2017 03:40:00,EDT,Wind,159.0
04/20/2017 03:40:00,EDT,Hydro,2823.0
04/20/2017 03:45:00,EDT,Dual Fuel,1292.0
04/20/2017 03:45:00,EDT,Natural Gas,1427.0
04/20/2017 03:45:00,EDT,Nuclear,4299.0
04/20/2017 03:45:00,EDT,Other Fossil Fuels,0.0
04/20/2017 03:45:00,EDT,Other Renewables,254.0
04/20/2017 03:45:00,EDT,Wind,152.0
04/20/2017 03:45:00,EDT,Hydro,2837.0
04/20/2017 03:50:00,EDT,Dual Fuel,1294.0
04/20/2017 03:50:00,EDT,Natural Gas,1445.0
04/20/2017 03:50:00,EDT,Nuclear,4301.0
04/20/2017 03:50:00,EDT,Other Fossil Fuels,0.0
04/20/2017 03:50:00,EDT,Other Renewables,251.0
04/20/2017 03:50:00,EDT,Wind,139.0
04/20/2017 03:50:00,EDT,Hydro,2828.0
04/20/2017 03:55:00,EDT,Dual Fuel,1292.0
04/20/2017 03:55:00,EDT,Natural Gas,1441.0
04/20/2017 03:55:00,EDT,Nuclear,4301.0
04/20/2017 03:55:00,EDT,Other Fossil Fuels,0.0
04/20/2017 03:55:00,EDT,Other Renewables,257.0
04/20/2017 03:55:00,EDT,Wind,129.0
04/20/2017 03:55:00,EDT,Hydro,2833.0
04/20/2017 04:00:00,EDT,Dual Fuel,1303.0
04/20/2017 04:00:00,EDT,Natural Gas,1435.0
04/20/2017 04:00:00,EDT,Nuclear,4302.0
04/20/2017 04:00:00,EDT,Other Fossil Fuels,0.0
04/20/2017 04:00:00,EDT,Other Renewables,262.0
