Time Stamp,Time Zone,Fuel Category,Gen MW
05/12/2020 00:05:00,EDT,Dual Fuel,1882.0
05/12/2020 00:05:00,EDT,Natural Gas,1803.0
05/12/2020 00:05:00,EDT,Nuclear,3804.0
05/12/2020 00:05:00,EDT,Other Fossil Fuels,1.0
05/12/2020 00:05:00,EDT,Other Renewables,265.0
05/12/2020 00:05:00,EDT,Wind,820.0
05/12/2020 00:05:00,EDT,Hydro,3322.0
05/12/2020 00:10:00,EDT,Dual Fuel,2021.0
05/12/2020 00:10:00,EDT,Natural Gas,1748.0
05/12/2020 00:10:00,EDT,Nuclear,3807.0
05/12/2020 00:10:00,EDT,Other Fossil Fuels,1.0
05/12/2020 00:10:00,EDT,Other Renewables,267.0
05/12/2020 00:10:00,EDT,Wind,816.0
05/12/2020 00:10:00,EDT,Hydro,3355.0
05/12/2020 00:15:00,EDT,Dual Fuel,2046.0
05/12/2020 00:15:00,EDT,Natural Gas,1637.0
05/12/2020 00:15:00,EDT,Nuclear,3806.0
05/12/2020 00:15:00,EDT,Other Fossil Fuels,1.0
05/12/2020 00:15:00,EDT,Other Renewables,267.0
05/12/2020 00:15:00,EDT,Wind,817.0
05/12/2020 00:15:00,EDT,Hydro,3358.0
05/12/2020 00:20:00,EDT,Dual Fuel,2062.0
05/12/2020 00:20:00,EDT,Natural Gas,1616.0
05/12/2020 00:20:00,EDT,Nuclear,3807.0
05/12/2020 00:20:00,EDT,Other Fossil Fuels,1.0
05/12/2020 00:20:00,EDT,Other Renewables,267.0
05/12/2020 00:20:00,EDT,Wind,811.0
05/12/2020 00:20:00,EDT,Hydro,3297.0
05/12/2020 00:25:00,EDT,Dual Fuel,2054.0
05/12/2020 00:25:00,EDT,Natural Gas,1630.0
05/12/2020 00:25:00,EDT,Nuclear,3808.0
05/12/2020 00:25:00,EDT,Other Fossil Fuels,1.0
05/12/2020 00:25:00,EDT,Other Renewables,261.0
05/12/2020 00:25:00,EDT,Wind,782.0
05/12/2020 00:25:00,EDT,Hydro,3247.0
05/12/2020 00:30:00,EDT,Dual Fuel,2059.0
05/12/2020 00:30:00,EDT,Natural Gas,1614.0
05/12/2020 00:30:00,EDT,Nuclear,3808.0
05/12/2020 00:30:00,EDT,Other Fossil Fuels,1.0
05/12/2020 00:30:00,EDT,Other Renewables,266.0
05/12/2020 00:30:00,EDT,Wind,766.0
05/12/2020 00:30:00,EDT,Hydro,3174.0
05/12/2020 00:35:00,EDT,Dual Fuel,1993.0
05/12/2020 00:35:00,EDT,Natural Gas,1587.0
05/12/2020 00:35:00,EDT,Nuclear,3809.0
05/12/2020 00:35:00,EDT,Other Fossil Fuels,1.0
05/12/2020 00:35:00,EDT,Other Renewables,268.0
05/12/2020 00:35:00,EDT,Wind,768.0
05/12/2020 00:35:00,EDT,Hydro,3132.0
05/12/2020 00:40:00,EDT,Dual Fuel,1891.0
05/12/2020 00:40:00,EDT,Natural Gas,1587.0
05/12/2020 00:40:00,EDT,Nuclear,3808.0
05/12/2020 00:40:00,EDT,Other Fossil Fuels,1.0
05/12/2020 00:40:00,EDT,Other Renewables,264.0
05/12/2020 00:40:00,EDT,Wind,763.0
05/12/2020 00:40:00,EDT,Hydro,3127.0
05/12/2020 00:45:00,EDT,Dual Fuel,1868.0
05/12/2020 00:45:00,EDT,Natural Gas,1587.0
05/12/2020 00:45:00,EDT,Nuclear,3806.0
05/12/2020 00:45:00,EDT,Other Fossil Fuels,1.0
05/12/2020 00:45:00,EDT,Other Renewables,270.0
05/12/2020 00:45:00,EDT,Wind,766.0
05/12/2020 00:45:00,EDT,Hydro,3116.0
05/12/2020 00:50:00,EDT,Dual Fuel,1869.0
05/12/2020 00:50:00,EDT,Natural Gas,1588.0
05/12/2020 00:50:00,EDT,Nuclear,3809.0
05/12/2020 00:50:00,EDT,Other Fossil Fuels,1.0
05/12/2020 00:50:00,EDT,Other Renewables,270.0
05/12/2020 00:50:00,EDT,Wind,768.0
05/12/2020 00:50:00,EDT,Hydro,3143.0
05/12/2020 00:55:00,EDT,Dual Fuel,1895.0
05/12/2020 00:55:00,EDT,Natural Gas,1589.0
05/12/2020 00:55:00,EDT,Nuclear,3807.0
05/12/2020 00:55:00,EDT,Other Fossil Fuels,1.0
05/12/2020 00:55:00,EDT,Other Renewables,267.0
05/12/2020 00:55:00,EDT,Wind,761.0
05/12/2020 00:55:00,EDT,Hydro,3038.0
05/12/2020 01:00:00,EDT,Dual Fuel,1910.0
05/12/2020 01:00:00,EDT,Natural Gas,1601.0
05/12/2020 01:00:00,EDT,Nuclear,3808.0
05/12/2020 01:00:00,EDT,Other Fossil Fuels,1.0
05/12/2020 01:00:00,EDT,Other Renewables,267.0
05/12/2020 01:00:00,EDT,Wind,762.0
