Time Stamp,Time Zone,Fuel Category,Gen MW
11/25/2018 00:05:00,EST,Dual Fuel,2718.0
11/25/2018 00:05:00,EST,Natural Gas,1318.0
11/25/2018 00:05:00,EST,Nuclear,5418.0
11/25/2018 00:05:00,EST,Other Fossil Fuels,0.0
11/25/2018 00:05:00,EST,Other Renewables,274.0
11/25/2018 00:05:00,EST,Wind,667.0
11/25/2018 00:05:00,EST,Hydro,2980.0
11/25/2018 00:10:00,EST,Dual Fuel,2553.0
11/25/2018 00:10:00,EST,Natural Gas,1301.0
11/25/2018 00:10:00,EST,Nuclear,5419.0
11/25/2018 00:10:00,EST,Other Fossil Fuels,0.0
11/25/2018 00:10:00,EST,Other Renewables,276.0
11/25/2018 00:10:00,EST,Wind,710.0
11/25/2018 00:10:00,EST,Hydro,3094.0
11/25/2018 00:14:10,EST,Dual Fuel,2538.0
11/25/2018 00:14:10,EST,Natural Gas,1298.0
11/25/2018 00:14:10,EST,Nuclear,5420.0
11/25/2018 00:14:10,EST,Other Fossil Fuels,0.0
11/25/2018 00:14:10,EST,Other Renewables,278.0
11/25/2018 00:14:10,EST,Wind,717.0
11/25/2018 00:14:10,EST,Hydro,3104.0
11/25/2018 00:15:00,EST,Dual Fuel,2591.0
11/25/2018 00:15:00,EST,Natural Gas,1252.0
11/25/2018 00:15:00,EST,Nuclear,5423.0
11/25/2018 00:15:00,EST,Other Fossil Fuels,0.0
11/25/2018 00:15:00,EST,Other Renewables,278.0
11/25/2018 00:15:00,EST,Wind,732.0
11/25/2018 00:15:00,EST,Hydro,3069.0
11/25/2018 00:16:04,EST,Dual Fuel,2606.0
11/25/2018 00:16:04,EST,Natural Gas,1252.0
11/25/2018 00:16:04,EST,Nuclear,5421.0
11/25/2018 00:16:04,EST,Other Fossil Fuels,0.0
11/25/2018 00:16:04,EST,Other Renewables,276.0
11/25/2018 00:16:04,EST,Wind,638.0
11/25/2018 00:16:04,EST,Hydro,3050.0
11/25/2018 00:20:00,EST,Dual Fuel,2637.0
11/25/2018 00:20:00,EST,Natural Gas,1251.0
11/25/2018 00:20:00,EST,Nuclear,5419.0
11/25/2018 00:20:00,EST,Other Fossil Fuels,0.0
11/25/2018 00:20:00,EST,Other Renewables,275.0
11/25/2018 00:20:00,EST,Wind,644.0
11/25/2018 00:20:00,EST,Hydro,3041.0
11/25/2018 00:25:00,EST,Dual Fuel,2687.0
11/25/2018 00:25:00,EST,Natural Gas,1250.0
11/25/2018 00:25:00,EST,Nuclear,5418.0
11/25/2018 00:25:00,EST,Other Fossil Fuels,0.0
11/25/2018 00:25:00,EST,Other Renewables,278.0
11/25/2018 00:25:00,EST,Wind,679.0
11/25/2018 00:25:00,EST,Hydro,2928.0
11/25/2018 00:30:00,EST,Dual Fuel,2712.0
11/25/2018 00:30:00,EST,Natural Gas,1251.0
11/25/2018 00:30:00,EST,Nuclear,5418.0
11/25/2018 00:30:00,EST,Other Fossil Fuels,0.0
11/25/2018 00:30:00,EST,Other Renewables,279.0
11/25/2018 00:30:00,EST,Wind,711.0
11/25/2018 00:30:00,EST,Hydro,2833.0
11/25/2018 00:35:00,EST,Dual Fuel,2710.0
11/25/2018 00:35:00,EST,Natural Gas,1251.0
11/25/2018 00:35:00,EST,Nuclear,5419.0
11/25/2018 00:35:00,EST,Other Fossil Fuels,0.0
11/25/2018 00:35:00,EST,Other Renewables,276.0
11/25/2018 00:35:00,EST,Wind,759.0
11/25/2018 00:35:00,EST,Hydro,2676.0
11/25/2018 00:40:00,EST,Dual Fuel,2694.0
11/25/2018 00:40:00,EST,Natural Gas,1252.0
11/25/2018 00:40:00,EST,Nuclear,5420.0
11/25/2018 00:40:00,EST,Other Fossil Fuels,0.0
11/25/2018 00:40:00,EST,Other Renewables,274.0
11/25/2018 00:40:00,EST,Wind,792.0
11/25/2018 00:40:00,EST,Hydro,2626.0
11/25/2018 00:45:00,EST,Dual Fuel,2645.0
11/25/2018 00:45:00,EST,Natural Gas,1251.0
11/25/2018 00:45:00,EST,Nuclear,5418.0
11/25/2018 00:45:00,EST,Other Fossil Fuels,0.0
11/25/2018 00:45:00,EST,Other Renewables,274.0
11/25/2018 00:45:00,EST,Wind,766.0
11/25/2018 00:45:00,EST,Hydro,2626.0
11/25/2018 00:50:00,EST,Dual Fuel,2615.0
11/25/2018 00:50:00,EST,Natural Gas,1250.0
11/25/2018 00:50:00,EST,Nuclear,5418.0
11/25/2018 00:50:00,EST,Other Fossil Fuels,0.0
11/25/2018 00:50:00,EST,Other Renewables,272.0
11/25/2018 00:50:00,EST,Wind,749.0
11/25/2018 00:50:00,EST,Hydro,2654.0
11/25/2018 00:55:00,EST,Dual Fuel,2585.0
11/25/2018 00:55:00,EST,Natural Gas,1250.0
11/25/2018 00:55:00,EST,Nuclear,5417.0
11/25/2018 00:55:00,EST,Other Fossil Fuels,0.0
11/25/2018 00:55:00,EST,Other Renewables,276.0
11/25/2018 00:55:00,EST,Wind,745.0
11/25/2018 00:55:00,EST,Hydro,2647.0
11/25/2018 01:00:00,EST,Dual Fuel,2578.0
11/25/2018 01:00:00,EST,Natural Gas,1251.0
11/25/2018 01:00:00,EST,Nuclear,5418.0
11/25/2018 01:00:00,EST,Other Fossil Fuels,0.0
11/25/2018 01:00:00,EST,Other Renewables,275.0
11/25/2018 01:00:00,EST,Wind,745.0
11/25/2018 01:00:00,EST,Hydro,2617.0
11/25/2018 01:05:00,EST,Dual Fuel,2579.0
11/25/2018 01:05:00,EST,Natural Gas,1248.0
11/25/2018 01:05:00,EST,Nuclear,5419.0
11/25/2018 01:05:00,EST,Other Fossil Fuels,0.0
11/25/2018 01:05:00,EST,Other Renewables,273.0
11/25/2018 01:05:00,EST,Wind,736.0
11/25/2018 01:05:00,EST,Hydro,2526.0
11/25/2018 01:10:00,EST,Dual Fuel,2478.0
11/25/2018 01:10:00,EST,Natural Gas,1248.0
11/25/2018 01:10:00,EST,Nuclear,5420.0
11/25/2018 01:10:00,EST,Other Fossil Fuels,0.0
11/25/2018 01:10:00,EST,Other Renewables,274.0
11/25/2018 01:10:00,EST,Wind,718.0
11/25/2018 01:10:00,EST,Hydro,2482.0
11/25/2018 01:15:00,EST,Dual Fuel,2376.0
11/25/2018 01:15:00,EST,Natural Gas,1247.0
11/25/2018 01:15:00,EST,Nuclear,5418.0
11/25/2018 01:15:00,EST,Other Fossil Fuels,0.0
11/25/2018 01:15:00,EST,Other Renewables,273.0
11/25/2018 01:15:00,EST,Wind,695.0
11/25/2018 01:15:00,EST,Hydro,2568.0
11/25/2018 01:20:00,EST,Dual Fuel,2359.0
11/25/2018 01:20:00,EST,Natural Gas,1248.0
11/25/2018 01:20:00,EST,Nuclear,5419.0
11/25/2018 01:20:00,EST,Other Fossil Fuels,0.0
11/25/2018 01:20:00,EST,Other Renewables,272.0
11/25/2018 01:20:00,EST,Wind,667.0
11/25/2018 01:20:00,EST,Hydro,2570.0
11/25/2018 01:25:00,EST,Dual Fuel,2304.0
11/25/2018 01:25:00,EST,Natural Gas,1249.0
11/25/2018 01:25:00,EST,Nuclear,5421.0
11/25/2018 01:25:00,EST,Other Fossil Fuels,0.0
11/25/2018 01:25:00,EST,Other Renewables,270.0
11/25/2018 01:25:00,EST,Wind,620.0
11/25/2018 01:25:00,EST,Hydro,2571.0
11/25/2018 01:30:00,EST,Dual Fuel,2189.0
11/25/2018 01:30:00,EST,Natural Gas,1248.0
11/25/2018 01:30:00,EST,Nuclear,5418.0
11/25/2018 01:30:00,EST,Other Fossil Fuels,0.0
11/25/2018 01:30:00,EST,Other Renewables,272.0
11/25/2018 01:30:00,EST,Wind,615.0
11/25/2018 01:30:00,EST,Hydro,2706.0
11/25/2018 01:35:00,EST,Dual Fuel,2165.0
11/25/2018 01:35:00,EST,Natural Gas,1249.0
11/25/2018 01:35:00,EST,Nuclear,5418.0
11/25/2018 01:35:00,EST,Other Fossil Fuels,0.0
11/25/2018 01:35:00,EST,Other Renewables,271.0
11/25/2018 01:35:00,EST,Wind,602.0
11/25/2018 01:35:00,EST,Hydro,2707.0
11/25/2018 01:40:00,EST,Dual Fuel,2165.0
