Time Stamp,Time Zone,Fuel Category,Gen MWh
01/08/2017 00:05:00,EST,Dual Fuel,2744.0
01/08/2017 00:05:00,EST,Natural Gas,1959.0
01/08/2017 00:05:00,EST,Nuclear,4955.0
01/08/2017 00:05:00,EST,Other Fossil Fuels,225.0
01/08/2017 00:05:00,EST,Other Renewables,263.0
01/08/2017 00:05:00,EST,Wind,361.0
01/08/2017 00:05:00,EST,Hydro,1983.0
01/08/2017 00:10:00,EST,Dual Fuel,2696.0
01/08/2017 00:10:00,EST,Natural Gas,1842.0
01/08/2017 00:10:00,EST,Nuclear,4955.0
01/08/2017 00:10:00,EST,Other Fossil Fuels,180.0
01/08/2017 00:10:00,EST,Other Renewables,263.0
01/08/2017 00:10:00,EST,Wind,366.0
01/08/2017 00:10:00,EST,Hydro,2112.0
01/08/2017 00:12:11,EST,Dual Fuel,2692.0
01/08/2017 00:12:11,EST,Natural Gas,1815.0
01/08/2017 00:12:11,EST,Nuclear,4954.0
01/08/2017 00:12:11,EST,Other Fossil Fuels,157.0
01/08/2017 00:12:11,EST,Other Renewables,264.0
01/08/2017 00:12:11,EST,Wind,367.0
01/08/2017 00:12:11,EST,Hydro,2127.0
01/08/2017 00:13:53,EST,Dual Fuel,2714.0
01/08/2017 00:13:53,EST,Natural Gas,1804.0
01/08/2017 00:13:53,EST,Nuclear,4954.0
01/08/2017 00:13:53,EST,Other Fossil Fuels,149.0
01/08/2017 00:13:53,EST,Other Renewables,267.0
01/08/2017 00:13:53,EST,Wind,364.0
01/08/2017 00:13:53,EST,Hydro,2124.0
01/08/2017 00:15:00,EST,Dual Fuel,2756.0
01/08/2017 00:15:00,EST,Natural Gas,1794.0
01/08/2017 00:15:00,EST,Nuclear,4957.0
01/08/2017 00:15:00,EST,Other Fossil Fuels,147.0
01/08/2017 00:15:00,EST,Other Renewables,267.0
01/08/2017 00:15:00,EST,Wind,335.0
01/08/2017 00:15:00,EST,Hydro,2125.0
01/08/2017 00:20:00,EST,Dual Fuel,2816.0
01/08/2017 00:20:00,EST,Natural Gas,1752.0
01/08/2017 00:20:00,EST,Nuclear,4954.0
01/08/2017 00:20:00,EST,Other Fossil Fuels,149.0
01/08/2017 00:20:00,EST,Other Renewables,266.0
01/08/2017 00:20:00,EST,Wind,334.0
01/08/2017 00:20:00,EST,Hydro,2138.0
01/08/2017 00:25:00,EST,Dual Fuel,2875.0
01/08/2017 00:25:00,EST,Natural Gas,1712.0
01/08/2017 00:25:00,EST,Nuclear,4954.0
01/08/2017 00:25:00,EST,Other Fossil Fuels,150.0
01/08/2017 00:25:00,EST,Other Renewables,265.0
01/08/2017 00:25:00,EST,Wind,358.0
01/08/2017 00:25:00,EST,Hydro,2133.0
01/08/2017 00:30:00,EST,Dual Fuel,2939.0
01/08/2017 00:30:00,EST,Natural Gas,1678.0
01/08/2017 00:30:00,EST,Nuclear,4955.0
01/08/2017 00:30:00,EST,Other Fossil Fuels,151.0
01/08/2017 00:30:00,EST,Other Renewables,265.0
01/08/2017 00:30:00,EST,Wind,369.0
01/08/2017 00:30:00,EST,Hydro,2059.0
01/08/2017 00:35:00,EST,Dual Fuel,2946.0
01/08/2017 00:35:00,EST,Natural Gas,1643.0
01/08/2017 00:35:00,EST,Nuclear,4955.0
01/08/2017 00:35:00,EST,Other Fossil Fuels,149.0
01/08/2017 00:35:00,EST,Other Renewables,264.0
01/08/2017 00:35:00,EST,Wind,364.0
01/08/2017 00:35:00,EST,Hydro,2026.0
01/08/2017 00:40:00,EST,Dual Fuel,2939.0
01/08/2017 00:40:00,EST,Natural Gas,1640.0
01/08/2017 00:40:00,EST,Nuclear,4956.0
01/08/2017 00:40:00,EST,Other Fossil Fuels,152.0
01/08/2017 00:40:00,EST,Other Renewables,267.0
01/08/2017 00:40:00,EST,Wind,369.0
01/08/2017 00:40:00,EST,Hydro,1968.0
01/08/2017 00:45:00,EST,Dual Fuel,2899.0
01/08/2017 00:45:00,EST,Natural Gas,1640.0
01/08/2017 00:45:00,EST,Nuclear,4954.0
01/08/2017 00:45:00,EST,Other Fossil Fuels,150.0
01/08/2017 00:45:00,EST,Other Renewables,263.0
01/08/2017 00:45:00,EST,Wind,382.0
01/08/2017 00:45:00,EST,Hydro,1880.0
01/08/2017 00:50:00,EST,Dual Fuel,2884.0
01/08/2017 00:50:00,EST,Natural Gas,1640.0
01/08/2017 00:50:00,EST,Nuclear,4955.0
01/08/2017 00:50:00,EST,Other Fossil Fuels,150.0
01/08/2017 00:50:00,EST,Other Renewables,262.0
01/08/2017 00:50:00,EST,Wind,381.0
01/08/2017 00:50:00,EST,Hydro,1874.0
01/08/2017 00:55:00,EST,Dual Fuel,2834.0
01/08/2017 00:55:00,EST,Natural Gas,1649.0
01/08/2017 00:55:00,EST,Nuclear,4954.0
01/08/2017 00:55:00,EST,Other Fossil Fuels,151.0
01/08/2017 00:55:00,EST,Other Renewables,262.0
01/08/2017 00:55:00,EST,Wind,377.0
01/08/2017 00:55:00,EST,Hydro,1850.0
01/08/2017 01:00:00,EST,Dual Fuel,2827.0
01/08/2017 01:00:00,EST,Natural Gas,1642.0
01/08/2017 01:00:00,EST,Nuclear,4954.0
01/08/2017 01:00:00,EST,Other Fossil Fuels,150.0
01/08/2017 01:00:00,EST,Other Renewables,261.0
01/08/2017 01:00:00,EST,Wind,382.0
01/08/2017 01:00:00,EST,Hydro,1839.0
01/08/2017 01:05:00,EST,Dual Fuel,2873.0
01/08/2017 01:05:00,EST,Natural Gas,1640.0
01/08/2017 01:05:00,EST,Nuclear,4956.0
01/08/2017 01:05:00,EST,Other Fossil Fuels,150.0
01/08/2017 01:05:00,EST,Other Renewables,263.0
01/08/2017 01:05:00,EST,Wind,378.0
01/08/2017 01:05:00,EST,Hydro,1914.0
01/08/2017 01:10:00,EST,Dual Fuel,2873.0
01/08/2017 01:10:00,EST,Natural Gas,1641.0
01/08/2017 01:10:00,EST,Nuclear,4955.0
01/08/2017 01:10:00,EST,Other Fossil Fuels,150.0
01/08/2017 01:10:00,EST,Other Renewables,262.0
01/08/2017 01:10:00,EST,Wind,383.0
01/08/2017 01:10:00,EST,Hydro,1933.0
01/08/2017 01:15:00,EST,Dual Fuel,2782.0
01/08/2017 01:15:00,EST,Natural Gas,1645.0
01/08/2017 01:15:00,EST,Nuclear,4956.0
01/08/2017 01:15:00,EST,Other Fossil Fuels,152.0
01/08/2017 01:15:00,EST,Other Renewables,266.0
01/08/2017 01:15:00,EST,Wind,378.0
01/08/2017 01:15:00,EST,Hydro,1937.0
01/08/2017 01:20:00,EST,Dual Fuel,2734.0
01/08/2017 01:20:00,EST,Natural Gas,1635.0
01/08/2017 01:20:00,EST,Nuclear,4956.0
01/08/2017 01:20:00,EST,Other Fossil Fuels,150.0
01/08/2017 01:20:00,EST,Other Renewables,263.0
01/08/2017 01:20:00,EST,Wind,374.0
01/08/2017 01:20:00,EST,Hydro,1980.0
01/08/2017 01:25:00,EST,Dual Fuel,2693.0
01/08/2017 01:25:00,EST,Natural Gas,1636.0
01/08/2017 01:25:00,EST,Nuclear,4956.0
01/08/2017 01:25:00,EST,Other Fossil Fuels,150.0
01/08/2017 01:25:00,EST,Other Renewables,266.0
01/08/2017 01:25:00,EST,Wind,369.0
01/08/2017 01:25:00,EST,Hydro,2009.0
01/08/2017 01:30:00,EST,Dual Fuel,2692.0
01/08/2017 01:30:00,EST,Natural Gas,1636.0
01/08/2017 01:30:00,EST,Nuclear,4957.0
01/08/2017 01:30:00,EST,Other Fossil Fuels,150.0
01/08/2017 01:30:00,EST,Other Renewables,265.0
01/08/2017 01:30:00,EST,Wind,370.0
01/08/2017 01:30:00,EST,Hydro,1984.0
01/08/2017 01:35:00,EST,Dual Fuel,2665.0
01/08/2017 01:35:00,EST,Natural Gas,1637.0
01/08/2017 01:35:00,EST,Nuclear,4957.0
01/08/2017 01:35:00,EST,Other Fossil Fuels,151.0
01/08/2017 01:35:00,EST,Other Renewables,268.0
01/08/2017 01:35:00,EST,Wind,366.0
01/08/2017 01:35:00,EST,Hydro,1936.0
01/08/2017 01:40:00,EST,Dual Fuel,2625.0
01/08/2017 01:40:00,EST,Natural Gas,1644.0
01/08/2017 01:40:00,EST,Nuclear,4957.0
01/08/2017 01:40:00,EST,Other Fossil Fuels,150.0
01/08/2017 01:40:00,EST,Other Renewables,264.0
01/08/2017 01:40:00,EST,Wind,356.0
01/08/2017 01:40:00,EST,Hydro,1991.0
