Time Stamp,Time Zone,Fuel Category,Gen MW
09/28/2018 00:05:00,EDT,Dual Fuel,2419.0
09/28/2018 00:05:00,EDT,Natural Gas,2232.0
09/28/2018 00:05:00,EDT,Nuclear,4531.0
09/28/2018 00:05:00,EDT,Other Fossil Fuels,0.0
09/28/2018 00:05:00,EDT,Other Renewables,251.0
09/28/2018 00:05:00,EDT,Wind,296.0
09/28/2018 00:05:00,EDT,Hydro,2818.0
09/28/2018 00:10:00,EDT,Dual Fuel,2447.0
09/28/2018 00:10:00,EDT,Natural Gas,2207.0
09/28/2018 00:10:00,EDT,Nuclear,4529.0
09/28/2018 00:10:00,EDT,Other Fossil Fuels,0.0
09/28/2018 00:10:00,EDT,Other Renewables,247.0
09/28/2018 00:10:00,EDT,Wind,278.0
09/28/2018 00:10:00,EDT,Hydro,2990.0
09/28/2018 00:15:00,EDT,Dual Fuel,2402.0
09/28/2018 00:15:00,EDT,Natural Gas,2174.0
09/28/2018 00:15:00,EDT,Nuclear,4528.0
09/28/2018 00:15:00,EDT,Other Fossil Fuels,0.0
09/28/2018 00:15:00,EDT,Other Renewables,254.0
09/28/2018 00:15:00,EDT,Wind,254.0
09/28/2018 00:15:00,EDT,Hydro,3071.0
09/28/2018 00:20:00,EDT,Dual Fuel,2401.0
09/28/2018 00:20:00,EDT,Natural Gas,2177.0
09/28/2018 00:20:00,EDT,Nuclear,4529.0
09/28/2018 00:20:00,EDT,Other Fossil Fuels,0.0
09/28/2018 00:20:00,EDT,Other Renewables,256.0
09/28/2018 00:20:00,EDT,Wind,254.0
09/28/2018 00:20:00,EDT,Hydro,3055.0
09/28/2018 00:25:00,EDT,Dual Fuel,2388.0
09/28/2018 00:25:00,EDT,Natural Gas,2174.0
09/28/2018 00:25:00,EDT,Nuclear,4528.0
09/28/2018 00:25:00,EDT,Other Fossil Fuels,0.0
09/28/2018 00:25:00,EDT,Other Renewables,256.0
09/28/2018 00:25:00,EDT,Wind,265.0
09/28/2018 00:25:00,EDT,Hydro,2979.0
09/28/2018 00:30:00,EDT,Dual Fuel,2370.0
