Time Stamp,Time Zone,Fuel Category,Gen MW
06/01/2020 00:02:23,EDT,Dual Fuel,2084.0
06/01/2020 00:02:23,EDT,Natural Gas,1571.0
06/01/2020 00:02:23,EDT,Nuclear,4372.0
06/01/2020 00:02:23,EDT,Other Fossil Fuels,1.0
06/01/2020 00:02:23,EDT,Other Renewables,259.0
06/01/2020 00:02:23,EDT,Wind,228.0
06/01/2020 00:02:23,EDT,Hydro,3111.0
06/01/2020 00:03:53,EDT,Dual Fuel,2132.0
06/01/2020 00:03:53,EDT,Natural Gas,1521.0
06/01/2020 00:03:53,EDT,Nuclear,4373.0
06/01/2020 00:03:53,EDT,Other Fossil Fuels,1.0
06/01/2020 00:03:53,EDT,Other Renewables,258.0
06/01/2020 00:03:53,EDT,Wind,111.0
06/01/2020 00:03:53,EDT,Hydro,3038.0
06/01/2020 00:05:00,EDT,Dual Fuel,2175.0
06/01/2020 00:05:00,EDT,Natural Gas,1520.0
06/01/2020 00:05:00,EDT,Nuclear,4371.0
06/01/2020 00:05:00,EDT,Other Fossil Fuels,1.0
06/01/2020 00:05:00,EDT,Other Renewables,255.0
06/01/2020 00:05:00,EDT,Wind,83.0
06/01/2020 00:05:00,EDT,Hydro,3028.0
06/01/2020 00:10:00,EDT,Dual Fuel,2236.0
06/01/2020 00:10:00,EDT,Natural Gas,1507.0
06/01/2020 00:10:00,EDT,Nuclear,4372.0
06/01/2020 00:10:00,EDT,Other Fossil Fuels,1.0
06/01/2020 00:10:00,EDT,Other Renewables,259.0
06/01/2020 00:10:00,EDT,Wind,67.0
06/01/2020 00:10:00,EDT,Hydro,2931.0
06/01/2020 00:15:00,EDT,Dual Fuel,2347.0
06/01/2020 00:15:00,EDT,Natural Gas,1543.0
06/01/2020 00:15:00,EDT,Nuclear,4371.0
06/01/2020 00:15:00,EDT,Other Fossil Fuels,1.0
06/01/2020 00:15:00,EDT,Other Renewables,261.0
06/01/2020 00:15:00,EDT,Wind,58.0
06/01/2020 00:15:00,EDT,Hydro,2814.0
